符合條件商品
資料日期：2023年  5月  8日
策略,	00統計2022年漲幅
序號,	代碼,	商品,	成交,	漲幅%,	總量,	最高價,	最低價,	漲幅
執行時間：2023-05-09 01:25 符合檔數(1736)
1170	,1525.TW,江申,72,2.71,728,75,50.7,47.93
1171	,5356.TW,協益,27.15,-0.37,1312,28.25,19.1,47.91
1172	,8076.TW,伍豐,29.65,0.85,1232,36.3,24.55,47.86
1173	,3164.TW,景岳,25.1,-0.59,81,31.05,21,47.86
1174	,8277.TW,商丞,9.9,0.51,67,11.65,7.88,47.84
1175	,1776.TW,展宇,21.65,-3.35,962,23.95,16.2,47.84
1176	,6579.TW,研揚,91.8,0.11,32,102,69,47.83
1177	,8032.TW,光菱,31.05,-0.16,21,40.6,27.5,47.64
1178	,2462.TW,良得電,32,-1.84,535,34.6,23.45,47.55
1179	,1410.TW,南染,38.4,-0.65,26,48.45,32.85,47.49
1180	,3206.TW,志豐,34.9,0,274,36.5,24.75,47.47
1181	,3548.TW,兆利,71.2,4.25,977,73.4,49.8,47.39
1182	,6804.TW,明係,68.4,2.86,398,68.8,46.7,47.32
1183	,3607.TW,谷崧,13.9,-1.07,90,16.5,11.2,47.32
1184	,5508.TW,永信建,65.1,0.46,138,73.8,50.1,47.31
1185	,1717.TW,長興,32.65,1.4,1584,43.15,29.3,47.27
1186	,6207.TW,雷科,27.8,0.18,37,34.9,23.7,47.26
1187	,4767.TW,誠泰科技,31.6,-4.24,89,35.4,24.05,47.19
1188	,4930.TW,燦星網,25.75,-1.15,86,32.5,22.1,47.06
1189	,8416.TW,實威,147,2.44,115,159.5,108.5,47
1190	,8404.TW,百和興業-KY,25.6,0,159,36.75,25,47
1191	,6183.TW,關貿,63.1,0.16,29,77,52.4,46.95
1192	,2035.TW,唐榮,31.35,0,3,44.3,30.15,46.93
1193	,3611.TW,鼎翰,242,0.83,70,249.5,170,46.76
1194	,3679.TW,新至陞,90.3,0,28,99.5,67.8,46.76
1195	,3402.TW,漢科,52.2,-0.38,137,55,37.5,46.67
1196	,3049.TW,和鑫,9.85,-0.91,1717,13.2,9,46.67
1197	,2331.TW,精英,25.55,-1.54,7660,26.9,18.35,46.59
1198	,3083.TW,網龍,45.6,-1.08,253,55.7,38,46.58
1199	,3622.TW,洋華,32.15,2.55,632,36.2,24.7,46.56
1200	,5455.TW,昇益,28.2,0,4,36.6,25,46.4
1201	,1906.TW,寶隆,16.15,-1.22,370,21.95,15,46.33
1202	,1535.TW,中宇,54.2,-0.18,163,57.6,39.4,46.19
1203	,5309.TW,系統電,44.2,-0.67,3478,49.4,33.8,46.15
1204	,3413.TW,京鼎,191,2.14,614,234.5,160.5,46.11
1205	,3019.TW,亞光,63.4,0.16,294,76.7,52.5,46.1
1206	,4942.TW,嘉彰,38.65,-0.9,260,46.85,32.1,45.95
1207	,5907.TW,大洋-KY,15.6,0.65,119,19.1,13.1,45.8
1208	,1731.TW,美吾華,22.05,-1.56,1629,24.2,16.6,45.78
1209	,1210.TW,大成,53.5,1.33,6443,57.8,39.65,45.78
1210	,1339.TW,昭輝,43.5,-0.57,64,50,34.3,45.77
1211	,6239.TW,力成,94.5,0.21,1702,99.7,68.4,45.76
1212	,5276.TW,達輝-KY,14.7,-2,25,16.75,11.5,45.65
1213	,6451.TW,訊芯-KY,81.4,-0.73,139,97,66.6,45.65
1214	,3036.TW,文曄,65,-0.61,1471,82.1,56.4,45.57
1215	,3055.TW,蔚華科,27.8,-0.89,32,34.35,23.6,45.55
1216	,6176.TW,瑞儀,113,-0.88,989,118,81.1,45.5
1217	,1725.TW,元禎,23.45,-1.47,74,26.55,18.25,45.48
1218	,1338.TW,廣華-KY,44.7,0.22,35,60.8,41.8,45.45
1219	,2337.TW,旺宏,32.5,0,5084,41,28.2,45.39
1220	,3593.TW,力銘,12.6,0.8,26,17.3,11.9,45.38
1221	,4991.TW,環宇-KY,31.65,-0.16,72,43.6,30,45.33
1222	,6147.TW,頎邦,66,0,1846,71.5,49.2,45.33
1223	,8917.TW,欣泰,67.9,1.34,5,97,66.9,44.99
1224	,1445.TW,大宇,20.15,0.75,225,21,14.5,44.83
1225	,1735.TW,日勝化,16.1,-2.72,136,19.55,13.5,44.81
1226	,1456.TW,怡華,16.75,1.21,297,21.2,14.65,44.71
1227	,5478.TW,智冠,96.8,0.52,509,101,69.8,44.7
1228	,6214.TW,精誠,89.3,3,5158,92,63.6,44.65
1229	,5016.TW,松和,30.1,0,12,40.5,28,44.64
1230	,3306.TW,鼎天,25.7,-0.58,45,29,20.05,44.64
1231	,3360.TW,尚立,13.75,-0.36,110,18.15,12.55,44.62
1232	,2227.TW,裕日車,193.5,-0.26,13,250,173,44.51
1233	,2885.TW,元大金,23,0.66,16422,27,18.7,44.39
1234	,2233.TW,宇隆,114,-0.87,365,127,88,44.32
1235	,6574.TW,霈方,65.8,0.77,13,67.8,47,44.26
1236	,6754.TW,匯僑設計,57.7,2.3,116,58.7,40.7,44.23
1237	,6670.TW,復盛應用,216,0.47,179,254.5,176.5,44.19
1238	,3516.TW,亞帝歐,17.9,-2.72,44,21.3,14.8,43.92
1239	,8908.TW,欣雄,71.4,0.28,56,87,60.5,43.8
1240	,6292.TW,迅德,45.35,-0.11,90,50.4,35.05,43.79
1241	,9906.TW,欣巴巴,49.8,0.4,4,61.8,43,43.72
1242	,4142.TW,國光生,39.95,-1.36,899,45.4,31.6,43.67
1243	,1438.TW,三地開發,31.45,-0.79,211,40.5,28.2,43.62
1244	,6194.TW,育富,25.3,-3.07,338,28.55,19.9,43.47
1245	,1904.TW,正隆,33.5,1.21,5414,36,25.1,43.43
1246	,1314.TW,中石化,9.95,-0.5,9392,12.85,8.96,43.42
1247	,8043.TW,蜜望實,28.55,-0.87,185,31.55,22,43.41
1248	,8923.TW,時報,20.35,0,2,24.3,16.95,43.36
1249	,4538.TW,大詠城,21,0.48,9,22.65,15.8,43.35
1250	,8383.TW,千附,43.8,-0.45,502,48.3,33.7,43.32
1251	,4526.TW,東台,17.2,-0.86,252,18.7,13.05,43.3
1252	,2316.TW,楠梓電,28.3,-0.7,53,30.5,21.3,43.19
1253	,5601.TW,台聯櫃,41.6,-4.04,51,45.5,31.8,43.08
1254	,5538.TW,東明-KY,41.45,-1.31,13,57.5,40.2,43.03
1255	,9927.TW,泰銘,45.1,0.22,193,48.2,33.7,43.03
1256	,1474.TW,弘裕,12.7,-0.78,110,14.8,10.35,43
1257	,3501.TW,維熹,56.7,-0.35,448,59.2,41.4,43
1258	,3450.TW,聯鈞,36.8,-0.27,162,48.6,34,42.94
1259	,2395.TW,研華,381.5,0.39,413,384.5,269,42.94
1260	,6674.TW,鋐寶科技,27.6,0,16,29.8,20.85,42.93
1261	,2070.TW,精湛,33.1,0.76,8,39.8,27.85,42.91
1262	,1569.TW,濱川,23.85,-0.21,228,30,21,42.86
1263	,2467.TW,志聖,47.85,0.42,57,50.5,35.35,42.86
1264	,4108.TW,懷特,22.25,-2.2,1159,24.35,17.05,42.82
1265	,8374.TW,羅昇,31.3,-0.63,22,36.2,25.35,42.8
1266	,6171.TW,大城地產,21.85,0.69,25,30.55,21.4,42.76
1267	,2888.TW,新光金,8.42,-0.24,19729,11,7.71,42.67
1268	,1615.TW,大山,37.1,-0.67,46,38.8,27.2,42.65
1269	,2434.TW,統懋,29.95,-0.17,3,37.3,26.15,42.64
1270	,2301.TW,光寶科,76.9,0.92,6395,77.3,54.2,42.62
1271	,3060.TW,銘異,17.65,-0.84,500,22.45,15.75,42.54
1272	,2235.TW,謚源,45.4,0.22,5,52.7,37,42.43
1273	,4714.TW,永捷,12,-1.23,438,14.45,10.15,42.36
1274	,3026.TW,禾伸堂,101.5,-0.98,188,117,82.2,42.34
1275	,3332.TW,幸康,47.6,0,21,54.3,38.15,42.33
1276	,3090.TW,日電貿,57.1,-0.87,476,59.9,42.1,42.28
1277	,2704.TW,國賓,42.25,1.93,677,42.25,29.7,42.26
1278	,3323.TW,加百裕,33.1,-1.63,310,40.45,28.45,42.18
1279	,5512.TW,力麒,9.73,0.41,1578,11.6,8.16,42.16
1280	,3490.TW,單井,26.95,-0.55,89,31.05,21.85,42.11
1281	,5202.TW,力新,15.45,-0.96,52,19.75,13.9,42.09
1282	,5514.TW,三豐,17.95,-0.28,2,21.3,15,42
1283	,8163.TW,達方,44.5,0.68,418,50.9,35.85,41.98
1284	,1517.TW,利奇,19.15,0,263,26.6,18.75,41.87
1285	,2439.TW,美律,86.9,1.05,435,94.9,66.9,41.85
1286	,1446.TW,宏和,30.2,-0.49,137,37.8,26.65,41.84
1287	,3010.TW,華立,87.8,0.23,188,108.5,76.5,41.83
1288	,1903.TW,士紙,44.15,0,101,60.2,42.45,41.81
1289	,2461.TW,光群雷,22.9,-1.08,2048,24.1,17,41.76
1290	,1604.TW,聲寶,26.6,0.38,372,32.25,22.75,41.76
1291	,2393.TW,億光,40.5,1,720,46.85,33.05,41.75
1292	,2392.TW,正崴,42,1.45,658,44.05,31.1,41.64
1293	,2838.TW,聯邦銀,16.1,-0.62,392,17.05,12.05,41.49
1294	,1301.TW,台塑,93.8,0,2972,110.5,78.1,41.49
1295	,1788.TW,杏昌,144.5,-0.34,43,191,135,41.48
1296	,6727.TW,亞泰金屬,66.4,0.15,62,80.5,56.9,41.48
1297	,6120.TW,達運,10.2,-0.49,516,11.6,8.2,41.46
1298	,4126.TW,太醫,86.9,-2.03,439,91.1,64.4,41.46
1299	,2332.TW,友訊,18.05,0.28,1491,19.45,13.75,41.45
1300	,6790.TW,永豐實,38.45,-2.66,3277,48.3,34.15,41.43
1301	,6496.TW,科懋,35.25,-1.95,186,36.45,25.8,41.28
1302	,3581.TW,博磊,23.55,0.21,70,25.5,18.05,41.27
1303	,3118.TW,進階,32.4,-0.31,108,34.75,24.6,41.26
1304	,1587.TW,吉茂,22.85,-0.22,26,28.25,20,41.25
1305	,1227.TW,佳格,40.75,-0.49,991,51.6,36.55,41.18
1306	,1603.TW,華電,26.7,-0.56,271,34.8,24.65,41.18
1307	,6216.TW,居易,26.4,0,145,34.15,24.2,41.12
1308	,1337.TW,再生-KY,7.31,0.27,496,8.32,5.9,41.02
1309	,6596.TW,寬宏藝術,49.45,-1.1,246,54.1,38.4,40.89
1310	,6762.TW,達亞,244,-2.2,3,269,191,40.84
1311	,6482.TW,弘煜科,47.6,2.48,6,49.35,35.05,40.8
1312	,2493.TW,揚博,53.4,-0.74,125,55.4,39.35,40.79
1313	,2211.TW,長榮鋼,61.4,1.66,1535,65.6,46.6,40.77
1314	,4720.TW,德淵,14.95,-1.97,300,18.3,13,40.77
1315	,8466.TW,美吉吉-KY,42.95,-0.12,27,51,36.25,40.69
1316	,3057.TW,喬鼎,12.2,0,104,13.9,9.88,40.69
1317	,1540.TW,喬福,16.7,0,55,19.2,13.65,40.66
1318	,3115.TW,富榮綱,10.6,0,0,14.2,10.1,40.59
1319	,3705.TW,永信,45.9,0.44,505,52.3,37.2,40.59
1320	,4571.TW,鈞興-KY,81.4,0.37,31,90.2,64.2,40.5
1321	,1815.TW,富喬,11.95,-0.42,303,15.45,11,40.45
1322	,6506.TW,雙邦,19.6,-0.25,20,23.8,16.95,40.41
1323	,3455.TW,由田,89.1,-0.22,453,96.7,68.9,40.35
1324	,8930.TW,青鋼,19.3,1.85,3681,19.5,13.9,40.29
1325	,3213.TW,茂訊,51.6,-0.96,81,54,38.5,40.26
1326	,6294.TW,智基,108.5,-0.46,20,134.5,95.9,40.25
1327	,4958.TW,臻鼎-KY,115.5,1.76,4301,129,92,40.22
1328	,1570.TW,力肯,18.35,-1.08,242,21.1,15.05,40.2
1329	,8935.TW,邦泰,12.2,0,89,14.3,10.2,40.2
1330	,2349.TW,錸德,8.98,0,637,9.7,6.92,40.17
1331	,5443.TW,均豪,28.3,-0.18,99,32.3,23.05,40.13
1332	,4933.TW,友輝,34.95,0.43,38,39.65,28.3,40.11
1333	,2114.TW,鑫永銓,99.8,-0.2,10,127,90.7,40.02
1334	,3067.TW,全域,33.6,0,4,42,30,40
1335	,8291.TW,尚茂,5.91,-9.08,2,7.67,5.48,39.96
1336	,2485.TW,兆赫,19,0.53,432,21.4,15.3,39.87
1337	,9902.TW,台火,12.35,-1.59,819,14.05,10.05,39.8
1338	,5490.TW,同亨,24.7,-1.59,171,29,20.75,39.76
1339	,6456.TW,GIS-KY,77.5,0.52,3348,97.4,69.7,39.74
1340	,8109.TW,博大,87.9,0.23,58,97.8,70,39.71
1341	,2850.TW,新產,51,0.79,87,58.4,41.8,39.71
1342	,3296.TW,勝德,18.15,2.54,1268,19.35,13.85,39.71
1343	,2374.TW,佳能,20.4,-0.97,331,26.95,19.3,39.64
1344	,3048.TW,益登,27.7,-0.36,398,37,26.5,39.62
1345	,7556.TW,意德士,99.6,-0.9,5,134,96,39.58
1346	,4737.TW,華廣,75.3,-0.26,15,97.8,70.1,39.51
1347	,6535.TW,順藥,44.7,0.11,508,46.65,33.45,39.46
1348	,1451.TW,年興,21.1,-8.66,4602,27.75,19.9,39.45
1349	,1437.TW,勤益控,28.85,2.49,498,31.9,22.9,39.3
1350	,6121.TW,新普,316,0.48,407,321,230.5,39.26
1351	,1340.TW,勝悅-KY,12.7,1.6,618,12.8,9.2,39.13
1352	,4416.TW,三圓,87.2,1.4,6,99.8,71.8,39
1353	,2904.TW,匯僑,20.45,0.25,18,23.9,17.2,38.95
1354	,1215.TW,卜蜂,98.9,-0.2,2237,103,74.2,38.81
1355	,3551.TW,世禾,61.1,-0.16,53,68,49,38.78
1356	,2328.TW,廣宇,37.5,0.27,850,41.7,30.05,38.77
1357	,8034.TW,榮群,16.45,0.61,613,17.75,12.8,38.67
1358	,6425.TW,易發,21.8,1.4,68,26.2,18.9,38.62
1359	,3609.TW,三一東林,44.6,8.25,46,56,40.4,38.61
1360	,9934.TW,成霖,14.05,-1.75,670,14.9,10.75,38.6
1361	,1565.TW,精華,242.5,-1.22,223,287.5,207.5,38.55
1362	,1710.TW,東聯,21.3,-0.93,2670,22.85,16.5,38.48
1363	,4542.TW,科嶠,27,-0.74,2,31.4,22.7,38.33
1364	,1476.TW,儒鴻,487,-0.81,367,521,377,38.2
1365	,2809.TW,京城銀,35.55,0.71,809,41.1,29.75,38.15
1366	,3492.TW,長盛,20.85,0.24,65,22.1,16,38.13
1367	,1583.TW,程泰,66.5,0.3,7,75.1,54.4,38.05
1368	,5522.TW,遠雄,61.1,-0.33,428,69.3,50.2,38.05
1369	,6697.TW,東捷資訊,44.3,0.45,127,47.8,34.65,37.95
1370	,2354.TW,鴻準,53.5,-0.56,1395,61.8,44.8,37.95
1371	,5310.TW,天剛,24.5,-1.41,5,32,23.2,37.93
1372	,9950.TW,萬國通,12.3,2.5,8,14,10.15,37.93
1373	,4711.TW,永純,17,-1.16,208,18.75,13.6,37.87
1374	,2382.TW,廣達,90.4,0.89,13265,91.2,66.2,37.76
1375	,1805.TW,寶徠,10.15,-0.49,1,13.5,9.8,37.76
1376	,2387.TW,精元,45.5,0.11,979,46.25,33.6,37.65
1377	,9904.TW,寶成,32,0.47,2427,34.95,25.4,37.6
1378	,2538.TW,基泰,12.85,0.78,410,14.85,10.8,37.5
1379	,1714.TW,和桐,9.39,-0.32,1398,10.8,7.86,37.4
1380	,6412.TW,群電,79.7,1.27,439,87.5,63.7,37.36
1381	,8446.TW,華研,92.6,0.11,171,94.3,68.7,37.26
1382	,9940.TW,信義,29.25,0.17,79,36.5,26.6,37.22
1383	,3703.TW,欣陸,30.8,-4.79,11483,34.5,25.15,37.18
1384	,6803.TW,崑鼎,313.5,2.28,108,317.5,231.5,37.15
1385	,2596.TW,綠意,22.3,-0.22,78,22.9,16.7,37.13
1386	,1626.TW,艾美特-KY,18.65,0,40,21.25,15.5,37.1
1387	,8066.TW,來思達,27.8,0,7,32.9,24,37.08
1388	,8240.TW,華宏,30,0.17,90,33.65,24.55,37.07
1389	,8089.TW,康全電訊,22.6,-1.31,43,28.3,20.65,37.05
1390	,6128.TW,上福,33.7,0.6,92,36.5,26.65,36.96
1391	,2062.TW,橋椿,22.1,-0.45,310,27.8,20.3,36.95
1392	,5398.TW,慕康生醫,16.1,-0.62,108,21.9,16,36.87
1393	,4306.TW,炎洲,17,0.59,1040,17.45,12.75,36.86
1394	,2008.TW,高興昌,19.55,0,64,20.8,15.2,36.84
1395	,2724.TW,富驛-KY,14.6,1.74,3,16.75,12.25,36.73
1396	,9960.TW,邁達康,31.1,2.64,176,31.65,23.15,36.72
1397	,5213.TW,亞昕,27.1,0,215,28.3,20.7,36.71
1398	,3211.TW,順達,77,0,241,89,65.1,36.71
1399	,1532.TW,勤美,34.1,-0.29,505,36.4,26.65,36.59
1400	,2911.TW,麗嬰房,7.06,-0.14,254,8.52,6.24,36.54
1401	,6671.TW,三能-KY,41.2,-0.72,28,48.3,35.4,36.44
1402	,1808.TW,潤隆,73.9,0,95,76.8,56.3,36.41
1403	,1409.TW,新纖,17.55,-0.28,1258,21,15.4,36.36
1404	,4532.TW,瑞智,18.05,0.28,170,20.45,15,36.33
1405	,4904.TW,遠傳,78.7,0.25,3404,88.6,65,36.31
1406	,4915.TW,致伸,61.6,-1.44,5142,72.1,52.9,36.29
1407	,2897.TW,王道銀行,10,0.4,3491,10.5,7.71,36.19
1408	,6024.TW,群益期,44.95,1.01,560,45.05,33.1,36.1
1409	,2059.TW,川湖,419,4.23,940,494.5,363.5,36.04
1410	,3537.TW,堡達,38.65,-0.13,163,42.85,31.5,36.03
1411	,5533.TW,皇鼎,18.65,0,109,21.9,16.1,36.02
1412	,5489.TW,彩富,41.7,-1.88,287,45.4,33.4,35.93
1413	,6020.TW,大展證,18.6,0.54,17,24.45,18,35.83
1414	,1225.TW,福懋油,59.8,-0.33,218,63.8,47,35.74
1415	,6486.TW,互動,72.6,0.69,81,77.5,57.1,35.73
1416	,6166.TW,凌華,59.7,-0.67,52,65.8,48.5,35.67
1417	,1103.TW,嘉泥,20.35,0.99,740,21.3,15.7,35.67
1418	,6569.TW,醫揚,110,0.92,19,118,87,35.63
1419	,5487.TW,通泰,28.05,10,398,32.55,24,35.62
1420	,9943.TW,好樂迪,67.9,-0.15,52,70.5,52,35.58
1421	,6661.TW,威健生技,23.55,1.51,3,27.25,20.1,35.57
1422	,1447.TW,力鵬,8.14,-0.61,875,9.88,7.29,35.53
1423	,5288.TW,豐祥-KY,178.5,0.85,31,191,141,35.46
1424	,1734.TW,杏輝,33.4,-1.04,2142,36.9,27.25,35.41
1425	,6204.TW,艾華,56.4,-0.35,31,63.5,46.9,35.39
1426	,1413.TW,宏洲,9.29,0,10,12.25,9.05,35.36
1427	,2385.TW,群光,98.8,0.82,1578,99,73.2,35.25
1428	,4528.TW,江興鍛,34.75,0,58,40.15,29.7,35.19
1429	,4417.TW,金洲,43.25,1.88,605,43.25,32,35.16
1430	,4722.TW,國精化,36.95,-1.99,130,42.25,31.3,34.98
1431	,3489.TW,森寶,11.15,0.45,103,12.55,9.3,34.95
1432	,3285.TW,微端,19.8,0,83,24.15,17.9,34.92
1433	,2474.TW,可成,184.5,1.37,1405,191.5,142,34.86
1434	,4188.TW,安克,16.7,-1.18,25,19.15,14.2,34.86
1435	,5905.TW,南仁湖,11.9,-1.65,564,14.55,10.8,34.72
1436	,6126.TW,信音,22.85,0.22,164,25.25,18.75,34.67
1437	,2313.TW,華通,43.75,1.39,7592,54.7,40.65,34.56
1438	,5243.TW,乙盛-KY,66.5,0.15,941,74.9,55.7,34.47
1439	,2104.TW,國際中橡,20.7,1.97,6682,24.8,18.45,34.42
1440	,6615.TW,慧智,42.65,9.92,104,48.45,36.05,34.4
1441	,5220.TW,萬達光電,30.2,-0.33,28,36.95,27.5,34.36
1442	,4561.TW,健椿,23.35,-3.91,143,28.4,21.15,34.28
1443	,1467.TW,南緯,11.75,-0.42,794,14.5,10.8,34.26
1444	,3024.TW,憶聲,15.05,-0.33,575,15.5,11.55,34.2
1445	,5392.TW,能率,21.25,-0.23,187,24.6,18.35,34.06
1446	,1460.TW,宏遠,8.1,-0.12,817,9.41,7.02,34.05
1447	,2103.TW,台橡,27.1,-0.18,1154,33.5,25,34
1448	,1213.TW,大飲,6.77,0.15,10,8.74,6.53,33.84
1449	,1558.TW,伸興,112.5,-0.44,49,142.5,106.5,33.8
1450	,4545.TW,銘鈺,30.3,-6.91,627,33.85,25.3,33.79
1451	,1713.TW,國化,29.5,0,74,30.2,22.6,33.63
1452	,5306.TW,桂盟,145.5,0.34,73,181,135.5,33.58
1453	,9951.TW,皇田,72.2,-0.28,75,74.5,55.8,33.51
1454	,3003.TW,健和興,76.5,-0.78,760,88.1,66,33.48
1455	,8047.TW,星雲,11.8,0.43,16,14.95,11.2,33.48
1456	,1580.TW,新麥,109.5,3.79,665,109.5,82.1,33.37
1457	,2115.TW,六暉-KY,30.9,0.32,30,38.4,28.8,33.33
1458	,5515.TW,建國,13.2,0.76,178,14.4,10.8,33.33
1459	,3059.TW,華晶科,33,0.3,643,41.3,31,33.23
1460	,3543.TW,州巧,21.95,0.46,53,23.7,17.8,33.15
1461	,5493.TW,三聯,51.1,0.59,3,59.9,45,33.11
1462	,8432.TW,東生華,46.1,-0.43,10,51.9,39,33.08
1463	,2834.TW,臺企銀,14.05,0,12788,14.9,11.2,33.04
1464	,3682.TW,亞太電,6.63,0,1434,7.74,5.82,32.99
1465	,6640.TW,均華,88,0.46,4,102.5,77.1,32.94
1466	,1521.TW,大億,37.8,-0.4,54,44.25,33.3,32.88
1467	,6629.TW,泰金-KY,44.95,0,0,59.1,44.5,32.81
1468	,2836.TW,高雄銀,12.35,0.41,286,15.6,11.75,32.77
1469	,1789.TW,神隆,27.55,-2.13,1496,29.65,22.35,32.66
1470	,5521.TW,工信,7.87,1.16,901,8.22,6.2,32.58
1471	,8423.TW,保綠-KY,20,-0.5,6,22.4,16.9,32.54
1472	,8472.TW,夠麻吉,43,0,0,49.75,37.55,32.49
1473	,3550.TW,聯穎,16,1.59,237,16.75,12.65,32.41
1474	,2903.TW,遠百,22.95,0.44,3708,23.1,17.45,32.38
1475	,2106.TW,建大,31.75,0.32,408,38.85,29.35,32.37
1476	,2397.TW,友通,69,0.88,61,72.1,54.5,32.29
1477	,9933.TW,中鼎,41,-3.76,7771,50.4,38.1,32.28
1478	,6210.TW,慶生,35.4,-0.84,11,43.85,33.15,32.28
1479	,3388.TW,崇越電,74.5,0.54,34,91.9,69.5,32.23
1480	,4105.TW,東洋,76.8,-0.39,483,88.5,67,32.09
1481	,2812.TW,台中銀,14.65,0,6946,15.85,12,32.08
1482	,5230.TW,雷笛克光學,22.45,0.45,175,28.1,21.3,31.92
1483	,1718.TW,中纖,8.41,0.6,2564,9.4,7.13,31.84
1484	,1597.TW,直得,76,-0.26,22,87,66,31.82
1485	,6264.TW,富裔,7.48,-0.13,112,9.75,7.4,31.76
1486	,3702.TW,大聯大,50.2,-0.2,4246,57.7,43.8,31.74
1487	,9946.TW,三發地產,14.4,-0.69,277,14.75,11.2,31.7
1488	,2414.TW,精技,34.85,0,147,36.2,27.5,31.64
1489	,4938.TW,和碩,70.3,0.29,1023,72,54.7,31.63
1490	,1102.TW,亞泥,44.5,0.56,5476,48.15,36.6,31.56
1491	,3002.TW,歐格,12.55,-2.71,230,14.4,10.95,31.51
1492	,5543.TW,桓鼎-KY,48,-0.41,9,61.8,47,31.49
1493	,3050.TW,鈺德,15.6,0.97,2728,19.45,14.8,31.42
1494	,1464.TW,得力,15.15,-0.98,625,16.15,12.3,31.3
1495	,3597.TW,映興,26.2,-0.57,13,29,22.1,31.22
1496	,2705.TW,六福,18.5,0.27,353,20.2,15.4,31.17
1497	,8070.TW,長華*,35,0.43,643,38.45,29.35,31.01
1498	,1595.TW,川寶,38.85,-0.13,12,43.8,33.45,30.94
1499	,5498.TW,凱崴,11.95,7.17,8863,12.4,9.47,30.94
1500	,3512.TW,皇龍,33.35,-0.45,72,36.25,27.7,30.87
1501	,3040.TW,遠見,31.95,-0.16,12,36.7,28.05,30.84
1502	,6603.TW,富強鑫,17.05,0,309,20.8,15.9,30.82
1503	,2501.TW,國建,16.5,-0.6,489,18.9,14.45,30.8
1504	,8429.TW,金麗-KY,10.7,1.42,308,11.9,9.1,30.77
1505	,4906.TW,正文,29.5,0.34,1851,33.4,25.55,30.72
1506	,2511.TW,太子,12.4,1.22,813,13.2,10.1,30.69
1507	,4506.TW,崇友,75.1,0,49,83.1,63.6,30.66
1508	,5880.TW,合庫金,27.3,0.37,7496,30.55,23.4,30.56
1509	,8481.TW,政伸,57.9,0.87,53,70.5,54,30.56
1510	,1436.TW,華友聯,57.5,0.7,74,68.8,52.7,30.55
1511	,6208.TW,日揚,54.2,-0.55,227,57.5,44.05,30.53
1512	,3054.TW,立萬利,19.1,-0.26,12,23.75,18.2,30.49
1513	,3376.TW,新日興,87.9,1.62,326,94.7,72.6,30.44
1514	,6108.TW,競國,17.35,-0.29,77,20.15,15.45,30.42
1515	,2355.TW,敬鵬,31.9,0.79,388,33.5,25.7,30.35
1516	,1423.TW,利華,23.25,0.22,863,23.85,18.3,30.33
1517	,4580.TW,捷流閥業,95.6,0.1,109,101,77.5,30.32
1518	,2616.TW,山隆,32.7,-0.91,590,39.2,30.1,30.23
1519	,6505.TW,台塑化,84.8,-0.35,744,97.9,75.2,30.19
1520	,2505.TW,國揚,18.3,0.27,99,22.45,17.25,30.14
1521	,1723.TW,中碳,114.5,0.44,76,130,100,30
1522	,2466.TW,冠西電,35.1,0.14,9,39,30,30
1523	,2488.TW,漢平,30.9,0.16,109,32.3,24.85,29.98
1524	,1201.TW,味全,20.05,-0.25,358,23.2,17.85,29.97
1525	,2820.TW,華票,15.1,0,521,17.8,13.7,29.93
1526	,8011.TW,台通,15.3,0,492,17.4,13.4,29.85
1527	,5903.TW,全家,220,1.62,82,227,175,29.71
1528	,4754.TW,國碳科,40.8,-0.24,23,42.65,32.9,29.64
1529	,4401.TW,東隆興,28.15,0.36,59,33.75,26.05,29.56
1530	,8410.TW,森田,30.6,0,72,36.25,28,29.46
1531	,4109.TW,加捷生醫,15.7,-0.63,222,17.15,13.25,29.43
1532	,8131.TW,福懋科,42.3,-0.24,385,45.3,35,29.43
1533	,6189.TW,豐藝,41.95,0.24,217,44.65,34.5,29.42
1534	,3021.TW,鴻名,21.9,-1.57,295,24.45,18.9,29.37
1535	,1203.TW,味王,38,0.53,6,39,30.15,29.35
1536	,2365.TW,昆盈,10.6,0,166,11.7,9.05,29.28
1537	,5523.TW,豐謙,25.2,0.8,107,29.7,23,29.13
1538	,8424.TW,惠普,70.9,0.42,3,79.4,61.5,29.11
1539	,8415.TW,大國鋼,35.9,0.7,142,41.95,32.5,29.08
1540	,1813.TW,寶利徠,22.55,0.45,28,23.75,18.4,29.08
1541	,8473.TW,山林水,30.2,0.17,43,34.25,26.55,29
1542	,4609.TW,唐鋒,8,0,0,9.21,7.14,28.99
1543	,2542.TW,興富發,43.3,0.93,3325,48.75,37.8,28.97
1544	,3576.TW,聯合再生,20.6,-0.72,4669,24.6,19.1,28.8
1545	,2892.TW,第一金,27.4,1.11,13625,29.75,23.1,28.79
1546	,6195.TW,詩肯,46.6,-0.32,15,53.5,41.6,28.61
1547	,8039.TW,台虹,41.95,-0.24,111,47.45,36.9,28.59
1548	,1326.TW,台化,68.4,-0.87,3432,82.6,64.3,28.46
1549	,3033.TW,威健,30.75,-0.32,2190,31.95,24.9,28.31
1550	,8042.TW,金山電,40.25,0.5,99,42,32.75,28.24
1551	,4120.TW,友華,37.3,0.54,41,41.55,32.4,28.24
1552	,1733.TW,五鼎,27.75,-1.42,487,29.35,22.9,28.17
1553	,6177.TW,達麗,31.9,-0.16,304,33.45,26.1,28.16
1554	,9929.TW,秋雨,8.93,-0.11,27,9.7,7.57,28.14
