符合條件商品
資料日期：2023年  5月  8日
策略,	00統計2022年漲幅
序號,	代碼,	商品,	成交,	漲幅%,	總量,	最高價,	最低價,	漲幅
執行時間：2023-05-08 23:20 符合檔數(1769)
1565	,5525.TW,順天,27.05,0.56,86,28.5,22.3,27.8
1566	,1582.TW,信錦,59.9,0.34,86,72.8,57,27.72
1567	,4706.TW,大恭,17.45,0.29,14,20.75,16.25,27.69
1568	,9917.TW,中保科,111.5,1.83,772,114.5,89.7,27.65
1569	,4113.TW,聯上,16.4,0.61,257,14.8,11.6,27.59
1570	,5201.TW,凱衛,28.1,2,137,33.3,26.1,27.59
1571	,1527.TW,鑽全,41.9,-0.24,176,48,37.65,27.49
1572	,6194.TW,育富,25.3,-3.07,338,25.35,19.9,27.39
1573	,8059.TW,凱碩,13.25,-1.49,227,11.45,8.99,27.36
1574	,2616.TW,山隆,32.7,-0.91,590,40.5,31.8,27.36
1575	,4707.TW,磐亞,12.85,-0.77,442,13.75,10.8,27.31
1576	,4766.TW,南寶,147.5,0.34,31,151.5,119,27.31
1577	,2890.TW,永豐金,17.2,0.88,20656,19.35,15.2,27.3
1578	,1340.TW,勝悅-KY,12.7,1.6,618,11.7,9.2,27.17
1579	,9939.TW,宏全,103.5,2.99,3059,89,70,27.14
1580	,4609.TW,唐鋒,8,0,0,9.78,7.7,27.01
1581	,6776.TW,展碁國際,54.9,2.62,621,44.5,35.05,26.96
1582	,6662.TW,樂斯科,31,0,7,36.3,28.6,26.92
1583	,4417.TW,金洲,43.25,1.88,605,40.6,32,26.88
1584	,3501.TW,維熹,56.7,-0.35,448,52.5,41.4,26.81
1585	,4126.TW,太醫,86.9,-2.03,439,81.6,64.4,26.71
1586	,8047.TW,星雲,11.8,0.43,16,14.95,11.8,26.69
1587	,1414.TW,東和,16.85,0,41,19.5,15.4,26.62
1588	,9943.TW,好樂迪,67.9,-0.15,52,65.8,52,26.54
1589	,4533.TW,協易機,12,0.84,466,12.65,10,26.5
1590	,5876.TW,上海商銀,46.35,0.32,4678,54.8,43.35,26.41
1591	,3024.TW,憶聲,15.05,-0.33,575,14.6,11.55,26.41
1592	,3379.TW,彬台,12.5,0.4,52,13.9,11,26.36
1593	,2903.TW,遠百,22.95,0.44,3708,22,17.45,26.07
1594	,2385.TW,群光,98.8,0.82,1578,92.2,73.2,25.96
1595	,1321.TW,大洋,34,0,87,38.9,30.9,25.89
1596	,2852.TW,第一保,15.85,0.96,383,17.1,13.6,25.74
1597	,3226.TW,至寶電,57.5,0,0,66,52.5,25.71
1598	,4420.TW,光明,29.8,0,1,36,28.65,25.65
1599	,2412.TW,中華電,126.5,0,4127,132.5,105.5,25.59
1600	,1264.TW,德麥,285,0,43,297,236.5,25.58
1601	,6464.TW,台數科,91,1.34,15,102,81.3,25.46
1602	,9935.TW,慶豐富,20.05,0.25,95,20.5,16.35,25.38
1603	,4104.TW,佳醫,94.7,1.28,881,71.2,56.8,25.35
1604	,2105.TW,正新,38.6,0.52,2468,39.85,31.8,25.31
1605	,3447.TW,展達,50.1,-1.76,541,48,38.35,25.16
1606	,6177.TW,達麗,31.9,-0.16,304,32.65,26.1,25.1
1607	,8906.TW,花王,17.7,-0.56,32,22,17.6,25
1608	,3206.TW,志豐,34.9,0,274,30.9,24.75,24.85
1609	,2423.TW,固緯,36.1,2.41,886,30.2,24.2,24.79
1610	,5519.TW,隆大,24.75,0.2,431,25.35,20.35,24.57
1611	,3611.TW,鼎翰,242,0.83,70,211.5,170,24.41
1612	,4107.TW,邦特,116,0,178,125,100.5,24.38
1613	,4550.TW,長佳,33,-0.45,118,25,20.1,24.38
1614	,2801.TW,彰銀,18,-0.28,19411,19.95,16.05,24.3
1615	,4907.TW,富宇,36.05,-0.28,38,28.75,23.15,24.19
1616	,4183.TW,福永生技,20.5,0.99,37,20.85,16.8,24.11
1617	,1457.TW,宜進,18.7,0,146,20.1,16.2,24.07
1618	,6154.TW,順發,16.65,-0.3,13,18.3,14.75,24.07
1619	,5460.TW,同協,11.2,0,73,13.15,10.6,24.06
1620	,4430.TW,耀億,23.2,1.98,12,24.8,20,24
1621	,2420.TW,新巨,45.3,1.46,829,45.25,36.5,23.97
1622	,8416.TW,實威,147,2.44,115,134.5,108.5,23.96
1623	,4555.TW,氣立,48.55,-1.02,110,59.5,48,23.96
1624	,2937.TW,集雅社,35.8,5.6,64,42,33.9,23.89
1625	,5520.TW,力泰,57.6,3.78,85,63.5,51.3,23.78
1626	,6270.TW,倍微,22.9,0.88,43,26.05,21.05,23.75
1627	,8929.TW,富堡,22.25,0.68,10,23.8,19.25,23.64
1628	,2514.TW,龍邦,17.1,0.59,396,19.9,16.1,23.6
1629	,5481.TW,新華,12.8,0.79,48,13.7,11.1,23.42
1630	,1444.TW,力麗,10.7,-0.47,1289,12.25,9.93,23.36
1631	,2109.TW,華豐,14.35,-0.35,152,16.9,13.7,23.36
1632	,3516.TW,亞帝歐,17.9,-2.72,44,18.25,14.8,23.31
1633	,8921.TW,沈氏,15.2,0,0,16.4,13.3,23.31
1634	,1441.TW,大東,8.22,-0.24,58,9.5,7.71,23.22
1635	,1535.TW,中宇,54.2,-0.18,163,47.8,38.8,23.2
1636	,6123.TW,上奇,70.2,-0.85,145,61.2,49.7,23.14
1637	,1438.TW,三地開發,31.45,-0.79,211,34.7,28.2,23.05
1638	,1468.TW,昶和,14.8,4.23,33,13.65,11.1,22.97
1639	,2362.TW,藍天,30.5,0.16,671,36.2,29.45,22.92
1640	,6128.TW,上福,33.7,0.6,92,32.75,26.65,22.89
1641	,4974.TW,亞泰,69,0.44,177,59.5,48.5,22.68
1642	,4562.TW,穎漢,16.75,-0.3,76,16.8,13.7,22.63
1643	,1416.TW,廣豐,11.8,-0.42,114,12.25,9.99,22.62
1644	,4581.TW,光隆精密-KY,56.4,0.36,125,36.45,29.75,22.52
1645	,6835.TW,圓裕,43.2,0.12,107,43,35.1,22.51
1646	,1108.TW,幸福,16.95,1.19,2830,12.15,9.92,22.48
1647	,1203.TW,味王,38,0.53,6,36.9,30.15,22.39
1648	,1324.TW,地球,11.7,0,19,12.3,10.05,22.39
1649	,3045.TW,台灣大,104,-0.48,2161,110.5,90.4,22.23
1650	,2207.TW,和泰車,678,1.95,245,660,540,22.22
1651	,2506.TW,太設,9.34,0.21,164,10.6,8.68,22.12
1652	,2718.TW,晶悅,48.9,1.03,1,36.5,29.9,22.07
1653	,3130.TW,一零四,215.5,1.17,7,216,177,22.03
1654	,5213.TW,亞昕,27.1,0,215,25.25,20.7,21.98
1655	,6201.TW,亞弘電,43.2,-0.23,11,45.2,37.1,21.83
1656	,8443.TW,阿瘦,11.85,0.42,118,12.85,10.55,21.8
1657	,2640.TW,大車隊,138,2.99,935,92.2,75.8,21.64
1658	,6577.TW,勁豐,66.6,0,16,67.5,55.5,21.62
1659	,2373.TW,震旦行,80.4,-0.5,67,92.7,76.3,21.49
1660	,4510.TW,高鋒,14.15,-3.74,2172,12.1,9.96,21.49
1661	,1817.TW,凱撒衛,39.05,0.51,171,38.85,32,21.41
1662	,4406.TW,新昕纖,10.2,-0.97,2,11.75,9.68,21.38
1663	,8083.TW,瑞穎,146,-0.34,41,183,151,21.19
1664	,2493.TW,揚博,53.4,-0.74,125,45.5,37.55,21.17
1665	,2849.TW,安泰銀,15.05,0,34,16.6,13.7,21.17
1666	,2471.TW,資通,68.5,3.32,14945,29.15,24.1,20.95
1667	,9960.TW,邁達康,31.1,2.64,176,28,23.15,20.95
1668	,3570.TW,大塚,168,3.07,415,93.1,77,20.91
1669	,4549.TW,桓達,97,0.31,65,98.5,81.5,20.86
1670	,9911.TW,櫻花,64.5,-0.15,123,69.1,57.2,20.8
1671	,4305.TW,世坤,31.5,0,15,34.65,28.7,20.73
1672	,4987.TW,科誠,61.4,0,19,62.2,51.6,20.54
1673	,2450.TW,神腦,36.1,1.69,504,35.45,29.45,20.37
1674	,4741.TW,泓瀚,38.55,0,288,27.8,23.1,20.35
1675	,1445.TW,大宇,20.15,0.75,225,17.45,14.5,20.34
1676	,1323.TW,永裕,33,0,36,38.55,32.05,20.28
1677	,6021.TW,美好證,16.7,0,16,21.8,18.15,20.11
1678	,6574.TW,霈方,65.8,0.77,13,55.3,46.05,20.09
1679	,1465.TW,偉全,14.4,1.05,137,14.65,12.2,20.08
1680	,1583.TW,程泰,66.5,0.3,7,64.7,53.9,20.04
1681	,2356.TW,英業達,32.75,2.02,8722,26.45,22.05,19.95
1682	,6791.TW,虎門科技,134,9.39,529,54.8,45.75,19.78
1683	,6803.TW,崑鼎,313.5,2.28,108,277,231.5,19.65
1684	,8131.TW,福懋科,42.3,-0.24,385,41.85,35,19.57
1685	,1702.TW,南僑,51.1,0.79,1200,50.5,42.3,19.39
1686	,1737.TW,臺鹽,34.2,1.18,628,35.5,29.8,19.13
1687	,8423.TW,保綠-KY,20,-0.5,6,20.1,16.9,18.93
1688	,6192.TW,巨路,71.5,0.7,60,76.5,64.4,18.79
1689	,1232.TW,大統益,153,0.66,59,164.5,138.5,18.77
1690	,2534.TW,宏盛,22.8,0.44,1023,26.1,22,18.64
1691	,1402.TW,遠東新,32.6,0.77,4746,33.4,28.2,18.44
1692	,6496.TW,科懋,35.25,-1.95,186,30.55,25.8,18.41
1693	,2433.TW,互盛電,53.4,0.38,15,53.1,44.85,18.39
1694	,1423.TW,利華,23.25,0.22,863,21.65,18.3,18.31
1695	,1307.TW,三芳,23.2,2.65,4198,22.65,19.15,18.28
1696	,5324.TW,士開,9.07,-0.11,60,9.66,8.17,18.24
1697	,5403.TW,中菲,100,-0.5,921,74.6,63.1,18.23
1698	,1341.TW,富林-KY,69.6,0.29,7,76,64.3,18.2
1699	,2107.TW,厚生,21.85,-0.46,229,23.1,19.55,18.16
1700	,2539.TW,櫻花建,37.8,0,289,35.75,30.3,17.99
1701	,6024.TW,群益期,44.95,1.01,560,39.05,33.1,17.98
1702	,2536.TW,宏普,24.65,0.82,197,24,20.35,17.94
1703	,6874.TW,倍力,171,3.64,127,53.7,45.65,17.63
1704	,6561.TW,是方,380,-0.65,85,307.5,261.5,17.59
1705	,2704.TW,國賓,42.25,1.93,677,34.9,29.7,17.51
1706	,1104.TW,環泥,29.85,0.67,3570,22.9,19.5,17.44
1707	,9924.TW,福興,43.65,-0.46,144,44.6,38,17.37
1708	,9918.TW,欣天然,41.25,0.12,16,48.15,41.05,17.3
1709	,2706.TW,第一店,15.3,0.66,730,15.6,13.3,17.29
1710	,9908.TW,大台北,31.9,0,52,34.3,29.25,17.26
1711	,3416.TW,融程電,121.5,2.1,957,86.1,73.5,17.14
1712	,5007.TW,三星,52.3,-0.95,1107,59,50.4,17.06
1713	,1234.TW,黑松,37.1,0.95,502,37.55,32.1,16.98
1714	,4905.TW,台聯電,50.9,0,0,58.1,49.7,16.9
1715	,1530.TW,亞崴,33.75,0.15,44,33.9,29,16.9
1716	,5512.TW,力麒,9.73,0.41,1578,9.52,8.16,16.67
1717	,2317.TW,鴻海,105,0,10633,116,99.5,16.58
1718	,1614.TW,三洋電,36.65,-0.14,13,39.4,33.8,16.57
1719	,2908.TW,特力,20.65,-0.24,329,22.75,19.55,16.37
1720	,4556.TW,旭然,30.8,-0.65,2,33.2,28.55,16.29
1721	,6624.TW,萬年清,43.5,1.16,17,43,37,16.22
1722	,3528.TW,安馳,68.4,-1.3,193,53.8,46.3,16.2
1723	,6136.TW,富爾特,19.4,0,109,19.8,17.05,16.13
1724	,4972.TW,湯石照明,29.25,0.69,25,33.9,29.2,16.1
1725	,8435.TW,鉅邁,61.7,-0.32,5,67.6,58.3,15.95
1726	,1215.TW,卜蜂,98.9,-0.2,2237,86,74.2,15.9
1727	,2912.TW,統一超,285.5,0.35,1197,299,258,15.89
1728	,1419.TW,新紡,40.7,0.12,40,43.1,37.2,15.86
1729	,4527.TW,方土霖,32.2,-0.16,59,29.6,25.55,15.85
1730	,8482.TW,商億-KY,77,0.52,4,77,66.5,15.79
1731	,2901.TW,欣欣,25.05,0.2,7,26.5,22.9,15.72
1732	,1434.TW,福懋,27.75,-1.42,4223,29.5,25.5,15.69
1733	,8917.TW,欣泰,67.9,1.34,5,99.9,86.4,15.63
1734	,9931.TW,欣高,40.3,0.25,11,43.85,37.95,15.55
1735	,9926.TW,新海,52.4,0.38,3,55,47.6,15.55
1736	,2247.TW,汎德永業,289.5,0,216,223,193,15.54
1737	,2397.TW,友通,69,0.88,61,62.9,54.5,15.41
1738	,5312.TW,寶島科,68.5,1.63,216,64.1,55.6,15.29
1739	,8342.TW,益張,57.7,0.17,15,56.4,49.3,14.4
1740	,1259.TW,安心,73,-0.54,3,75.4,66,14.24
1741	,5534.TW,長虹,81.1,1.12,672,79,69.2,14.16
1742	,6697.TW,東捷資訊,44.3,0.45,127,39.5,34.65,14
1743	,9905.TW,大華,25.3,0.2,87,27.15,23.85,13.84
1744	,1216.TW,統一,74.4,0.68,5156,71.7,63,13.81
1745	,6115.TW,鎰勝,45.65,-0.65,135,43.8,38.5,13.77
1746	,1713.TW,國化,29.5,0,74,25.7,22.6,13.72
1747	,3052.TW,夆典,11.6,0.87,332,10.8,9.5,13.68
1748	,2496.TW,卓越,50,0.3,19,50.3,44.35,13.42
1749	,6184.TW,大豐電,50.1,-0.2,88,50,44.1,13.38
1750	,2633.TW,台灣高鐵,31.25,0.81,3443,29.7,26.2,13.36
1751	,4560.TW,強信-KY,39.15,-0.25,67,42.9,37.85,13.34
1752	,2548.TW,華固,96.8,0.21,1107,95.9,84.8,13.09
1753	,1537.TW,廣隆,142,0.35,86,147,130,13.08
1754	,6023.TW,元大期,52.4,0.96,209,50.8,45.3,12.14
1755	,8354.TW,冠好,14.3,0,40,15.4,13.75,12
1756	,3426.TW,台興,39.9,0,6,40.3,36.1,11.63
1757	,6277.TW,宏正,85.4,-0.35,296,82.7,74.3,11.31
1758	,9930.TW,中聯資源,52.9,3.73,462,49.2,44.3,11.06
1759	,1233.TW,天仁,34,0,32,35.3,31.8,11.01
1760	,1463.TW,強盛,14.35,0,57,14.65,13.2,10.98
1761	,6281.TW,全國電,83.9,0,18,88.5,80,10.63
1762	,5511.TW,德昌,43.95,3.29,2066,31.6,28.6,10.49
1763	,2832.TW,台產,21.75,0.93,383,21.1,19.1,10.47
1764	,9937.TW,全國,59.7,-1.32,5,52.4,47.5,10.32
1765	,6708.TW,天擎,48.7,0,32,65,59.3,9.61
1766	,5878.TW,台名,49.1,-0.2,4,50.5,46.3,9.07
1767	,2701.TW,萬企,12.75,0.39,219,12.55,11.55,8.66
1768	,1726.TW,永記,74.4,0.13,2,74.8,69.3,7.94
1769	,9925.TW,新保,41.6,0.36,76,41,38.25,7.19
