符合條件商品
資料日期：2023年  4月 21日
策略,	00統計2022年漲幅
序號,	代碼,	商品,	成交,	漲幅%,	總量,	最高價,	最低價,	漲幅
執行時間：2023-04-23 03:20 符合檔數(1711)
1162	,6257.TW,矽格,53.2,-1.85,1926,64.5,41.1,56.93
1163	,5508.TW,永信建,63.1,0,140,78.6,50.1,56.89
1164	,5309.TW,系統電,42.05,-3.33,5039,49.4,31.5,56.83
1165	,6144.TW,得利影,14.1,-2.76,19,20.7,13.2,56.82
1166	,6409.TW,旭隼,1755,-0.28,110,1880,1200,56.67
1167	,8906.TW,花王,17.8,0.56,3,22,14.05,56.58
1168	,8905.TW,裕國,24.65,-1.6,140,29.9,19.1,56.54
1169	,1303.TW,南亞,77.9,1.17,7352,94,60.1,56.41
1170	,1447.TW,力鵬,8,-0.5,1085,11.4,7.29,56.38
1171	,8462.TW,柏文,147,-2,130,159.5,102,56.37
1172	,6414.TW,樺漢,246,-1.8,947,277.5,177.5,56.34
1173	,8066.TW,來思達,27.9,-0.36,52,37.5,24,56.25
1174	,1776.TW,展宇,16.9,0,43,25.3,16.2,56.17
1175	,6123.TW,上奇,69.6,-2.79,481,76.3,48.9,56.03
1176	,6112.TW,邁達特,44.65,-1.43,5351,48.2,30.9,55.99
1177	,2461.TW,光群雷,22,-1.79,877,26.5,17,55.88
1178	,6183.TW,關貿,62.3,-0.48,96,77,49.4,55.87
1179	,8466.TW,美吉吉-KY,43,-0.92,25,56.5,36.25,55.86
1180	,6592.TW,和潤企業,127,-2.68,2049,136,87.3,55.78
1181	,1217.TW,愛之味,10.95,-1.79,2165,13.6,8.73,55.78
1182	,5306.TW,桂盟,142.5,-0.35,110,211,135.5,55.72
1183	,8042.TW,金山電,36.95,-0.54,21,50.9,32.75,55.42
1184	,5543.TW,桓鼎-KY,49,-1.01,1,73,47,55.32
1185	,1452.TW,宏益,17.55,-0.28,112,25,16.1,55.28
1186	,8403.TW,盛弘,35.25,0.43,1605,40.4,26.05,55.09
1187	,1445.TW,大宇,19,0,226,19.85,12.8,55.08
1188	,1809.TW,中釉,14.45,-2.69,2810,17.2,11.1,54.95
1189	,6790.TW,永豐實,38.1,-1.3,2676,52.9,34.15,54.9
1190	,3055.TW,蔚華科,28.75,-1.2,100,36.55,23.6,54.87
1191	,5438.TW,東友,18.8,-1.05,18,19.5,12.6,54.76
1192	,5345.TW,天揚,4.82,-7.31,15,7.32,4.73,54.76
1193	,8472.TW,夠麻吉,47.85,2.9,8,58.1,37.55,54.73
1194	,2439.TW,美律,86.8,-1.48,665,103.5,66.9,54.71
1195	,4563.TW,百德,39.8,-0.62,73,44.4,28.7,54.7
1196	,4207.TW,環泰,14.8,-0.67,1080,18.1,11.7,54.7
1197	,8096.TW,擎亞,11.35,-0.87,348,16.55,10.7,54.67
1198	,6208.TW,日揚,54,0.19,191,64.4,41.65,54.62
1199	,4142.TW,國光生,40.1,0.38,2715,48.85,31.6,54.59
1200	,6125.TW,廣運,31.35,0.8,6479,34,22,54.55
1201	,8284.TW,三竹,64.8,-2.56,153,68.3,44.2,54.52
1202	,2467.TW,志聖,47.4,-1.76,203,54.6,35.35,54.46
1203	,6768.TW,志強-KY,68.7,-1.86,588,99.3,64.3,54.43
1204	,2247.TW,汎德永業,283,0.35,452,298,193,54.4
1205	,8076.TW,伍豐,28,-2.44,1222,37.9,24.55,54.38
1206	,2312.TW,金寶,13.1,-2.24,6484,17.9,11.6,54.31
1207	,6516.TW,勤崴國際,91,-1.73,105,108,70,54.29
1208	,2515.TW,中工,10.15,-2.4,44711,11.6,7.52,54.26
1209	,6456.TW,GIS-KY,80.8,-0.98,1283,107.5,69.7,54.23
1210	,5206.TW,坤悅,19.35,0.52,159,19.4,12.6,53.97
1211	,3023.TW,信邦,340,2.72,1458,351,228,53.95
1212	,2431.TW,聯昌,11.55,0.43,1373,14.85,9.65,53.89
1213	,8422.TW,可寧衛,185.5,-0.27,195,251.5,163.5,53.82
1214	,2504.TW,國產,27.4,0,1633,32.75,21.3,53.76
1215	,2356.TW,英業達,32.4,0,13352,33.9,22.05,53.74
1216	,1310.TW,台苯,15.5,4.38,7655,18.6,12.1,53.72
1217	,2308.TW,台達電,303,-1.14,7302,323.5,210.5,53.68
1218	,2414.TW,精技,34.35,-0.87,158,42.25,27.5,53.64
1219	,2002.TW,中鋼,30.15,-0.99,16315,40.25,26.2,53.63
1220	,3171.TW,新洲,17.45,-0.85,36,21.8,14.2,53.52
1221	,9950.TW,萬國通,11.8,0.85,9,14,9.12,53.51
1222	,8404.TW,百和興業-KY,25.95,-1.52,224,38.35,25,53.4
1223	,6416.TW,瑞祺電通,104.5,-2.79,890,117,76.3,53.34
1224	,3541.TW,西柏,60,-0.83,131,72.8,47.5,53.26
1225	,4139.TW,馬光-KY,37.2,-1.06,24,56.7,37,53.24
1226	,2067.TW,嘉鋼,12.4,0.4,80,15.25,9.96,53.11
1227	,1805.TW,寶徠,10.05,0,15,15,9.8,53.06
1228	,4160.TW,創源,31.9,-5.48,405,35.2,23,53.04
1229	,4722.TW,國精化,35.05,-0.43,44,47.9,31.3,53.04
1230	,2034.TW,允強,28.85,-1.2,1519,38.25,25,53
1231	,3015.TW,全漢,48.5,-1.92,685,53.3,34.85,52.94
1232	,8291.TW,尚茂,5.7,-5,1,8.38,5.48,52.92
1233	,2838.TW,聯邦銀,15.75,-0.32,835,17.95,11.75,52.77
1234	,1526.TW,日馳,40.4,-1.1,282,61,39.95,52.69
1235	,2485.TW,兆赫,19.05,-5.22,2479,23.35,15.3,52.61
1236	,6108.TW,競國,17.2,-1.71,99,23.55,15.45,52.43
1237	,2395.TW,研華,358,-2.45,1052,409.5,269,52.23
1238	,1517.TW,利奇,19.35,-1.28,707,29.45,19.35,52.2
1239	,2596.TW,綠意,22.55,0,88,25.4,16.7,52.1
1240	,2115.TW,六暉-KY,31.55,-0.94,18,43.8,28.8,52.08
1241	,1714.TW,和桐,9.06,-0.77,1515,11.95,7.86,52.04
1242	,2353.TW,宏碁,29.9,0.67,19967,31.15,20.5,51.95
1243	,5434.TW,崇越,186,0.54,855,197.5,130,51.92
1244	,3682.TW,亞太電,6.56,0.46,1256,8.84,5.82,51.89
1245	,8107.TW,大億金茂,16.9,-1.17,110,23.75,15.65,51.76
1246	,2424.TW,隴華,21.95,-1.13,15,25.4,16.75,51.64
1247	,6246.TW,臺龍,13.8,-1.43,5,19.1,12.6,51.59
1248	,2221.TW,大甲,42.2,-3.65,475,45.7,30.15,51.58
1249	,3609.TW,三一東林,42,0.48,23,62.2,41.05,51.52
1250	,8032.TW,光菱,30.8,-2.53,51,40.6,26.8,51.49
1251	,6121.TW,新普,308,-1.28,1211,349,230.5,51.41
1252	,8923.TW,時報,21.1,0,25,24.3,16.05,51.4
1253	,4974.TW,亞泰,68.3,-1.59,417,73.4,48.5,51.34
1254	,1558.TW,伸興,113,-0.44,111,161,106.5,51.17
1255	,2923.TW,鼎固-KY,22.55,-0.66,23,29.45,19.5,51.03
1256	,6269.TW,台郡,98.9,0.41,2854,114,75.5,50.99
1257	,3010.TW,華立,88,-0.11,545,115.5,76.5,50.98
1258	,4510.TW,高鋒,14.85,10,4466,15,9.96,50.6
1259	,9937.TW,全國,59.6,-0.17,49,71.5,47.5,50.53
1260	,1467.TW,南緯,11.5,0,1192,16.25,10.8,50.46
1261	,4716.TW,大立,12.3,-1.6,438,18.05,12,50.42
1262	,2101.TW,南港,38.4,0,854,49.3,32.8,50.3
1263	,2387.TW,精元,43.7,-1.35,1402,50.5,33.6,50.3
1264	,6762.TW,達亞,244,-2.01,11,287,191,50.26
1265	,3026.TW,禾伸堂,100.5,-2.43,466,123.5,82.2,50.24
1266	,9951.TW,皇田,69.7,-3.06,219,83.8,55.8,50.18
1267	,2065.TW,世豐,58.9,-1.83,180,63.8,42.5,50.12
1268	,8930.TW,青鋼,16.85,-1.17,258,20.85,13.9,50
1269	,6218.TW,豪勉,25.45,5.17,11355,26.25,17.5,50
1270	,4173.TW,久裕,19.35,-0.77,250,24.45,16.3,50
1271	,8074.TW,鉅橡,20.85,-1.42,159,26,17.35,49.86
1272	,4438.TW,廣越,113.5,-1.3,105,147,98.1,49.85
1273	,2483.TW,百容,26.85,-0.19,425,32.8,21.9,49.77
1274	,3303.TW,岱稜,26.95,-1.64,194,34.95,23.35,49.68
1275	,2228.TW,劍麟,81.8,-3.65,481,91.3,61,49.67
1276	,6212.TW,理銘,49.95,1.94,8,65.1,43.5,49.66
1277	,5291.TW,邑昇,33.95,-1.45,79,45.35,30.35,49.42
1278	,6155.TW,鈞寶,25.9,-3.9,377,29.7,19.9,49.25
1279	,6147.TW,頎邦,67,-0.74,3498,73.4,49.2,49.19
1280	,5601.TW,台聯櫃,41.7,-0.71,68,45.5,30.5,49.18
1281	,6754.TW,匯僑設計,52.3,-3.51,152,58.7,39.35,49.17
1282	,2365.TW,昆盈,10.5,-2.33,550,13.5,9.05,49.17
1283	,2227.TW,裕日車,193.5,-0.51,25,258,173,49.13
1284	,6239.TW,力成,89.9,0.11,3134,102,68.4,49.12
1285	,3665.TW,貿聯-KY,263,-3.66,1711,345,231.5,49.03
1286	,8048.TW,德勝,39.1,-3.34,405,41.95,28.15,49.02
1287	,4439.TW,冠星-KY,111,-0.89,45,147.5,99,48.99
1288	,3416.TW,融程電,108.5,3.33,630,109.5,73.5,48.98
1289	,4542.TW,科嶠,27.55,-0.72,18,33.8,22.7,48.9
1290	,5903.TW,全家,214,-1.15,38,260.5,175,48.86
1291	,5907.TW,大洋-KY,14.9,-1.65,200,19.5,13.1,48.85
1292	,1227.TW,佳格,40.05,-0.25,1492,54.4,36.55,48.84
1293	,1439.TW,雋揚,21.9,-0.23,19,26.85,18.05,48.75
1294	,2913.TW,農林,24.2,1.26,80801,26.25,17.65,48.73
1295	,1315.TW,達新,70.1,0,20,89.5,60.2,48.67
1296	,1906.TW,寶隆,16.65,2.46,6235,22.3,15,48.67
1297	,1339.TW,昭輝,43.4,-1.48,430,50,33.65,48.59
1298	,5016.TW,松和,30.45,0.16,15,41.6,28,48.57
1299	,2493.TW,揚博,52.6,-1.87,316,55.4,37.3,48.53
1300	,1535.TW,中宇,52.5,-1.69,281,57.6,38.8,48.45
1301	,2059.TW,川湖,409,-3.31,871,539,363.5,48.28
1302	,2480.TW,敦陽科,98.2,-1.41,429,103,69.5,48.2
1303	,4737.TW,華廣,74.7,0.54,45,97.8,66,48.18
1304	,5905.TW,南仁湖,11.7,-1.68,1351,16,10.8,48.15
1305	,5203.TW,訊連,97,-3,987,118.5,80,48.13
1306	,2516.TW,新建,5,-0.6,212,6.96,4.7,48.09
1307	,5530.TW,龍巖,37.75,-0.92,464,51.8,35,48
1308	,1301.TW,台塑,92.5,0.43,7082,115.5,78.1,47.89
1309	,4188.TW,安克,15.9,-0.62,58,21,14.2,47.89
1310	,3164.TW,景岳,24.45,-2.78,74,31.05,21,47.86
1311	,2062.TW,橋椿,22.2,-1.77,509,30,20.3,47.78
1312	,1777.TW,生泰,85,-1.73,141,93.5,63.3,47.71
1313	,1410.TW,南染,38.2,-1.04,83,48.45,32.85,47.49
1314	,3206.TW,志豐,32.95,-4.35,492,36.5,24.75,47.47
1315	,5276.TW,達輝-KY,15.9,0,0,16.95,11.5,47.39
1316	,5514.TW,三豐,18.4,0.55,1,22.1,15,47.33
1317	,6727.TW,亞泰金屬,70,-0.85,166,83.8,56.9,47.28
1318	,1717.TW,長興,32.2,-3.3,3648,43.15,29.3,47.27
1319	,8416.TW,實威,142,-6.89,290,159.5,108.5,47
1320	,2331.TW,精英,23.2,-1.49,3290,26.9,18.3,46.99
1321	,3048.TW,益登,28.5,-0.7,3213,38.95,26.5,46.98
1322	,2035.TW,唐榮,31.65,0.16,27,44.3,30.15,46.93
1323	,1231.TW,聯華食,89.4,-1.76,371,93.3,63.5,46.93
1324	,2313.TW,華通,43,-1.6,10027,54.7,37.25,46.85
1325	,3611.TW,鼎翰,227.5,-2.36,176,249.5,170,46.76
1326	,3679.TW,新至陞,89,-1.44,124,99.5,67.8,46.76
1327	,3402.TW,漢科,51.7,-3.18,530,55,37.5,46.67
1328	,2836.TW,高雄銀,12.25,0,340,16.35,11.15,46.64
1329	,2897.TW,王道銀行,10.05,-0.99,6270,11.3,7.71,46.56
1330	,3622.TW,洋華,31.3,-1.11,258,36.2,24.7,46.56
1331	,2423.TW,固緯,34.45,2.84,1043,35.45,24.2,46.49
1332	,5906.TW,台南-KY,36.55,0.69,61,41.8,28.55,46.41
1333	,5455.TW,昇益,29.15,3.37,1,36.6,25,46.4
1334	,6166.TW,凌華,59.1,-2.15,250,71,48.5,46.39
1335	,2538.TW,基泰,13.2,0,345,15.8,10.8,46.3
1336	,2910.TW,統領,29.75,0,14,42.35,28.95,46.29
1337	,3296.TW,勝德,17.25,-3.09,849,20.25,13.85,46.21
1338	,4108.TW,懷特,18.85,-1.82,216,24.9,17.05,46.04
1339	,1904.TW,正隆,30.4,3.23,27215,36.65,25.1,46.02
1340	,4528.TW,江興鍛,32.85,-0.3,49,43.3,29.7,45.79
1341	,1731.TW,美吾華,20.1,-0.25,182,24.2,16.6,45.78
1342	,1210.TW,大成,51.4,-1.15,1719,57.8,39.65,45.78
1343	,2885.TW,元大金,22.45,0.67,9673,27.25,18.7,45.72
1344	,6128.TW,上福,33.15,-1.49,291,36.5,25.05,45.71
1345	,1338.TW,廣華-KY,44.4,-1.88,214,60.9,41.8,45.69
1346	,6629.TW,泰金-KY,45,-1.32,4,64.8,44.5,45.62
1347	,4915.TW,致伸,59.8,-1.16,2882,72.1,49.55,45.51
1348	,6176.TW,瑞儀,111,-1.33,4022,118,81.1,45.5
1349	,3492.TW,長盛,20.3,-0.98,228,23.25,16,45.31
1350	,4538.TW,大詠城,20.95,-0.71,7,22.95,15.8,45.25
1351	,4904.TW,遠傳,78,0.78,5714,88.6,61,45.25
1352	,3360.TW,尚立,13.7,-0.72,58,18.2,12.55,45.02
1353	,2382.TW,廣達,84.3,-1.4,10742,96,66.2,45.02
1354	,1808.TW,潤隆,73.8,-1.86,396,76.8,53,44.91
1355	,2070.TW,精湛,33.05,-1.64,75,40.35,27.85,44.88
1356	,2328.TW,廣宇,37.45,-2.73,5101,43.5,30.05,44.76
1357	,1597.TW,直得,76.3,-1.17,229,95.5,66,44.7
1358	,3376.TW,新日興,86.8,-1.48,325,105,72.6,44.63
1359	,5521.TW,工信,7.77,-0.13,1341,8.96,6.2,44.52
1360	,3285.TW,微端,20,-0.5,55,25.85,17.9,44.41
1361	,2233.TW,宇隆,113.5,-2.16,822,127,88,44.32
1362	,6535.TW,順藥,41.25,-0.84,216,45.15,31.3,44.25
1363	,1734.TW,杏輝,31.2,-2.04,1753,39.3,27.25,44.22
1364	,8163.TW,達方,43.2,-2.59,1255,51.7,35.85,44.21
1365	,4561.TW,健椿,23.75,-2.26,84,30.5,21.15,44.21
1366	,6670.TW,復盛應用,213.5,0,396,254.5,176.5,44.19
1367	,9934.TW,成霖,13.55,0.37,798,15.5,10.75,44.19
1368	,1604.TW,聲寶,27.55,0.18,658,32.8,22.75,44.18
1369	,5493.TW,三聯,51.6,-1.15,2,59.9,41.6,43.99
1370	,8937.TW,合騏,15.1,-2.58,76,16.7,11.6,43.97
1371	,3516.TW,亞帝歐,17.25,-2.82,95,21.3,14.8,43.92
1372	,3021.TW,鴻名,21.1,-1.86,229,27.2,18.9,43.92
1373	,6292.TW,迅德,44.3,-1.34,37,50.4,35.05,43.79
1374	,4609.TW,唐鋒,7.59,-3.19,27,10.2,7.1,43.66
1375	,1438.TW,三地開發,31.2,-0.48,156,40.5,28.2,43.62
1376	,6194.TW,育富,25.8,-1.53,555,28.55,19.9,43.47
1377	,2352.TW,佳世達,32.5,-0.76,7723,34.5,24.05,43.45
1378	,8043.TW,蜜望實,27.3,-2.85,219,31.55,22,43.41
1379	,6294.TW,智基,108,-0.92,47,137.5,95.9,43.38
1380	,8446.TW,華研,88.2,-0.79,150,98.5,68.7,43.38
1381	,8383.TW,千附,43.4,-1.7,1253,48.3,33.7,43.32
1382	,2530.TW,華建,19.55,3.17,969,20.35,14.2,43.31
1383	,4526.TW,東台,17.2,-0.86,339,18.7,13.05,43.3
1384	,2008.TW,高興昌,19.3,-1.53,34,21.75,15.2,43.09
1385	,3332.TW,幸康,48.3,-0.41,20,54.3,37.95,43.08
1386	,4161.TW,聿新科,29.5,-1.34,208,32.9,23,43.04
1387	,3501.TW,維熹,55.1,-4.34,4713,59.2,41.4,43
1388	,4958.TW,臻鼎-KY,111,-0.45,3138,129,90.3,42.86
1389	,1569.TW,濱川,24.05,-2.24,492,30,21,42.86
1390	,2809.TW,京城銀,34.65,0.14,535,42.5,29.75,42.86
1391	,4741.TW,泓瀚,33,10,1588,33,23.1,42.86
1392	,8374.TW,羅昇,31.9,-2.45,170,36.2,25.35,42.8
1393	,2301.TW,光寶科,73.2,0.41,9958,77.3,54.2,42.62
1394	,1460.TW,宏遠,7.64,-2.05,1416,10,7.02,42.45
1395	,2235.TW,謚源,45.6,-1.19,4,52.7,37,42.43
1396	,1451.TW,年興,22.8,-0.87,224,27.75,19.5,42.31
1397	,4545.TW,銘鈺,32.5,-0.76,85,36,25.3,42.29
1398	,3090.TW,日電貿,56.8,-1.39,1185,59.9,42.1,42.28
1399	,1414.TW,東和,17.7,-0.56,169,21.9,15.4,42.21
1400	,5512.TW,力麒,9.69,-2.91,3568,11.6,8.16,42.16
1401	,2511.TW,太子,11.55,-1.28,745,14.35,10.1,42.08
1402	,8099.TW,大世科,40.15,-1.35,170,44.75,31.5,42.06
1403	,9946.TW,三發地產,14.35,2.87,1188,15.9,11.2,41.96
1404	,5490.TW,同亨,25.6,2.81,1191,29.45,20.75,41.93
1405	,6171.TW,大城地產,22.25,-0.45,36,31.5,22.2,41.89
1406	,1446.TW,宏和,31.6,0,69,37.8,26.65,41.84
1407	,1104.TW,環泥,26.8,-0.92,3083,27.65,19.5,41.79
1408	,9940.TW,信義,28.65,-0.35,204,37.7,26.6,41.73
1409	,6486.TW,互動,70.4,-1.54,68,80.9,57.1,41.68
1410	,2392.TW,正崴,41.45,-2.13,2015,44.05,31.1,41.64
1411	,9933.TW,中鼎,41.85,-0.95,1493,50.4,35.6,41.57
1412	,8240.TW,華宏,29.45,0,19,34.75,24.55,41.55
1413	,2371.TW,大同,32.35,-1.52,5267,39.9,28.2,41.49
1414	,1788.TW,杏昌,142.5,-0.7,72,191,135,41.48
1415	,4111.TW,濟生,29.15,-0.68,842,31.25,22.1,41.4
1416	,1213.TW,大飲,7.05,-4.73,35,9.23,6.53,41.35
1417	,4933.TW,友輝,35.2,-1.12,50,40,28.3,41.34
1418	,1110.TW,東泥,18.25,2.24,201,23.6,16.7,41.32
1419	,5523.TW,豐謙,24.75,0,13,32.5,23,41.3
1420	,6496.TW,科懋,31.35,-2.94,53,36.45,25.8,41.28
1421	,3118.TW,進階,31.5,0.64,163,34.75,24.6,41.26
1422	,1587.TW,吉茂,23.1,0.65,57,28.25,20,41.25
1423	,1603.TW,華電,26.55,-0.75,645,34.8,24.65,41.18
1424	,6216.TW,居易,26.3,-1.13,410,34.15,24.2,41.12
1425	,1337.TW,再生-KY,7.06,-0.98,360,8.32,5.9,41.02
1426	,6505.TW,台塑化,85.4,0.23,1212,106,75.2,40.96
1427	,9904.TW,寶成,31.4,0.96,9261,35.8,25.4,40.94
1428	,5880.TW,合庫金,26.35,-0.19,6397,31.5,22.35,40.94
1429	,3040.TW,遠見,32.05,-1.38,13,39.5,28.05,40.82
1430	,2211.TW,長榮鋼,58.3,-0.85,797,65.6,46.6,40.77
1431	,1540.TW,喬福,16.4,-1.2,278,19.2,13.65,40.66
1432	,3705.TW,永信,44.3,-0.67,1119,52.3,37.2,40.59
1433	,3114.TW,好德,27.15,-1.45,155,34,24.2,40.5
1434	,5531.TW,鄉林,9.71,-1.92,436,12.5,8.9,40.45
1435	,6506.TW,雙邦,19.5,-1.52,41,23.8,16.95,40.41
1436	,6671.TW,三能-KY,40.95,-2.03,12,49.7,35.4,40.4
1437	,3537.TW,堡達,37.7,-0.66,186,44.2,31.5,40.32
1438	,1525.TW,江申,66.7,-2.77,118,71.1,50.7,40.24
1439	,6615.TW,慧智,38.45,0.52,8,50.5,36.05,40.08
1440	,4205.TW,中華食,106,0.47,14,136,97.1,40.06
1441	,6603.TW,富強鑫,17.15,-1.15,1168,21.2,15.15,39.93
1442	,9902.TW,台火,13.65,9.64,7321,14.05,10.05,39.8
1443	,3528.TW,安馳,62.9,-0.16,117,64.7,46.3,39.74
1444	,8917.TW,欣泰,73.1,-0.68,3,99.9,71.5,39.72
1445	,8109.TW,博大,88.9,-1.22,179,97.8,70,39.71
1446	,2850.TW,新產,50.3,0.2,186,58.4,41.8,39.71
1447	,2704.TW,國賓,37.45,0.54,434,40.3,28.85,39.69
1448	,7556.TW,意德士,100,-0.99,34,134,96,39.58
1449	,3033.TW,威健,29.8,-1.65,2540,34.75,24.9,39.56
1450	,1615.TW,大山,35.65,0.42,161,37.95,27.2,39.52
1451	,1528.TW,恩德,11.35,0,2321,12.2,8.75,39.43
1452	,4568.TW,科際精密,61.5,0,10,76.8,55.1,39.38
1453	,1583.TW,程泰,66,-0.9,6,75.1,53.9,39.33
1454	,1437.TW,勤益控,28.3,-1.22,707,31.9,22.9,39.3
1455	,2890.TW,永豐金,16.7,0.3,9920,19.35,13.9,39.21
1456	,6214.TW,精誠,78.8,-1.87,789,88.5,63.6,39.15
1457	,4706.TW,大恭,17.25,-0.29,15,22.6,16.25,39.08
1458	,2812.TW,台中銀,13.95,0,4901,16.2,11.65,39.06
1459	,5522.TW,遠雄,57.6,0,1704,69.8,50.2,39.04
1460	,1409.TW,新纖,17.8,-1.66,10188,21.4,15.4,38.96
1461	,1436.TW,華友聯,57.3,0,26,69.4,49.95,38.94
1462	,1103.TW,嘉泥,19.95,1.27,2213,21.75,15.7,38.54
1463	,4533.TW,協易機,11.55,-0.86,333,13.85,10,38.5
1464	,8481.TW,政伸,57.7,-0.86,16,74.7,54,38.33
1465	,1532.TW,勤美,34.15,-1.16,1090,36.85,26.65,38.27
1466	,1464.TW,得力,14.8,-0.67,314,17,12.3,38.21
1467	,4401.TW,東隆興,26.25,0,33,36,26.05,38.2
1468	,2501.TW,國建,16.95,-1.17,941,19.95,14.45,38.06
1469	,6697.TW,東捷資訊,39.4,-3.43,63,47.8,34.65,37.95
1470	,4126.TW,太醫,82.8,-2.36,525,88.8,64.4,37.89
1471	,5243.TW,乙盛-KY,67,-6.16,9868,76.1,55.2,37.86
1472	,6412.TW,群電,78.6,-1.13,410,87.8,63.7,37.83
1473	,1735.TW,日勝化,15.3,0,5,18.6,13.5,37.78
1474	,1813.TW,寶利徠,21.75,-1.81,97,23.75,17.25,37.68
1475	,8499.TW,鼎炫-KY,105,-3.67,105,135.5,98.5,37.56
1476	,2911.TW,麗嬰房,7.2,-0.55,182,8.58,6.24,37.5
1477	,3576.TW,聯合再生,20.9,-2.56,29377,26.25,19.1,37.43
1478	,2712.TW,遠雄來,34.8,-0.57,87,42.7,31.1,37.3
1479	,6264.TW,富裔,7.77,-1.02,95,10.15,7.4,37.16
1480	,5398.TW,慕康生醫,16.55,-0.9,101,21.9,16,36.87
1481	,8070.TW,長華*,34.05,-1.73,857,40.15,29.35,36.8
1482	,3706.TW,神達,27.75,-0.36,4661,35.5,26,36.54
1483	,5220.TW,萬達光電,30.5,-1.29,36,37.5,27.5,36.36
1484	,4535.TW,至興,39.25,0,4,43.9,32.2,36.34
1485	,4532.TW,瑞智,17.55,-1.13,530,20.45,15,36.33
1486	,2474.TW,可成,181,-0.28,898,191.5,140.5,36.3
1487	,9960.TW,邁達康,29.75,-0.67,34,31.55,23.15,36.29
1488	,6661.TW,威健生技,22.6,-0.44,5,27.25,20,36.25
1489	,5533.TW,皇鼎,18.2,-1.36,356,21.9,16.1,36.02
1490	,6136.TW,富爾特,19.15,-1.03,241,22.85,16.8,36.01
1491	,6020.TW,大展證,18.7,0,3,24.45,18,35.83
1492	,1225.TW,福懋油,60.5,-0.33,162,63.8,47,35.74
1493	,2509.TW,全坤建,15.15,-0.66,38,19,14,35.71
1494	,6569.TW,醫揚,106.5,-2.74,55,118,87,35.63
1495	,4764.TW,雙鍵,51,-2.3,81,63,46.45,35.63
1496	,9943.TW,好樂迪,66.5,-0.6,95,70.5,52,35.58
1497	,5288.TW,豐祥-KY,170,-2.02,260,191,141,35.46
1498	,1413.TW,宏洲,9.54,0.32,31,12.25,9.05,35.36
1499	,3002.TW,歐格,12.25,-3.16,627,14.55,10.75,35.35
1500	,5213.TW,亞昕,26.75,0.38,276,27.4,20.25,35.31
1501	,6596.TW,寬宏藝術,45.3,-0.66,13,51.9,38.4,35.16
1502	,3030.TW,德律,63.8,-1.39,427,73.9,54.7,35.1
1503	,4562.TW,穎漢,16.1,-2.42,160,18.5,13.7,35.04
1504	,1201.TW,味全,19.95,-0.25,396,24.1,17.85,35.01
1505	,5013.TW,強新,35.45,-0.7,2,42.25,31.3,34.98
1506	,5489.TW,彩富,39.3,0.51,92,43.8,32.45,34.98
1507	,6024.TW,群益期,43.45,-0.11,309,44.65,33.1,34.89
1508	,4938.TW,和碩,70.1,0,6829,73.7,54.7,34.73
1509	,2542.TW,興富發,41.85,0,1647,50.9,37.8,34.66
1510	,2616.TW,山隆,32.25,0.31,129,40.5,30.1,34.55
1511	,6195.TW,詩肯,46.45,-0.21,26,55.9,41.6,34.37
1512	,4906.TW,正文,30.8,-4.05,7889,33.85,25.2,34.33
1513	,3226.TW,至寶電,57.8,2.3,15,68.5,51,34.31
1514	,3024.TW,憶聲,14.4,-2.7,2102,15.5,11.55,34.2
1515	,1580.TW,新麥,103.5,-2.36,154,110,82.1,33.98
1516	,4767.TW,誠泰科技,26.3,0,0,32.2,24.05,33.89
1517	,3050.TW,鈺德,15.5,-1.27,939,19.8,14.8,33.78
1518	,8415.TW,大國鋼,35.65,-0.14,344,43.45,32.5,33.69
1519	,1713.TW,國化,29.2,-0.34,146,30.2,22.6,33.63
1520	,6189.TW,豐藝,41.2,-1.44,603,46.1,34.5,33.62
1521	,3702.TW,大聯大,49.65,-0.6,4348,58.5,43.8,33.56
1522	,8047.TW,星雲,11.75,-0.42,21,14.95,11.2,33.48
1523	,3512.TW,皇龍,33.1,-0.6,88,36.95,27.7,33.39
1524	,2547.TW,日勝生,9.13,-0.33,635,11.75,8.81,33.37
1525	,5515.TW,建國,12.9,-0.39,392,14.4,10.8,33.33
1526	,1586.TW,和勤,34,-0.58,63,42.8,32.1,33.33
1527	,2420.TW,新巨,43.9,-0.68,444,48.65,36.5,33.29
1528	,4105.TW,東洋,75.3,-1.31,882,88.5,66.4,33.28
1529	,2459.TW,敦吉,56.4,-1.05,74,61.6,46.25,33.19
1530	,8432.TW,東生華,45.9,0.22,19,51.9,39,33.08
1531	,1102.TW,亞泥,43.8,0.69,4218,48.7,36.6,33.06
1532	,2385.TW,群光,94.6,-0.53,1593,97.4,73.2,33.06
1533	,8473.TW,山林水,29.25,-1.68,111,35.3,26.55,32.96
1534	,4306.TW,炎洲,16.6,0.3,1543,16.95,12.75,32.94
1535	,1521.TW,大億,37.85,-0.92,24,44.25,33.3,32.88
1536	,2643.TW,捷迅,69.8,-3.59,109,84.1,63.3,32.86
1537	,1789.TW,神隆,26.65,-1.11,1258,29.65,22.35,32.66
1538	,4120.TW,友華,36.7,-1.34,71,42.55,32.1,32.55
1539	,1582.TW,信錦,59.4,-0.5,224,75.5,57,32.46
1540	,2892.TW,第一金,26.9,0.37,7422,30,22.65,32.45
1541	,2852.TW,第一保,15.75,-0.63,198,17.35,13.1,32.44
1542	,2106.TW,建大,31.2,0.65,550,38.85,29.35,32.37
