符合條件商品
資料日期：2021年 12月 17日
策略,	00每日資料
序號,	代碼,	商品,	成交,	漲幅%,	總量,	大戶持股比例,	法人持股比例,	融資使用率,	內部人持股比例
執行時間：2021-12-19 14:40 符合檔數(1449)
1030	,5864.TW,致和證,15.4,1.65,606,64.34,0.3,13.16,21.41
1031	,5871.TW,中租-KY,254.5,1.19,2563,76.96,78.82,0.37,5.07
1032	,5876.TW,上海商銀,47.35,0.74,3218,80.61,57.67,0.09,4.04
1033	,5880.TW,合庫金,25.1,0.8,12521,70.57,18.77,0.04,27.68
1034	,5902.TW,德記,24.25,-1.82,7,77.2,0.31,24.92,64.27
1035	,5903.TW,全家,249,-0.2,21,93.12,53.72,0.02,53.57
1036	,5904.TW,寶雅,455,-1.62,950,66.37,33.74,0.35,23.04
1037	,5905.TW,南仁湖,14.25,-1.38,446,39.72,1.49,10.96,10.57
1038	,5906.TW,台南-KY,38.45,0.26,6,73.47,19.36,2.49,55.22
1039	,5907.TW,大洋-KY,17.8,-0.28,67,69.3,53.65,6.31,56.52
1040	,6005.TW,群益證,16.4,-0.3,2578,67.07,19.34,0.99,3.4
1041	,6015.TW,宏遠證,16.75,0,485,35.83,3.27,14.59,11.29
1042	,6016.TW,康和證,14.05,-0.35,1283,41.06,2.87,7.35,8.23
1043	,6020.TW,大展證,22.65,-1.52,18,95.03,0.06,0.33,44.02
1044	,6021.TW,大慶證,21.15,0,5,90.07,8.08,0.1,47.81
1045	,6023.TW,元大期,49.6,0.1,47,82.72,0.53,0.19,66.44
1046	,6024.TW,群益期,38.6,0,76,63.17,1.86,0.25,57.07
1047	,6026.TW,福邦證,18.7,-0.53,1227,43.62,4.84,18.86,10.36
1048	,6104.TW,創惟,205,-1.44,37741,27.11,23.11,64.39,8.57
1049	,6108.TW,競國,21.1,-0.94,198,35.13,4.92,4.27,13.73
1050	,6111.TW,大宇資,86.3,4.61,9529,49.99,30.08,31.52,14.88
1051	,6112.TW,聚碩,38.8,-0.13,40,55.01,1.97,0.9,51.6
1052	,6114.TW,久威,23.05,0,8,60.9,0.41,11.77,55.41
1053	,6115.TW,鎰勝,42.65,-0.12,55,57.78,8.21,0.09,11.94
1054	,6116.TW,彩晶,16.9,2.42,64835,44.17,11.11,13.19,11.63
1055	,6117.TW,迎廣,16.8,9.8,362,73.66,2.96,1.14,38.19
1056	,6118.TW,建達,40.65,-8.03,3306,62.99,3.9,15.17,34.6
1057	,6120.TW,達運,14,-5.72,11855,58.4,7.16,9.08,28.86
1058	,6121.TW,新普,325.5,0,634,51.53,53.55,3.65,5.41
1059	,6122.TW,擎邦,12.55,-1.95,266,23.59,1.26,9.77,14.76
1060	,6123.TW,上奇,49.5,0.71,141,30.84,2.61,4.42,17.95
1061	,6124.TW,業強,24.45,0.2,10,93.71,46.06,2.51,18.87
1062	,6125.TW,廣運,26.2,-1.69,1988,40.13,1.72,30.95,24.26
1063	,6126.TW,信音,27.55,-1.78,951,43.46,2.22,22.76,24.2
1064	,6127.TW,九豪,29.6,-0.67,2824,21.57,1.38,21.37,10.46
1065	,6128.TW,上福,28.95,-1.19,132,55.15,2.98,1,35.72
1066	,6133.TW,金橋,10,0,2154,64.22,1.83,8.5,16.72
1067	,6134.TW,萬旭,28,-2.78,906,55.7,22.42,19.56,49.32
1068	,6136.TW,富爾特,18.65,0.27,353,19.5,4.11,18.49,7.89
1069	,6138.TW,茂達,267.5,-0.19,7418,23.17,30.75,32.14,7.96
1070	,6139.TW,亞翔,28.2,-0.18,179,49.43,15.62,4.88,29.63
1071	,6140.TW,訊達,18.8,-1.57,155,52.67,0.96,38.09,27.7
1072	,6143.TW,振曜,58.6,-1.68,1602,28.51,9.59,37.33,16.25
1073	,6146.TW,耕興,219,-0.45,166,53.53,55.07,0.4,28.32
1074	,6147.TW,頎邦,65.1,-1.81,8241,56.83,30.33,7.84,2.45
1075	,6148.TW,驊宏資,15.55,-2.81,2112,44.06,0.44,13.87,15.54
1076	,6150.TW,撼訊,183,1.1,3650,14.4,14.47,67.81,8.59
1077	,6151.TW,晉倫,37.3,1.22,69,20.7,0.47,4.28,17.81
1078	,6153.TW,嘉聯益,25.2,-0.59,2129,38.28,9.35,14.12,26.97
1079	,6154.TW,順發,17.6,-1.12,87,54.44,1.47,4.67,27.4
1080	,6155.TW,鈞寶,24.1,-1.83,80,57.17,2.66,9.4,25.42
1081	,6156.TW,松上,20.7,-4.83,3774,36.37,3.28,15.76,12.46
1082	,6158.TW,禾昌,34.9,-1.55,267,31.39,2.38,17.6,22.57
1083	,6160.TW,欣技,18.6,-2.11,230,41.43,2.74,7.96,23.06
1084	,6161.TW,捷波,28.8,-1.03,316,40.03,7.99,10.07,28.27
1085	,6163.TW,華電網,20.65,-5.49,6675,32.91,3.81,23.32,24.58
1086	,6164.TW,華興,15.7,-3.68,1366,18.56,2.36,29.06,11.67
1087	,6165.TW,浪凡,40.05,0.38,1574,5.26,0.93,29.6,4.13
1088	,6166.TW,凌華,62.8,-0.32,48,74.76,10.07,6.64,36.8
1089	,6168.TW,宏齊,27.1,-4.58,4366,44.02,4.51,16.45,21.97
1090	,6170.TW,統振,42.7,-0.58,750,49.68,3.89,29.86,22.79
1091	,6171.TW,大城地產,29.45,0.17,171,76.44,1.13,2.13,46.11
1092	,6173.TW,信昌電,59.2,-1,405,45.89,3.28,17.04,44.22
1093	,6174.TW,安碁,32.3,-2.12,161,57.13,6.52,9.7,35.44
1094	,6175.TW,立敦,45.05,-1.96,690,59.31,17.52,13.05,32.49
1095	,6176.TW,瑞儀,99.1,1.02,3825,47.71,45.2,3.72,4.44
1096	,6177.TW,達麗,30,0.17,141,69.18,1.82,6.65,6.37
1097	,6179.TW,亞通,30.65,-1.45,385,43.82,0.39,22.36,15.65
1098	,6180.TW,橘子,71.1,3.34,26699,41.73,16.61,16.68,20.77
1099	,6182.TW,合晶,82.4,-2.49,21502,39.75,27.52,31.74,4.22
1100	,6183.TW,關貿,51,1.39,280,67.92,1.02,0.33,50.18
1101	,6184.TW,大豐電,44.1,0.34,17,70.05,2.57,0.02,11.75
1102	,6185.TW,幃翔,14.8,-2.95,3405,36.39,1.07,6.79,22.36
1103	,6186.TW,新潤,26.45,0,115,47.6,0.31,3.57,26.7
1104	,6187.TW,萬潤,112,-2.18,854,35.93,18.13,21.77,20.57
1105	,6188.TW,廣明,45,-1.96,5752,42.06,8.34,22.56,30.48
1106	,6189.TW,豐藝,40.85,0,143,22.38,6.71,0.29,9.47
1107	,6190.TW,萬泰科,39.75,-6.03,19956,39.3,1.89,29.99,10.85
1108	,6191.TW,精成科,37.05,-1.07,3020,52.56,9.86,15.48,42.01
1109	,6192.TW,巨路,70.7,-0.28,82,50.58,25.42,0.27,11.53
1110	,6194.TW,育富,25,-0.4,67,49.84,0.65,6.86,17.83
1111	,6195.TW,詩肯,52.5,0.19,10,52.95,46.64,3.23,33.69
1112	,6196.TW,帆宣,155,0.32,3115,67.14,9.11,10.46,59.11
1113	,6197.TW,佳必琪,38.6,1.05,573,40.36,8.3,7.11,26.6
1114	,6201.TW,亞弘電,43.7,0,4,62.99,0.42,0.35,23.58
1115	,6202.TW,盛群,105.5,0.48,1748,50.05,25.09,13.91,7.86
1116	,6203.TW,海韻電,83.4,-1.53,103,54.84,1.28,11.69,31.08
1117	,6204.TW,艾華,71.9,0.14,15,66.74,0.18,7.83,32.3
1118	,6205.TW,詮欣,64.8,-2.99,2471,48.54,3,58.72,14.61
1119	,6206.TW,飛捷,81,-2.41,914,50.99,13.69,4.99,20.12
1120	,6207.TW,雷科,34.65,-0.14,1343,22.37,3.99,12.53,11.19
1121	,6208.TW,日揚,50.7,-1.74,267,53.74,5.09,7.34,19.46
1122	,6209.TW,今國光,36.2,-2.95,4295,29.58,1.07,27.02,14.36
1123	,6210.TW,慶生,40.2,-0.99,29,43.23,0.08,1,17.33
1124	,6212.TW,理銘,63.4,1.6,1,86.05,25.71,0.13,8.57
1125	,6213.TW,聯茂,128,1.19,1832,69.44,10.62,9.42,27.21
1126	,6214.TW,精誠,83.3,-0.36,1098,50.62,14.17,0.34,9.38
1127	,6215.TW,和椿,29.3,-1.84,320,43.7,9.65,17.38,23.6
1128	,6216.TW,居易,27.05,-0.55,116,29.82,1.19,4.01,19.89
1129	,6217.TW,中探針,50.6,-2.88,2353,14.62,6.32,51.48,11.61
1130	,6218.TW,豪勉,22.15,-2.42,383,41.95,0.14,6.41,11.4
1131	,6219.TW,富旺,18.05,0.56,3191,67.99,1.25,36.8,30.94
1132	,6220.TW,岳豐,22.9,1.78,118,34.97,1.98,8.4,23.65
1133	,6221.TW,晉泰,49.65,-0.2,48,71.95,0.76,13.32,9.53
1134	,6223.TW,旺矽,115.5,0.43,2386,19.74,13.65,38.92,12.43
1135	,6224.TW,聚鼎,123.5,-1.59,580,25.71,8.39,20.9,25.34
1136	,6226.TW,光鼎,15.85,-3.35,4392,14.56,1.32,24.39,12.33
1137	,6227.TW,茂綸,38.5,-1.03,309,67.61,4.25,8.94,60.33
1138	,6229.TW,研通,42.7,-3.06,718,22.61,5.39,39.42,20.31
1139	,6230.TW,尼得科超眾,164,-1.8,23,87.09,90.05,1.41,85.92
1140	,6231.TW,系微,87,-0.57,108,24,10.47,31.27,27.03
1141	,6233.TW,旺玖,34.1,-2.15,686,19.39,3.01,38.48,9.83
1142	,6234.TW,高僑,20.75,-0.24,20,51.15,10.92,10.96,18.71
1143	,6235.TW,華孚,31.45,-2.63,5418,41.71,5.7,35.71,24.47
1144	,6237.TW,驊訊,99.5,-3.86,2099,15.46,2.1,46.6,12.4
1145	,6239.TW,力成,96.2,-0.82,6390,71.67,55.63,2.36,6.2
1146	,6240.TW,松崗,17.25,-6.25,736,71.75,0.18,4.41,41.21
1147	,6243.TW,迅杰,58.6,-5.48,4045,18.19,3.54,34.35,6.3
1148	,6245.TW,立端,52.7,-1.68,321,45.27,10.61,5.31,14.86
1149	,6246.TW,臺龍,16.95,-0.59,85,53.87,0.5,29.93,27.11
1150	,6248.TW,沛波,21.8,0.93,166,45.01,1.18,8.14,18.23
1151	,6251.TW,定穎,22.65,-2.37,3921,28.36,14.92,22.83,10.79
1152	,6257.TW,矽格,57.6,0,2219,31.24,24.54,12.14,6.53
1153	,6261.TW,久元,82,-1.2,735,22.54,4.13,16.23,11.1
1154	,6263.TW,普萊德,69.2,0.29,32,40.97,2.22,0.42,40.28
1155	,6265.TW,方土昶,17.1,-2.56,5830,50.51,4.82,24.72,24.51
1156	,6266.TW,泰詠,19.55,-1.01,228,40.24,5.62,3.46,16.11
1157	,6269.TW,台郡,103,0.49,1384,45.42,24.28,14.7,7.84
1158	,6270.TW,倍微,24.2,-1.83,494,40.33,1.32,9.43,23.06
1159	,6271.TW,同欣電,285,-0.18,1784,46,54.53,12.19,11.77
1160	,6274.TW,台燿,101,-0.49,2725,63.34,47,6.09,4.68
1161	,6275.TW,元山,36.65,-2.53,2907,22.88,2.31,21.27,12.93
1162	,6276.TW,安鈦克,22.3,0,26,47.77,3.42,18.49,20
1163	,6277.TW,宏正,81,-0.37,126,45.21,14.4,0.62,15.74
1164	,6278.TW,台表科,114.5,-1.72,1789,53.78,15.78,20.74,8.68
1165	,6279.TW,胡連,138.5,-1.77,1094,46.8,17.05,13.96,22.88
1166	,6281.TW,全國電,82.3,-0.12,24,52.58,2.51,0.06,26.66
1167	,6282.TW,康舒,35.2,-2.22,12435,42.49,11.44,16.24,24.92
1168	,6283.TW,淳安,44.9,-0.66,412,52.81,18.15,36.6,43.03
1169	,6284.TW,佳邦,71.5,0.99,22432,44.98,1.52,21.52,36.08
1170	,6285.TW,啟碁,75.5,-2.33,3256,55.11,10.46,8.18,26.04
1171	,6288.TW,聯嘉,26.85,-1.29,587,45.59,2.12,13.1,24.39
1172	,6290.TW,良維,51.3,-0.58,574,18.8,1.92,23.28,9.16
1173	,6292.TW,迅德,43.5,0.12,48,47.41,0.97,1.65,39.25
1174	,6294.TW,智基,123,0,4,40.08,9.94,0.36,36.28
1175	,6405.TW,悅城,27.5,-1.26,105,35.65,1.37,27.28,23.03
1176	,6409.TW,旭隼,1500,-0.66,369,41.77,68.28,0.54,20.52
1177	,6411.TW,晶焱,244.5,-0.61,7131,26.96,22.08,39.24,14
1178	,6412.TW,群電,76.5,-2.05,868,81.15,14.42,0.7,60.81
1179	,6414.TW,樺漢,240.5,0.84,2003,43.3,12.62,23.36,34.13
1180	,6415.TW,矽力-KY,4685,2.97,516,35.54,96.55,0.45,14.69
1181	,6416.TW,瑞祺電通,99.2,-0.8,136,39.59,0.62,21.93,28.65
1182	,6417.TW,韋僑,81.2,0,1,57.77,11.59,18.32,28.84
1183	,6418.TW,詠昇,21.75,-0.23,454,41.44,0.44,18.62,24.12
1184	,6425.TW,易發,25.7,-0.39,23,44.24,0.11,22.83,14.14
1185	,6426.TW,統新,70.9,-1.53,78,34.94,6.11,24.87,14.91
1186	,6432.TW,今展科,37.3,-1.84,58,20.92,0.78,11.01,20.39
1187	,6435.TW,大中,142,-2.41,462,43.41,6.54,29.4,48.46
1188	,6438.TW,迅得,103.5,-2.36,468,22.79,16.38,40.77,13.88
1189	,6441.TW,廣錠,52,-2.07,131,38.88,0.98,27.65,40.83
1190	,6442.TW,光聖,36.05,0.7,14,54.38,33.16,11.43,13.31
1191	,6443.TW,元晶,41.9,1.21,63982,21.62,16.7,33.2,3.17
1192	,6449.TW,鈺邦,56.9,0.53,59,57.98,3.07,8.4,22.59
1193	,6451.TW,訊芯-KY,91.6,-1.72,657,62.37,63.56,13.25,61.51
1194	,6456.TW,GIS-KY,103.5,0,1381,51.98,56.13,10.17,23.64
1195	,6457.TW,紘康,188,0,1675,17.73,15.15,0,12.88
1196	,6461.TW,益得,20.05,-0.74,268,50.63,0.76,4.22,48.82
1197	,6462.TW,神盾,110.5,-0.45,118,16.05,21.11,26.51,9.9
1198	,6464.TW,台數科,94.3,-0.11,54,73.88,0.59,0.03,16.71
1199	,6469.TW,大樹,214.5,-0.46,115,38.01,6.56,12.07,14.13
1200	,6470.TW,宇智,43.75,-0.91,44,24.45,5.98,28.77,14.1
1201	,6472.TW,保瑞,185,-2.37,412,46.6,8.66,7.32,30.93
1202	,6477.TW,安集,48,-0.72,8057,38.96,3.68,32.88,19.07
1203	,6485.TW,點序,148.5,-1.66,1939,5.58,7.51,67.73,13.27
1204	,6486.TW,互動,72.7,0,37,49.74,0.65,5.57,46.51
1205	,6488.TW,環球晶,806,-1.83,1734,73.18,32.03,3.58,51.56
1206	,6491.TW,晶碩,394.5,-4.59,941,56.44,17.46,6.01,43.22
1207	,6494.TW,九齊,153,-2.55,411,5.23,10.28,36.43,11.32
1208	,6496.TW,科懋,29.05,-0.17,12,58.92,0.63,0.69,51.05
1209	,6499.TW,益安,74.5,0.68,408,53.33,13.25,4.39,42.15
1210	,6504.TW,南六,111.5,-1.33,181,54.2,4.97,3.43,29.89
1211	,6505.TW,台塑化,95.9,0.84,4099,96.91,7.39,0.03,75.86
1212	,6506.TW,雙邦,19.15,-0.78,174,42.32,1.94,4.77,22.51
1213	,6508.TW,惠光,32.9,0.3,141,57.61,1.33,3.88,35.02
1214	,6509.TW,聚和,65.4,-1.95,3721,14.2,4.09,36.85,4.77
1215	,6510.TW,精測,656,1.23,231,42.83,13.39,15.82,38.82
1216	,6514.TW,芮特-KY,82.8,-5.69,1480,57.08,56.17,22.87,57.71
1217	,6515.TW,穎崴,372.5,-3.25,290,30.56,10.95,8.29,21.86
1218	,6516.TW,勤崴國際,94.8,1.28,85,39.07,0.37,17.41,41.42
1219	,6523.TW,達爾膚,98.5,-3.43,1156,61.74,5.48,13.77,33.82
1220	,6525.TW,捷敏-KY,89.2,-2.19,530,61.89,15.24,12.29,52.26
1221	,6530.TW,創威,24.65,-2.57,319,21.2,0.88,15.43,21.89
1222	,6531.TW,愛普*,480.5,-3.13,3322,52.21,20.19,42.68,18.64
1223	,6532.TW,瑞耘,49.85,-0.1,157,15.08,2.77,22.19,13.71
1224	,6533.TW,晶心科,524,-1.13,873,36.16,31.02,53.02,19.63
1225	,6538.TW,倉和,78,-0.38,103,10.04,3.93,26.44,13.45
1226	,6542.TW,隆中,64.9,10,144,74.04,21.2,0.67,54.06
1227	,6548.TW,長科*,98.8,0.3,1324,85.55,5.8,6.7,62.82
1228	,6552.TW,易華電,53,-1.12,83,57,1.76,21.75,57.03
1229	,6558.TW,興能高,31.75,-1.55,93,43.23,1.83,13.86,15.84
1230	,6561.TW,是方,280,-1.06,29,75.87,13.32,1.14,57.27
1231	,6570.TW,維田,38.55,-0.9,46,31.64,0.27,1.91,21.23
1232	,6573.TW,虹揚-KY,22.2,-2.63,176,62.27,54.18,7.48,2.1
1233	,6577.TW,勁豐,70.5,2.17,309,66.21,1.35,2.13,69.09
1234	,6578.TW,達邦蛋白,18.1,-0.55,65,26.6,0.26,6.29,14.21
1235	,6579.TW,研揚,66.4,-0.9,8,89.49,3.13,0.07,75.47
1236	,6581.TW,鋼聯,81.2,0.74,115,83.61,0.89,1.78,71.85
1237	,6582.TW,申豐,161,1.26,263,78.35,17.39,5.34,50.75
1238	,6591.TW,動力-KY,54.3,-1.45,86,23.12,23.47,28.45,25.07
1239	,6592.TW,和潤企業,91.6,0.77,1351,79.07,27.97,0.8,68.39
1240	,6596.TW,寬宏藝術,48.9,-0.51,19,43.09,0.11,0.77,25.16
1241	,6598.TW,ABC-KY,45.4,9.93,514,50.09,36.31,5.22,0.98
1242	,6603.TW,富強鑫,18,-1.37,2291,35.85,2.85,20.57,22.87
1243	,6605.TW,帝寶,60.8,-0.82,146,58.84,13.18,2.82,22.03
1244	,6609.TW,瀧澤科,30.75,0.65,316,56.3,53.54,3.88,45.31
1245	,6612.TW,奈米醫材,74.1,9.94,1707,45.32,27.47,3.24,18.29
1246	,6613.TW,朋億,154.5,0.65,19,63.66,1.65,1.49,66.71
1247	,6625.TW,必應,33.8,-1.46,143,52.5,1.79,3.06,17.15
1248	,6641.TW,基士德-KY,61,0.99,26,61.46,30.81,1.82,17.25
1249	,6642.TW,富致,69.5,-1.42,36,49.71,3.35,25.86,36.65
1250	,6643.TW,M31,386.5,-1.28,213,40.31,9.55,28.15,15.4
1251	,6651.TW,全宇昕,106,-2.3,87,27.75,0.26,6.93,15.92
1252	,6654.TW,天正國際,91.5,-2.56,455,63.9,4.45,14.98,58.31
1253	,6655.TW,科定,79.7,0,3,70.83,0.65,0.21,24.22
1254	,6664.TW,群翊,71,1.28,336,42.88,0.69,6.77,27.62
1255	,6666.TW,羅麗芬-KY,69.3,-0.72,30,78.96,79.47,2.19,49.08
1256	,6667.TW,信紘科,73.3,-2.91,224,51.32,2.86,20.57,18.73
1257	,6668.TW,中揚光,58.1,-0.17,923,55.56,22.7,15.16,27.37
1258	,6669.TW,緯穎,1065,0.95,386,63.33,33.17,0.66,48.66
1259	,6670.TW,復盛應用,196,0,484,74.34,21.29,0.79,8.18
1260	,6671.TW,三能-KY,48.15,-0.31,6,57.82,54.82,0.63,2.82
1261	,6672.TW,騰輝電子-KY,124.5,-1.58,404,25.95,24.29,31.92,14.14
1262	,6674.TW,鋐寶科技,31.35,-0.16,17,81.46,0.51,0.93,52.88
1263	,6679.TW,鈺太,380,-2.31,971,30.28,23.84,12.61,18.66
1264	,6698.TW,旭暉應材,56.6,0,9237,38.83,2.97,15.67,36.54
1265	,6706.TW,惠特,216,-8.28,8857,30.31,23.61,35.31,11.43
1266	,6715.TW,嘉基,115,-1.71,45,73.98,1.76,18.45,55.52
1267	,6732.TW,昇佳電子,495,-1.39,148,58.83,8.45,8.11,48.19
1268	,6741.TW,91APP*-KY,285.5,-0.17,1681,75.29,75.81,0.55,5.07
1269	,6743.TW,安普新,72.3,-0.69,126,59.92,3.51,8.12,25.84
1270	,6754.TW,匯僑設計,40.85,-0.12,51,82.39,21.27,7.24,62.77
1271	,6756.TW,威鋒電子,524,-1.69,1182,59.43,5.96,18.47,61.58
1272	,6768.TW,志強-KY,66.5,0.61,48,85.27,76.62,1.63,2.58
1273	,6776.TW,展碁國際,41.75,-0.83,51,73.11,0.37,0.94,60.37
1274	,6781.TW,AES-KY,1560,-2.5,337,79.26,80.95,3.47,60.04
1275	,6803.TW,崑鼎,235,0.43,7,63.35,2.58,0.01,55.5
1276	,8011.TW,台通,19.7,-2.48,1255,23.15,1.92,14.76,19.82
1277	,8016.TW,矽創,332,2.47,11979,24.79,39.61,19.73,6.65
1278	,8021.TW,尖點,40.75,-5.78,6962,28.97,15.09,16.99,9.98
1279	,8024.TW,佑華,26.25,-2.96,505,18.86,3.93,40.46,14.48
1280	,8027.TW,鈦昇,75.8,-0.92,1312,27.79,5.7,51.06,9.56
1281	,8028.TW,昇陽半導體,48.4,-1.33,609,30.24,12.97,12.36,7.27
1282	,8032.TW,光菱,28.7,-1.03,36,79.74,0.98,2.46,51.32
1283	,8034.TW,榮群,19.25,-6.78,3839,14.93,1.22,28.09,11.06
1284	,8039.TW,台虹,45.65,-1.08,477,51.08,16.24,7.61,11.71
1285	,8040.TW,九暘,72.2,-2.56,2067,24.55,2.25,28.02,23.87
1286	,8042.TW,金山電,46.55,-0.96,68,63.45,4.99,2.95,10.97
1287	,8043.TW,蜜望實,26.95,-1.46,113,55.71,1.04,7.87,12.32
1288	,8044.TW,網家,125,1.63,1475,46.91,32.83,19.02,16.72
1289	,8046.TW,南電,565,-1.22,3172,81.22,18.67,3.96,67
1290	,8047.TW,星雲,12.9,0.78,142,60.51,0.09,4.61,38.4
1291	,8048.TW,德勝,35,-0.43,159,33.36,0.99,9.17,16.39
1292	,8049.TW,晶采,25.05,-0.4,122,27.75,3.82,5.2,8.74
1293	,8050.TW,廣積,40.6,0.37,243,43.42,3.01,2.57,34.82
1294	,8054.TW,安國,60.3,-4.44,2643,24.51,3.68,54.2,3.09
1295	,8064.TW,東捷,21.1,-2.09,1268,33.59,9.49,18.93,18.21
1296	,8066.TW,來思達,34.6,2.37,65,0,8.21,6.95,11.18
1297	,8069.TW,元太,143,0,19419,74.87,37.95,7.86,11.2
1298	,8070.TW,長華*,32.2,-2.57,1423,71.03,11.36,4.37,35.22
1299	,8071.TW,能率網通,12.9,-1.53,164,36.13,4.9,19.56,16.84
1300	,8072.TW,陞泰,24.5,0,27,67.34,1.24,1.88,39.57
1301	,8074.TW,鉅橡,19.7,0.51,49,39.71,2.89,9.22,14.97
1302	,8076.TW,伍豐,33.8,-5.06,5097,29.25,4.78,13.5,10.49
1303	,8081.TW,致新,254.5,-1.36,381,27.22,25.52,9.3,11.43
1304	,8083.TW,瑞穎,176.5,-0.56,21,40.2,0.92,0.87,20.52
1305	,8086.TW,宏捷科,137.5,-3.51,7161,43.12,18.75,24.01,27.28
1306	,8088.TW,品安,23.95,-0.21,196,18.81,9.4,16.58,18.98
1307	,8089.TW,康全電訊,32.1,-6.28,2741,45.47,5.03,8.04,40.84
1308	,8091.TW,翔名,70.5,-0.98,122,25.47,4.9,15.62,10.27
1309	,8096.TW,擎亞,15,-1.96,2896,23.97,21.95,17.38,20.26
1310	,8097.TW,常珵,31.05,-3.87,814,38.33,1.55,80.26,31.05
1311	,8099.TW,大世科,39.35,-0.25,30,74.88,1.91,35.4,50.93
1312	,8103.TW,瀚荃,47.75,-2.55,1668,26.67,17.95,24.38,14.53
1313	,8104.TW,錸寶,66.7,-0.74,3702,54.93,1.9,22.64,37.85
1314	,8105.TW,凌巨,13.15,-1.5,1335,59.79,60.09,9.92,34.67
1315	,8107.TW,大億金茂,18.9,-2.33,351,47.02,2.14,11.69,26.21
1316	,8109.TW,博大,73.5,0.55,31,37.22,1.73,0.34,23.4
1317	,8110.TW,華東,18.4,-1.34,3778,56.3,4.23,11.79,33.56
1318	,8111.TW,立碁,29.65,-1.98,9233,26.86,1.24,26.45,16.41
1319	,8112.TW,至上,47.7,1.17,3548,30.66,23.88,7.81,6.61
1320	,8114.TW,振樺電,126.5,-1.17,3419,43.53,10.1,7.69,15.85
1321	,8131.TW,福懋科,38.7,0.13,206,74.97,5.12,0.78,63.83
1322	,8147.TW,正淩,52.2,-0.95,99,35.57,4.11,7.73,23.81
1323	,8150.TW,南茂,46.2,-0.96,6797,63.57,47.81,9.32,11.92
1324	,8155.TW,博智,144,-4.95,1430,44.99,5.93,32.22,28.34
1325	,8163.TW,達方,48.8,-2.11,4816,40.58,12.48,9.24,24
1326	,8171.TW,天宇,54.2,-1.63,747,23.61,1.38,64.15,15.36
1327	,8182.TW,加高,54.6,-2.15,1291,64.68,51.91,22.69,55.65
1328	,8183.TW,精星,63.1,-3.37,3752,51.33,4.88,32.65,32.06
1329	,8201.TW,無敵,17.1,-1.72,1313,48.31,3.53,17.24,41.68
1330	,8210.TW,勤誠,73.2,0.55,47,62.76,7.17,3.22,12.57
1331	,8213.TW,志超,48,1.16,1620,35.43,20.71,8.71,6.68
1332	,8215.TW,明基材,37.7,-2.33,7892,54.53,7.46,15.75,41.26
1333	,8222.TW,寶一,14.9,-1,106,34.68,0.96,7.65,25.82
1334	,8234.TW,新漢,24.3,-0.21,63,51.26,2.56,2.42,8.79
1335	,8240.TW,華宏,32.5,-0.31,193,50.64,5.79,7.18,31.24
1336	,8249.TW,菱光,24.45,0,123,70.06,5.04,2.68,23.28
1337	,8255.TW,朋程,218.5,-4.38,1802,43.7,10.14,20.84,38.99
1338	,8261.TW,富鼎,108.5,-2.25,4111,13.19,12.48,46.81,13.85
1339	,8271.TW,宇瞻,46.2,-1.49,509,21.91,4.89,13.9,18.55
1340	,8284.TW,三竹,45.7,-0.33,26,26.81,0.53,0.75,29.47
1341	,8289.TW,泰藝,36.6,-2.53,1077,34.39,6.48,20.31,16.71
1342	,8299.TW,群聯,464,-1.49,2647,36.59,41.68,23.46,18.95
1343	,8341.TW,日友,199,0,39,54.84,19.78,1.63,39.65
1344	,8342.TW,益張,51.8,0.19,5,56.88,0.36,0.3,32.91
1345	,8349.TW,恒耀,57.7,-0.17,40,65.72,1.58,2.74,29.36
1346	,8354.TW,冠好,14.7,-0.34,0,55.25,0.05,1.61,17.7
1347	,8358.TW,金居,74.9,-1.32,3116,38.23,16.91,22.41,16.1
1348	,8367.TW,建新國際,54.6,0.18,177,61.25,2.17,8.46,49.34
1349	,8374.TW,羅昇,29.9,-0.83,21,73.85,2.83,2.72,58.15
1350	,8383.TW,千附,40.2,-0.12,117,36.34,7.43,3.12,13.49
1351	,8390.TW,金益鼎,33,0,218,40.13,17.72,12.02,24.97
1352	,8401.TW,白紗科,15.1,-0.66,41,41.51,0.49,10.58,17.46
1353	,8403.TW,盛弘,26.5,0.19,118,30.13,1.46,7.64,31.21
1354	,8404.TW,百和興業-KY,33.95,1.19,185,73.65,55.82,3.05,59.84
1355	,8406.TW,金可-KY,265.5,0.19,947,60.07,68.39,3.25,50.54
1356	,8410.TW,森田,31.6,0,34,45.78,0.68,4.8,29.44
1357	,8411.TW,福貞-KY,15.8,-1.86,96,74.88,62.39,1.97,4.79
1358	,8415.TW,大國鋼,37.7,3.29,24265,82.92,10.13,4.2,54.89
1359	,8418.TW,捷必勝-KY,10.4,1.46,8,87.68,89.8,0.19,68.3
1360	,8420.TW,明揚,38.95,0.13,25,72.74,0.74,6.62,65.65
1361	,8422.TW,可寧衛,233.5,0.21,1398,43.42,27.63,18.52,17.32
1362	,8424.TW,惠普,61.8,0.16,7,50.7,1.02,0.14,53.1
1363	,8426.TW,紅木-KY,15.95,-6.45,146,73.65,68.62,3.42,66.3
1364	,8427.TW,基勝-KY,73.2,0.14,8,90.75,35.54,0.02,44.51
1365	,8429.TW,金麗-KY,13.1,-0.38,775,35.88,33.91,19.69,24.33
1366	,8431.TW,匯鑽科,70.4,3.53,4746,22.72,1.23,49.87,15.96
