符合條件商品
資料日期：2022年  6月 27日
策略,	007自營商5連買
364	,5243.TW,乙盛-KY,59.3,0.51,535,66.8,-9.38,5,自連買
365	,5284.TW,jpp-KY,68.8,-2.41,2843,44.55,62.49,5,自連買
366	,5351.TW,鈺創,40.7,3.83,7029,61.6,-29.41,5,自連買
367	,5434.TW,崇越,167.5,0.9,197,145,15.52,5,自連買
368	,5471.TW,松翰,51.1,-1.73,859,70.9,-19.65,5,自連買
369	,5519.TW,隆大,22.8,0.44,85,22.1,13.15,5,自連買
370	,5521.TW,工信,6.75,0,537,7.18,-5.99,5,自連買
371	,6024.TW,群益期,36.9,-0.54,51,37.2,3.83,5,自連買
372	,6108.TW,競國,16.55,-0.6,31,18.5,-4.89,5,自連買
373	,6112.TW,邁達特,32.65,-0.46,42,37.1,-5.42,5,自連買
374	,6115.TW,鎰勝,42.15,-0.35,75,43.1,4.69,5,自連買
375	,6120.TW,達運,9.05,2.38,1626,10.25,-11.71,5,自連買
376	,6128.TW,上福,29.3,-0.51,64,30.75,2.34,5,自連買
377	,6136.TW,富爾特,18.2,-0.55,67,18.8,3.94,5,自連買
378	,6139.TW,亞翔,36.75,-1.74,623,30.7,25.56,5,自連買
379	,6141.TW,柏承,19.2,-1.03,131,23.35,-13.94,5,自連買
380	,6153.TW,嘉聯益,23.85,-2.05,2220,23.15,3.02,5,自連買
381	,6166.TW,凌華,52.8,0,30,56.7,-6.37,5,自連買
382	,6168.TW,宏齊,17.7,0,101,21.3,-10.56,5,自連買
383	,6183.TW,關貿,58.5,-0.34,9,59.9,0.91,5,自連買
384	,6192.TW,巨路,69.2,-0.86,148,70.5,-10.27,5,自連買
385	,6197.TW,佳必琪,40.25,0.12,1001,37.65,16.57,5,自連買
386	,6209.TW,今國光,25.4,-0.59,249,29.5,-12.41,5,自連買
387	,6216.TW,居易,25.25,0,90,31.8,-16.31,5,自連買
388	,6230.TW,尼得科超眾,118,-2.07,37,111.5,6.43,5,自連買
389	,6237.TW,驊訊,44.8,0.22,249,55.7,-17.83,5,自連買
390	,6277.TW,宏正,77.1,-0.26,19,78.2,5.67,5,自連買
391	,6281.TW,全國電,81.2,-0.12,11,87.6,-1.49,5,自連買
392	,6283.TW,淳安,32.4,-0.77,133,32.4,0,5,自連買
393	,6288.TW,聯嘉,22.85,-0.44,665,23.4,-2.35,5,自連買
394	,6416.TW,瑞祺電通,90,0.22,41,82.8,11,5,自連買
395	,6438.TW,迅得,86.2,-0.69,51,90.3,-4.54,5,自連買
396	,6443.TW,元晶,34.1,1.19,7879,34.65,-1.59,5,自連買
397	,6451.TW,訊芯-KY,89.6,-2.71,809,79.6,16.85,5,自連買
398	,6456.TW,GIS-KY,93.3,0.76,943,79.9,16.77,5,自連買
399	,6477.TW,安集,45.15,0.22,708,52.8,-14.49,5,自連買
400	,6504.TW,南六,73.2,-0.14,363,88.4,-15.98,5,自連買
401	,6552.TW,易華電,30.9,-0.64,21,42.6,-23.78,5,自連買
402	,6558.TW,興能高,22.25,1.37,458,22.6,-1.55,5,自連買
403	,6592.TW,和潤企業,100,-0.99,209,103.5,0.77,5,自連買
404	,6605.TW,帝寶,70.5,-0.98,237,75.7,-3.04,5,自連買
405	,6668.TW,中揚光,38.55,-0.13,155,44.25,-12.88,5,自連買
406	,6669.TW,緯穎,819,-1.33,686,765,7.06,5,自連買
407	,6672.TW,騰輝電子-KY,75.2,0.13,255,75.9,-0.92,5,自連買
408	,6743.TW,安普新,36.05,0,50,40.5,-9.72,5,自連買
409	,6768.TW,志強-KY,74,0.95,506,75.1,-1.46,5,自連買
410	,8021.TW,尖點,30.15,1.34,473,31.65,3.15,5,自連買
411	,8028.TW,昇陽半導體,57.5,-2.87,2439,69.9,-11.76,5,自連買
412	,8070.TW,長華*,30.65,-0.16,272,34.75,-9.75,5,自連買
413	,8112.TW,至上,36.05,0.7,471,44.3,-9.24,5,自連買
414	,8163.TW,達方,37.8,-0.13,469,42.5,-3.57,5,自連買
415	,8213.TW,志超,36.4,0,113,40.65,-10.46,5,自連買
416	,8222.TW,寶一,27,1.89,5569,20.9,29.19,5,自連買
417	,8249.TW,菱光,27.35,0.92,91,22.55,28.83,5,自連買
418	,8404.TW,百和興業-KY,26.45,0.95,33,36.15,-20.5,5,自連買
419	,8454.TW,富邦媒,626,0,570,826,-7.48,5,自連買
420	,8462.TW,柏文,120,0,15,133.5,-9.21,5,自連買
421	,8499.TW,鼎炫-KY,101,-0.49,22,118.5,-8.01,5,自連買
422	,8926.TW,台汽電,32.2,-0.46,354,37.4,-9.68,5,自連買
423	,8996.TW,高力,183.5,7.31,24980,68.3,175.98,5,自連買
424	,9907.TW,統一實,17.05,-0.29,1397,15.8,15.28,5,自連買
425	,9911.TW,櫻花,62.1,-0.8,62,61.2,1.47,5,自連買
426	,9914.TW,美利達,171,-2.29,298,276.5,-35.96,5,自連買
427	,9917.TW,中保科,99.6,1.32,404,103.5,-3.77,5,自連買
428	,9919.TW,康那香,17.9,1.7,10393,18.85,-3.35,5,自連買
429	,9921.TW,巨大,209,-1.18,293,260,-16.46,5,自連買
430	,9925.TW,新保,39.1,-0.13,165,40.1,2.57,5,自連買
431	,9930.TW,中聯資源,46.3,-0.22,44,47.9,2.03,5,自連買
432	,9933.TW,中鼎,41.85,0.6,916,46.65,-5.53,5,自連買
433	,9955.TW,佳龍,20.55,-3.07,630,21.1,-2.61,5,自連買
