符合條件商品
資料日期：2021年 12月 17日
策略,	01準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券
執行時間：2021-12-19 14:32 符合檔數(1448)
889	,4907.TW,富宇,25,-0.99,20,0.37,0.41,0,0,0,0.09
890	,4908.TW,前鼎,32,-1.39,175,0.68,0.62,0.35,0,0.34,0.51
891	,4909.TW,新復興,22.8,-2.98,292,0.72,0.52,0,0,0.51,0.47
892	,4912.TW,聯德控股-KY,155.5,-0.64,167,0.65,0.64,0.52,0,0.43,0.44
893	,4915.TW,致伸,54.2,0.93,4976,0.68,0.5,0.7,0.59,0.55,0.44
894	,4916.TW,事欣科,31.95,-3.33,1988,0.56,0.6,0.3,0,0.31,0.4
895	,4919.TW,新唐,144.5,-1.7,8271,0.7,0.66,0.76,0.69,0.72,0.46
896	,4927.TW,泰鼎-KY,108,5.37,16699,0.44,0.7,0.72,0.43,0.56,0.58
897	,4930.TW,燦星網,24.6,-0.4,218,0.68,0.66,0.5,0,0.27,0.4
898	,4931.TW,新盛力,20.9,0.48,80,0.59,0.62,0,0,0,0.24
899	,4933.TW,友輝,38.15,-0.39,140,0.6,0.56,0.25,0,0.21,0.48
900	,4935.TW,茂林-KY,77.5,-1.02,255,0.42,0.68,0.61,0.09,0.44,0.49
901	,4938.TW,和碩,68.2,0.44,6436,0.54,0.78,0.56,0.56,0.38,0.52
902	,4939.TW,亞電,20.55,-1.67,339,0.66,0.54,0.43,0,0.35,0.49
903	,4942.TW,嘉彰,47.3,-0.42,221,0.54,0.56,0.46,0.13,0.52,0.38
904	,4943.TW,康控-KY,34.15,1.79,482,0.48,0.42,0.61,0,0.33,0.7
905	,4945.TW,陞達科技,68.6,-2.7,344,0.76,0.56,0.09,0.67,0,0.21
906	,4952.TW,凌通,66.5,-2.78,645,0.8,0.46,0.58,0,0.56,0.54
907	,4953.TW,緯軟,84.7,-0.12,75,0.6,0.5,0.44,0.2,0.15,0.64
908	,4956.TW,光鋐,25.85,-2.82,1445,0.56,0.5,0.43,0,0.78,0.52
909	,4958.TW,臻鼎-KY,98.5,-0.2,1945,0.52,0.6,0.64,0.58,0.45,0.56
910	,4960.TW,誠美材,12.75,-1.92,4944,0.52,0.7,0.39,0,0.46,0.54
911	,4961.TW,天鈺,290.5,1.22,16728,0.6,0.4,0.54,0.71,0.5,0.5
912	,4966.TW,譜瑞-KY,2035,-2.63,591,0.31,0.44,0.59,0.72,0.6,0.36
913	,4967.TW,十銓,48.2,-0.31,1350,0.64,0.5,0.5,0,0.6,0.46
914	,4968.TW,立積,280,0.18,1815,0.56,0.66,0.66,0.73,0.5,0.6
915	,4971.TW,IET-KY,68.9,-4.04,522,0.66,0.55,0.2,0.44,0.42,0.42
916	,4972.TW,湯石照明,31.7,0.63,13,0.51,0.45,0,0,0,0.21
917	,4973.TW,廣穎,24.9,-0.6,100,0.48,0.7,0.15,0,0.53,0.41
918	,4974.TW,亞泰,53.2,-0.93,111,0.53,0.58,0.59,0,0.17,0.46
919	,4976.TW,佳凌,69.2,-0.72,1691,0.62,0.44,0.72,0.14,0.48,0.54
920	,4977.TW,眾達-KY,85,-1.16,90,0.51,0.68,0.41,0,0.4,0.5
921	,4979.TW,華星光,18.25,-2.14,180,0.72,0.64,0.15,0,0.5,0.55
922	,4989.TW,榮科,43.15,-2.92,752,0.62,0.62,0.57,0.32,0.71,0.54
923	,4991.TW,環宇-KY,49.3,-0.9,100,0.56,0.58,0,0,0.47,0.41
924	,4994.TW,傳奇,67.5,9.93,4723,0.4,0.66,0.44,0,0.27,0.46
925	,4995.TW,晶達,36,-0.28,42,0.34,0.48,0,0,0,0
926	,4999.TW,鑫禾,40.9,-0.24,72,0.69,0.52,0.32,0.18,0.31,0.56
927	,5007.TW,三星,56.5,0.53,21,0.46,0.59,0.4,0,0,0.36
928	,5009.TW,榮剛,21.9,1.62,4520,0.66,0.48,0.66,0.4,0.58,0.52
929	,5011.TW,久陽,32.55,-2.54,2505,0.68,0.62,0.27,0,0.52,0.52
930	,5013.TW,強新,38.7,1.04,66,0.5,0.39,0.07,0,0,0.42
931	,5014.TW,建錩,22.3,0.68,3198,0.66,0.46,0.39,0,0.68,0.5
932	,5015.TW,華祺,36.65,0.41,76,0.4,0.44,0,0,0,0
933	,5016.TW,松和,37.7,0.67,27,0.4,0.48,0,0,0,0.08
934	,5102.TW,富強,21,3.96,24,0.51,0.61,0,0,0,0
935	,5201.TW,凱衛,26.45,-0.94,23,0.42,0.5,0,0,0,0.33
936	,5202.TW,力新,18.8,-1.31,17,0.38,0.56,0,0,0,0
937	,5203.TW,訊連,89.2,-1.55,69,0.48,0.84,0.45,0,0.37,0.52
938	,5206.TW,坤悅,15.5,0,84,0.54,0.62,0,0,0,0.14
939	,5211.TW,蒙恬,19.65,-0.51,82,0.54,0.41,0.27,0,0.38,0.14
940	,5213.TW,亞昕,22.8,-1.51,281,0.55,0.6,0.43,0,0.14,0.34
941	,5215.TW,科嘉-KY,77.3,-2.28,243,0.44,0.7,0.69,0,0.39,0.6
942	,5220.TW,萬達光電,34.5,-0.29,72,0.41,0.56,0,0,0.11,0.14
943	,5223.TW,安力-KY,59.3,0.17,104,0.63,0.71,0.46,0,0.33,0.5
944	,5225.TW,東科-KY,21.85,-3.74,242,0.46,0.55,0.27,0,0.07,0.44
945	,5230.TW,雷笛克光學,31.5,-2.17,593,0.59,0.52,0,0,0,0.2
946	,5234.TW,達興材料,126,-1.56,1106,0.61,0.54,0.47,0.22,0.56,0.49
947	,5243.TW,乙盛-KY,63.9,-1.69,1660,0.72,0.5,0.8,0.16,0.58,0.54
948	,5245.TW,智晶,95,-5,554,0.56,0.58,0.35,0,0.34,0.38
949	,5251.TW,天鉞電,18.55,-5.36,944,0.44,0.49,0,0,0.14,0
950	,5258.TW,虹堡,40.1,-1.47,35630,0.58,0.6,0.23,0,0.55,0.46
951	,5263.TW,智崴,122.5,-0.81,214,0.56,0.57,0.59,0.14,0.55,0.57
952	,5269.TW,祥碩,1815,-3.2,415,0.38,0.56,0.67,0.68,0.59,0.54
953	,5272.TW,笙科,38.2,-3.9,1091,0.73,0.48,0.2,0,0.71,0.48
954	,5274.TW,信驊,3400,3.03,360,0.24,0.68,0.48,0.58,0.19,0.39
955	,5281.TW,大峽谷-KY,24.25,9.98,640,0.53,0.31,0,0,0,0
956	,5283.TW,禾聯碩,117.5,0.43,40,0.44,0.61,0.32,0,0.27,0.45
957	,5284.TW,jpp-KY,44.65,0.68,25,0.52,0.45,0.25,0,0,0.07
958	,5285.TW,界霖,101.5,-0.98,1254,0.6,0.56,0.65,0.52,0.56,0.46
959	,5287.TW,數字,255,-3.04,128,0.55,0.65,0.18,0,0,0.36
960	,5288.TW,豐祥-KY,146,-0.68,33,0.6,0.52,0.53,0.35,0.25,0.48
961	,5289.TW,宜鼎,201,-1.23,750,0.54,0.56,0.63,0.58,0.33,0.39
962	,5291.TW,邑昇,35.85,-0.69,128,0.54,0.56,0.39,0,0.5,0.32
963	,5299.TW,杰力,192,-2.54,555,0.7,0.5,0.74,0.19,0.56,0.46
964	,5306.TW,桂盟,197,-1.01,706,0.59,0.62,0.56,0.28,0.31,0.56
965	,5312.TW,寶島科,60.2,-0.17,55,0.43,0.44,0,0,0,0.11
966	,5315.TW,光聯,18.35,-1.34,584,0.59,0.5,0.14,0,0.19,0.39
967	,5321.TW,美而快,107,2.39,952,0.66,0.6,0.53,0,0.57,0.3
968	,5328.TW,華容,14.2,-1.73,631,0.6,0.54,0.17,0,0.68,0.48
969	,5340.TW,建榮,37.25,-0.27,234,0,0.5,0.6,0,0,0.06
970	,5347.TW,世界,155.5,0,4960,0.46,0.64,0.62,0.54,0.5,0.48
971	,5351.TW,鈺創,91.9,-8.01,103574,0.74,0.58,0.77,0,0.64,0.42
972	,5353.TW,台林,21.2,-1.4,94,0.49,0.36,0,0,0.2,0.17
973	,5356.TW,協益,28.9,0.17,1064,0.4,0.56,0.23,0,0.27,0.4
974	,5371.TW,中光電,84,-5.72,13839,0.66,0.54,0.68,0.33,0.55,0.44
975	,5386.TW,青雲,47.6,-2.66,193,0.58,0.55,0.19,0,0.45,0.54
976	,5388.TW,中磊,68,-1.16,2516,0.51,0.71,0.58,0.11,0.46,0.54
977	,5392.TW,能率,25.4,-1.17,197,0.38,0.62,0.5,0,0.3,0.47
978	,5398.TW,慕康生醫,19.9,0.25,9,0.33,0.36,0,0,0.18,0
979	,5403.TW,中菲,68.8,-0.58,68,0.6,0.53,0.06,0,0,0.13
980	,5410.TW,國眾,25.2,-2.51,396,0.55,0.66,0,0,0.5,0.3
981	,5425.TW,台半,79.1,2.99,15292,0.56,0.52,0.7,0.66,0.66,0.48
982	,5426.TW,振發,12.25,-2,275,0.52,0.51,0.33,0,0.33,0.23
983	,5432.TW,新門,31.55,2.94,6,0.56,0.28,0,0,0.27,0
984	,5434.TW,崇越,146.5,-1.35,287,0.58,0.5,0.61,0.52,0.39,0.41
985	,5438.TW,東友,16.5,-1.2,18,0.52,0.51,0.13,0,0.29,0.23
986	,5439.TW,高技,62.3,0.48,2083,0.7,0.56,0.56,0.46,0.57,0.46
987	,5443.TW,均豪,32.8,-1.5,474,0.68,0.56,0.72,0,0.48,0.47
988	,5450.TW,南良,19.3,9.97,1936,0.44,0.28,0.09,0,0,0
989	,5452.TW,佶優,21.3,-0.7,278,0.7,0.64,0.5,0,0.74,0.57
990	,5457.TW,宣德,75.1,-2.09,673,0.72,0.58,0.78,0.45,0.58,0.52
991	,5464.TW,霖宏,25.6,-1.16,151,0.67,0.65,0.22,0,0.5,0.49
992	,5469.TW,瀚宇博,44.05,-0.45,932,0.58,0.68,0.67,0.35,0.51,0.46
993	,5471.TW,松翰,91,-0.66,695,0.6,0.68,0.84,0.41,0.51,0.44
994	,5474.TW,聰泰,106,-0.93,32,0.76,0.5,0.47,0,0.46,0.55
995	,5478.TW,智冠,100,3.09,2420,0.68,0.56,0.25,0.33,0.48,0.58
996	,5481.TW,新華,13.4,-0.37,208,0.5,0.44,0.25,0,0.1,0.13
997	,5483.TW,中美晶,225,-1.53,7253,0.56,0.56,0.68,0.6,0.48,0.48
998	,5487.TW,通泰,35.3,0.86,5,0.49,0.56,0,0,0,0.13
999	,5489.TW,彩富,36.1,0.28,2,0.54,0.4,0,0,0,0
1000	,5490.TW,同亨,28.4,-1.39,239,0.56,0.63,0,0,0.24,0.46
1001	,5498.TW,凱崴,13.8,-1.08,415,0.52,0.52,0.25,0,0.45,0.46
1002	,5508.TW,永信建,63.2,0.48,82,0.46,0.64,0.31,0.5,0.09,0.32
1003	,5511.TW,德昌,29.45,-0.34,34,0.49,0.47,0,0,0,0.17
1004	,5512.TW,力麒,9.3,-0.11,264,0.56,0.68,0.23,0,0.21,0.53
1005	,5514.TW,三豐,21.1,0.48,39,0.39,0.27,0,0,0,0
1006	,5515.TW,建國,13.7,-0.72,331,0.44,0.6,0.39,0,0.12,0.33
1007	,5516.TW,雙喜,13.8,0,39,0.44,0.53,0,0,0,0.2
1008	,5519.TW,隆大,21.2,0.71,407,0.51,0.6,0.23,0,0.17,0.44
1009	,5521.TW,工信,8.42,-0.24,822,0.66,0.7,0.45,0.19,0.32,0.5
1010	,5522.TW,遠雄,64.1,2.4,2029,0.58,0.56,0.54,0.43,0.37,0.44
1011	,5523.TW,豐謙,29.4,0.34,35,0.55,0.55,0.54,0,0.08,0.26
1012	,5525.TW,順天,28.4,-0.87,99,0.55,0.65,0.35,0,0,0.44
1013	,5530.TW,龍巖,43.45,-0.69,502,0.5,0.43,0.25,0,0.35,0.66
1014	,5531.TW,鄉林,10.85,0.46,485,0.5,0.7,0.64,0,0.62,0.54
1015	,5533.TW,皇鼎,18.9,-0.79,53,0.56,0.56,0.26,0,0,0.26
1016	,5534.TW,長虹,71.4,0.42,480,0.51,0.7,0.57,0.37,0,0.52
1017	,5536.TW,聖暉,198.5,0,72,0.46,0.44,0.62,0.46,0.14,0.57
1018	,5538.TW,東明-KY,53.6,-0.37,277,0.58,0.58,0.38,0,0.33,0.35
1019	,5543.TW,桓鼎-KY,65.8,-1.05,91,0.5,0.45,0,0,0,0.33
1020	,5546.TW,永固-KY,58.7,0.86,29,0.36,0.53,0.34,0,0.22,0.49
1021	,5603.TW,陸海,31.5,0.48,255,0.72,0.52,0.4,0,0.64,0.44
1022	,5604.TW,中連貨,77.7,0.13,16,0.58,0.75,0.05,0,0.14,0.58
1023	,5607.TW,遠雄港,67.5,-1.03,2206,0.6,0.64,0.48,0,0.54,0.4
1024	,5608.TW,四維航,46.45,0.11,13863,0.68,0.66,0.5,0,0.68,0.56
1025	,5609.TW,中菲行,105,-1.87,2098,0.64,0.62,0.68,0.33,0.49,0.48
1026	,5704.TW,老爺知,30,0,3,0.46,0.27,0,0,0,0
1027	,5706.TW,鳳凰,42.8,-1.04,68,0.62,0.7,0.29,0,0.51,0.42
1028	,5820.TW,日盛金,12.4,0.4,423,0.23,0.18,0,0,0,0.17
1029	,5864.TW,致和證,15.4,1.65,606,0.66,0.56,0,0,0.4,0.4
1030	,5871.TW,中租-KY,254.5,1.19,2563,0.26,0.72,0.47,0.52,0.61,0.42
1031	,5876.TW,上海商銀,47.35,0.74,3218,0.34,0.64,0.51,0.61,0.34,0.36
1032	,5880.TW,合庫金,25.1,0.8,12521,0.48,0.64,0.58,0.5,0.41,0.3
1033	,5902.TW,德記,24.25,-1.82,7,0.45,0.55,0,0,0,0.21
1034	,5903.TW,全家,249,-0.2,21,0.34,0.54,0.3,0.3,0,0.35
1035	,5904.TW,寶雅,455,-1.62,950,0.3,0.72,0.44,0.47,0.14,0.56
1036	,5905.TW,南仁湖,14.25,-1.38,446,0.74,0.64,0.33,0,0.67,0.51
1037	,5906.TW,台南-KY,38.45,0.26,6,0.41,0.45,0,0,0,0
1038	,5907.TW,大洋-KY,17.8,-0.28,67,0.6,0.52,0.42,0,0.13,0.51
1039	,6005.TW,群益證,16.4,-0.3,2578,0.62,0.62,0,0.38,0.46,0.4
1040	,6015.TW,宏遠證,16.75,0,485,0.66,0.52,0,0,0.66,0.52
1041	,6016.TW,康和證,14.05,-0.35,1283,0.54,0.56,0,0,0.65,0.53
1042	,6020.TW,大展證,22.65,-1.52,18,0.39,0.49,0,0,0,0.13
1043	,6021.TW,大慶證,21.15,0,5,0.43,0.49,0,0,0,0.28
1044	,6023.TW,元大期,49.6,0.1,47,0.41,0.52,0.07,0,0,0.44
1045	,6024.TW,群益期,38.6,0,76,0.41,0.63,0.34,0,0,0.36
1046	,6026.TW,福邦證,18.7,-0.53,1227,0.6,0.64,0,0,0.52,0.42
1047	,6104.TW,創惟,205,-1.44,37741,0.68,0.7,0.68,0.57,0.62,0.42
1048	,6108.TW,競國,21.1,-0.94,198,0.5,0.62,0.38,0,0.29,0.49
1049	,6111.TW,大宇資,86.3,4.61,9529,0.55,0.7,0.62,0,0.56,0.49
1050	,6112.TW,聚碩,38.8,-0.13,40,0.39,0.67,0.46,0,0.13,0.46
1051	,6114.TW,久威,23.05,0,8,0.48,0.68,0,0,0,0.16
1052	,6115.TW,鎰勝,42.65,-0.12,55,0.57,0.58,0.44,0,0,0.33
1053	,6116.TW,彩晶,16.9,2.42,64835,0.6,0.58,0.78,0.38,0.74,0.5
1054	,6117.TW,迎廣,16.8,9.8,362,0.52,0.36,0.1,0,0,0.39
1055	,6118.TW,建達,40.65,-8.03,3306,0.62,0.56,0.56,0,0.69,0.43
1056	,6120.TW,達運,14,-5.72,11855,0.48,0.64,0.51,0.08,0.63,0.54
1057	,6121.TW,新普,325.5,0,634,0.35,0.64,0.64,0.5,0.33,0.56
1058	,6122.TW,擎邦,12.55,-1.95,266,0.49,0.5,0,0,0.38,0.08
1059	,6123.TW,上奇,49.5,0.71,141,0.63,0.56,0,0,0,0.32
1060	,6124.TW,業強,24.45,0.2,10,0.54,0.44,0,0,0,0.18
1061	,6125.TW,廣運,26.2,-1.69,1988,0.6,0.72,0.74,0,0.63,0.6
1062	,6126.TW,信音,27.55,-1.78,951,0.68,0.62,0.37,0,0.55,0.56
1063	,6127.TW,九豪,29.6,-0.67,2824,0.58,0.46,0.42,0,0.62,0.5
1064	,6128.TW,上福,28.95,-1.19,132,0.56,0.54,0.32,0,0.33,0.24
1065	,6133.TW,金橋,10,0,2154,0.57,0.5,0.19,0,0.23,0.11
1066	,6134.TW,萬旭,28,-2.78,906,0.43,0.54,0.14,0,0.4,0.3
1067	,6136.TW,富爾特,18.65,0.27,353,0.57,0.51,0.45,0,0.43,0.41
1068	,6138.TW,茂達,267.5,-0.19,7418,0.7,0.46,0.64,0.65,0.67,0.48
1069	,6139.TW,亞翔,28.2,-0.18,179,0.5,0.6,0.64,0.08,0.29,0.42
1070	,6140.TW,訊達,18.8,-1.57,155,0.39,0.53,0,0,0.47,0.21
1071	,6143.TW,振曜,58.6,-1.68,1602,0.74,0.6,0.69,0.21,0.71,0.4
1072	,6146.TW,耕興,219,-0.45,166,0.44,0.6,0,0.07,0,0.55
1073	,6147.TW,頎邦,65.1,-1.81,8241,0.54,0.54,0.8,0.55,0.42,0.42
1074	,6148.TW,驊宏資,15.55,-2.81,2112,0.57,0.56,0,0,0.33,0.27
1075	,6150.TW,撼訊,183,1.1,3650,0.62,0.52,0.6,0,0.6,0.45
1076	,6151.TW,晉倫,37.3,1.22,69,0.58,0.68,0,0,0.26,0.49
1077	,6153.TW,嘉聯益,25.2,-0.59,2129,0.58,0.68,0.7,0.2,0.54,0.46
1078	,6154.TW,順發,17.6,-1.12,87,0.56,0.62,0.08,0,0,0.42
1079	,6155.TW,鈞寶,24.1,-1.83,80,0.5,0.62,0.3,0,0.3,0.52
1080	,6156.TW,松上,20.7,-4.83,3774,0.59,0.58,0,0,0.16,0.34
1081	,6158.TW,禾昌,34.9,-1.55,267,0.67,0.7,0.27,0,0.38,0.5
1082	,6160.TW,欣技,18.6,-2.11,230,0.62,0.66,0.2,0,0.46,0.53
1083	,6161.TW,捷波,28.8,-1.03,316,0.48,0.62,0.33,0,0.48,0.35
1084	,6163.TW,華電網,20.65,-5.49,6675,0.64,0.56,0.38,0,0.65,0.44
1085	,6164.TW,華興,15.7,-3.68,1366,0.5,0.38,0.19,0,0.4,0.47
1086	,6165.TW,浪凡,40.05,0.38,1574,0.53,0.64,0.28,0.2,0.63,0.48
1087	,6166.TW,凌華,62.8,-0.32,48,0.55,0.62,0.6,0,0.13,0.52
1088	,6168.TW,宏齊,27.1,-4.58,4366,0.64,0.6,0.57,0,0.58,0.48
1089	,6170.TW,統振,42.7,-0.58,750,0.66,0.56,0.65,0,0.56,0.46
1090	,6171.TW,大城地產,29.45,0.17,171,0.38,0.44,0.11,0,0,0.09
1091	,6173.TW,信昌電,59.2,-1,405,0.64,0.5,0.64,0.06,0.59,0.52
1092	,6174.TW,安碁,32.3,-2.12,161,0.64,0.47,0.37,0,0.52,0.39
1093	,6175.TW,立敦,45.05,-1.96,690,0.62,0.54,0.76,0.43,0.61,0.5
1094	,6176.TW,瑞儀,99.1,1.02,3825,0.4,0.54,0.42,0.55,0.4,0.46
1095	,6177.TW,達麗,30,0.17,141,0.64,0.62,0.55,0,0.23,0.44
1096	,6179.TW,亞通,30.65,-1.45,385,0.52,0.6,0.17,0,0.39,0.44
1097	,6180.TW,橘子,71.1,3.34,26699,0.7,0.56,0.15,0,0.39,0.58
1098	,6182.TW,合晶,82.4,-2.49,21502,0.7,0.46,0.74,0.62,0.66,0.44
1099	,6183.TW,關貿,51,1.39,280,0.43,0.54,0.46,0,0,0.4
1100	,6184.TW,大豐電,44.1,0.34,17,0.24,0.56,0.2,0,0,0.37
1101	,6185.TW,幃翔,14.8,-2.95,3405,0.59,0.49,0.57,0,0.29,0.17
1102	,6186.TW,新潤,26.45,0,115,0.52,0.68,0.23,0,0.07,0.5
1103	,6187.TW,萬潤,112,-2.18,854,0.56,0.6,0.6,0.39,0.6,0.52
1104	,6188.TW,廣明,45,-1.96,5752,0.68,0.56,0.69,0,0.62,0.52
1105	,6189.TW,豐藝,40.85,0,143,0.55,0.56,0.42,0,0.2,0.35
1106	,6190.TW,萬泰科,39.75,-6.03,19956,0.69,0.58,0.38,0,0.52,0.44
1107	,6191.TW,精成科,37.05,-1.07,3020,0.53,0.58,0.62,0,0.54,0.38
1108	,6192.TW,巨路,70.7,-0.28,82,0.59,0.62,0.43,0,0,0.54
1109	,6194.TW,育富,25,-0.4,67,0.44,0.6,0,0,0,0.2
1110	,6195.TW,詩肯,52.5,0.19,10,0.67,0.45,0,0,0.34,0.34
1111	,6196.TW,帆宣,155,0.32,3115,0.68,0.64,0.76,0.28,0.55,0.48
1112	,6197.TW,佳必琪,38.6,1.05,573,0.63,0.66,0.5,0,0.35,0.48
1113	,6201.TW,亞弘電,43.7,0,4,0.52,0.6,0.23,0,0,0.3
1114	,6202.TW,盛群,105.5,0.48,1748,0.6,0.52,0.68,0.6,0.55,0.34
1115	,6203.TW,海韻電,83.4,-1.53,103,0.66,0.58,0.69,0,0.52,0.44
1116	,6204.TW,艾華,71.9,0.14,15,0.53,0.59,0,0,0.29,0.41
1117	,6205.TW,詮欣,64.8,-2.99,2471,0.78,0.57,0.18,0,0.37,0.48
1118	,6206.TW,飛捷,81,-2.41,914,0.65,0.66,0.45,0.25,0,0.43
1119	,6207.TW,雷科,34.65,-0.14,1343,0.72,0.5,0,0,0.05,0.4
1120	,6208.TW,日揚,50.7,-1.74,267,0.64,0.66,0.49,0,0.34,0.44
1121	,6209.TW,今國光,36.2,-2.95,4295,0.68,0.62,0.48,0,0.62,0.52
1122	,6210.TW,慶生,40.2,-0.99,29,0.37,0.37,0,0,0,0.1
1123	,6212.TW,理銘,63.4,1.6,1,0.27,0.18,0,0,0,0
1124	,6213.TW,聯茂,128,1.19,1832,0.48,0.74,0.57,0.58,0.51,0.5
1125	,6214.TW,精誠,83.3,-0.36,1098,0.6,0.64,0.44,0.47,0,0.52
1126	,6215.TW,和椿,29.3,-1.84,320,0.52,0.5,0.24,0,0.51,0.42
1127	,6216.TW,居易,27.05,-0.55,116,0.4,0.49,0.27,0,0.4,0.33
1128	,6217.TW,中探針,50.6,-2.88,2353,0.7,0.64,0.5,0.47,0.5,0.4
1129	,6218.TW,豪勉,22.15,-2.42,383,0.43,0.38,0.17,0,0.25,0.18
1130	,6219.TW,富旺,18.05,0.56,3191,0.46,0.6,0.42,0,0.47,0.48
1131	,6220.TW,岳豐,22.9,1.78,118,0.5,0.7,0.22,0,0.44,0.44
1132	,6221.TW,晉泰,49.65,-0.2,48,0.6,0.6,0.25,0,0.11,0.21
1133	,6223.TW,旺矽,115.5,0.43,2386,0.62,0.56,0.78,0.5,0.66,0.56
1134	,6224.TW,聚鼎,123.5,-1.59,580,0.68,0.42,0.78,0.54,0.58,0.48
1135	,6226.TW,光鼎,15.85,-3.35,4392,0.66,0.58,0.53,0,0.78,0.52
1136	,6227.TW,茂綸,38.5,-1.03,309,0.6,0.62,0.23,0,0.42,0.38
1137	,6229.TW,研通,42.7,-3.06,718,0.7,0.52,0.36,0,0.67,0.43
1138	,6230.TW,尼得科超眾,164,-1.8,23,0.57,0.46,0.62,0.11,0.13,0.64
1139	,6231.TW,系微,87,-0.57,108,0.52,0.68,0.63,0,0.63,0.5
1140	,6233.TW,旺玖,34.1,-2.15,686,0.7,0.62,0.76,0,0.66,0.62
1141	,6234.TW,高僑,20.75,-0.24,20,0.64,0.61,0,0,0,0.5
1142	,6235.TW,華孚,31.45,-2.63,5418,0.54,0.64,0.39,0,0.52,0.5
1143	,6237.TW,驊訊,99.5,-3.86,2099,0.66,0.38,0.63,0.57,0.68,0.56
1144	,6239.TW,力成,96.2,-0.82,6390,0.42,0.6,0.52,0.38,0.53,0.46
1145	,6240.TW,松崗,17.25,-6.25,736,0.55,0.23,0,0,0.2,0
1146	,6243.TW,迅杰,58.6,-5.48,4045,0.75,0.52,0.33,0,0.67,0.25
1147	,6244.TW,茂迪,36.35,-2.94,14239,0,0.57,0.73,0.14,0,0.4
1148	,6245.TW,立端,52.7,-1.68,321,0.38,0.6,0.47,0,0.24,0.5
1149	,6246.TW,臺龍,16.95,-0.59,85,0.59,0.46,0.1,0,0.67,0.27
1150	,6248.TW,沛波,21.8,0.93,166,0.58,0.48,0,0,0,0.39
1151	,6251.TW,定穎,22.65,-2.37,3921,0.66,0.64,0.37,0,0.69,0.52
1152	,6257.TW,矽格,57.6,0,2219,0.64,0.62,0.7,0.48,0.56,0.46
1153	,6261.TW,久元,82,-1.2,735,0.64,0.6,0.69,0,0.39,0.47
1154	,6263.TW,普萊德,69.2,0.29,32,0.6,0.58,0.13,0,0,0.15
1155	,6265.TW,方土昶,17.1,-2.56,5830,0.72,0.47,0.26,0,0.55,0.32
1156	,6266.TW,泰詠,19.55,-1.01,228,0.54,0.6,0,0,0.06,0.27
1157	,6269.TW,台郡,103,0.49,1384,0.54,0.58,0.7,0.48,0.55,0.54
1158	,6270.TW,倍微,24.2,-1.83,494,0.59,0.52,0,0,0.08,0.27
1159	,6271.TW,同欣電,285,-0.18,1784,0.68,0.44,0.62,0.74,0.68,0.44
1160	,6274.TW,台燿,101,-0.49,2725,0.52,0.6,0.66,0.63,0.58,0.5
1161	,6275.TW,元山,36.65,-2.53,2907,0.68,0.6,0.19,0,0.5,0.41
1162	,6276.TW,安鈦克,22.3,0,26,0.42,0.68,0,0,0.29,0.27
1163	,6277.TW,宏正,81,-0.37,126,0.43,0.58,0.43,0,0,0.48
1164	,6278.TW,台表科,114.5,-1.72,1789,0.52,0.56,0.6,0.68,0.64,0.54
1165	,6279.TW,胡連,138.5,-1.77,1094,0.58,0.64,0.62,0.54,0.55,0.56
1166	,6281.TW,全國電,82.3,-0.12,24,0.41,0.6,0.47,0,0,0.33
1167	,6282.TW,康舒,35.2,-2.22,12435,0.62,0.7,0.76,0.35,0.47,0.58
1168	,6283.TW,淳安,44.9,-0.66,412,0.72,0.58,0.48,0,0.64,0.58
1169	,6284.TW,佳邦,71.5,0.99,22432,0.62,0.5,0.73,0.46,0.64,0.48
1170	,6285.TW,啟碁,75.5,-2.33,3256,0.72,0.64,0.66,0.43,0.57,0.52
1171	,6288.TW,聯嘉,26.85,-1.29,587,0.6,0.62,0.37,0.13,0.54,0.5
1172	,6290.TW,良維,51.3,-0.58,574,0.74,0.64,0.82,0,0.55,0.48
1173	,6292.TW,迅德,43.5,0.12,48,0.53,0.53,0,0,0,0.06
1174	,6294.TW,智基,123,0,4,0.56,0.55,0.19,0,0,0
1175	,6405.TW,悅城,27.5,-1.26,105,0.62,0.62,0.19,0,0.48,0.44
1176	,6409.TW,旭隼,1500,-0.66,369,0.28,0.72,0.5,0.35,0.25,0.46
1177	,6411.TW,晶焱,244.5,-0.61,7131,0.7,0.56,0.78,0.71,0.82,0.44
1178	,6412.TW,群電,76.5,-2.05,868,0.48,0.7,0.48,0.58,0.39,0.53
1179	,6414.TW,樺漢,240.5,0.84,2003,0.58,0.64,0.54,0.26,0.54,0.56
1180	,6415.TW,矽力-KY,4685,2.97,516,0.1,0.82,0.64,0.45,0.05,0.4
1181	,6416.TW,瑞祺電通,99.2,-0.8,136,0.66,0.57,0.67,0,0.49,0.48
1182	,6417.TW,韋僑,81.2,0,1,0.55,0.33,0,0,0.09,0
1183	,6418.TW,詠昇,21.75,-0.23,454,0.41,0.44,0,0,0.56,0.25
1184	,6425.TW,易發,25.7,-0.39,23,0.54,0.65,0,0,0.21,0.19
1185	,6426.TW,統新,70.9,-1.53,78,0.55,0.56,0.25,0,0.52,0.64
1186	,6432.TW,今展科,37.3,-1.84,58,0.54,0.58,0,0,0.25,0.38
1187	,6435.TW,大中,142,-2.41,462,0.63,0.38,0.65,0.13,0.55,0.5
