符合條件商品
資料日期：2021年 12月 13日
策略,	05準確度
606	,3048.TW,益登,32.05,1.1,655,0.6,0.54,0.44,0,0.3,0.34
607	,3049.TW,和鑫,14.5,6.23,26669,0.49,0.58,0.65,0.18,0.39,0.45
608	,3050.TW,鈺德,17.85,-1.92,1973,0.53,0.53,0.36,0,0.22,0.41
609	,3051.TW,力特,17.95,9.79,13525,0,0.47,0.13,0,0,0
610	,3052.TW,夆典,10.65,0,189,0.48,0.57,0.33,0,0.29,0.43
611	,3054.TW,立萬利,24.4,1.24,143,0.45,0.54,0.31,0,0.09,0.41
612	,3055.TW,蔚華科,28.75,-0.69,47,0.48,0.44,0.32,0,0.31,0.45
613	,3056.TW,總太,42.2,0.84,1176,0.6,0.66,0.41,0.13,0.37,0.37
614	,3057.TW,喬鼎,14,2.19,1138,0,0.56,0,0,0,0
615	,3058.TW,立德,16.8,3.07,1535,0.45,0.53,0.41,0,0.26,0.39
616	,3059.TW,華晶科,45.95,3.84,55180,0.58,0.54,0.62,0,0.39,0.47
617	,3060.TW,銘異,25.7,3.42,1692,0.6,0.64,0.41,0.33,0.37,0.56
618	,3062.TW,建漢,31.1,1.3,15755,0.62,0.62,0.42,0.44,0.29,0.49
619	,3064.TW,泰偉,14.2,-0.35,0,0,0,0,0,0,0
620	,3066.TW,李洲,34.25,9.95,929,0,0.34,0.23,0,0,0
621	,3067.TW,全域,41.35,-0.12,0,0,0.06,0,0,0,0
622	,3071.TW,協禧,26.2,0.77,5407,0.53,0.58,0.08,0,0.32,0.34
623	,3073.TW,天方能源,27,-2.88,15,0,0.06,0,0,0,0
624	,3078.TW,僑威,38.5,-0.77,1007,0.68,0.53,0.65,0.23,0.42,0.44
625	,3081.TW,聯亞,192,-2.54,410,0.44,0.59,0.68,0.6,0.41,0.57
626	,3083.TW,網龍,48.65,0.1,275,0.6,0.53,0.6,0,0.42,0.49
627	,3085.TW,新零售,11,10,32,0,0,0,0,0,0
628	,3086.TW,華義,93.8,0,28,0.47,0.35,0.22,0,0,0
629	,3088.TW,艾訊,53,0,220,0.53,0.49,0.13,0,0.2,0.32
630	,3089.TW,億杰,42.25,0.96,52,0,0.34,0.02,0,0,0
631	,3090.TW,日電貿,53.6,0,334,0.58,0.64,0.63,0,0.5,0.48
632	,3092.TW,鴻碩,52.4,0.19,682,0.58,0.62,0.54,0.4,0.42,0.46
633	,3093.TW,港建,79.5,1.15,17,0.53,0.44,0.16,0,0,0.25
634	,3094.TW,聯傑,34.65,1.17,685,0.56,0.45,0.39,0,0.31,0.44
635	,3105.TW,穩懋,382.5,2.27,9994,0.37,0.65,0.73,0.64,0.41,0.5
636	,3114.TW,好德,30.75,-0.49,4742,0.61,0.51,0.07,0,0.12,0.23
637	,3115.TW,寶島極,15.15,-0.98,51,0,0.03,0,0,0,0
638	,3118.TW,進階,30.05,0.33,0,0.47,0.37,0,0,0,0.24
639	,3122.TW,笙泉,59.7,1.88,1699,0.63,0.48,0.29,0,0.39,0.43
640	,3128.TW,昇銳,24.2,5.22,927,0.56,0.42,0,0,0.2,0.32
641	,3130.TW,一零四,176,0,4,0.1,0.49,0.07,0,0,0.09
642	,3131.TW,弘塑,359,-0.14,72,0,0.52,0.78,0.68,0,0.45
643	,3138.TW,耀登,243.5,6.33,4085,0.8,0.5,0.61,0,0.22,0.4
644	,3141.TW,晶宏,263.5,-2.77,11670,0.61,0.54,0.41,0.23,0.33,0.37
645	,3144.TW,新揚科,38.2,0,30,0.58,0.51,0.18,0,0.21,0.34
646	,3147.TW,大綜,51.2,-0.58,177,0.61,0.47,0.2,0,0.13,0.33
647	,3149.TW,正達,33,7.14,2181,0,0.49,0.22,0,0,0.07
648	,3152.TW,璟德,341.5,-1.73,332,0.44,0.54,0.72,0.65,0.3,0.45
649	,3162.TW,精確,47.75,3.92,834,0.67,0.49,0.12,0,0,0
650	,3163.TW,波若威,42.4,1.19,802,0.65,0.6,0.73,0,0.35,0.54
651	,3164.TW,景岳,23.55,0.21,35,0.49,0.51,0.25,0,0.09,0.33
652	,3167.TW,大量,94.1,2.17,760,0.48,0.56,0.36,0.17,0.18,0.34
653	,3169.TW,亞信,272,-1.63,7058,0.61,0.52,0.31,0.23,0.35,0.29
654	,3171.TW,新洲,20.9,0.97,12,0.4,0.56,0,0,0,0.19
655	,3176.TW,基亞,56,0.9,692,0,0.59,0.1,0,0,0
656	,3178.TW,公準,76.6,3.65,458,0.67,0.53,0.39,0,0.32,0.48
657	,3188.TW,鑫龍騰,17.7,0.57,207,0.44,0.28,0.08,0,0.1,0.22
658	,3189.TW,景碩,230.5,2.22,7409,0.42,0.66,0.71,0.71,0.23,0.44
659	,3191.TW,和進,7.09,2.01,60,0,0.48,0,0,0,0
660	,3202.TW,樺晟,17.2,4.88,1609,0.56,0.49,0.41,0,0.22,0.54
661	,3205.TW,佰研,25.7,-0.19,26,0.52,0.51,0,0,0.22,0.32
662	,3206.TW,志豐,29.35,-0.17,98,0.58,0.53,0.2,0,0.17,0.38
663	,3207.TW,耀勝,24.95,2.67,1210,0.56,0.32,0.2,0,0.47,0.25
664	,3209.TW,全科,28.85,0.17,448,0.52,0.56,0.35,0.08,0.4,0.44
665	,3211.TW,順達,101,1,509,0.56,0.57,0.64,0.39,0.41,0.42
666	,3213.TW,茂訊,60.8,0.66,185,0.62,0.59,0.11,0,0,0.38
667	,3217.TW,優群,131,-2.24,6170,0.56,0.5,0.67,0.6,0.4,0.49
668	,3218.TW,大學光,278,-0.71,139,0.56,0.64,0.69,0.5,0.34,0.46
669	,3219.TW,倚強科,93,-3.93,142,0.43,0.33,0.11,0,0.41,0.29
670	,3221.TW,台嘉碩,42.2,0.12,3714,0.67,0.57,0.24,0.5,0.4,0.46
671	,3224.TW,三顧,63.3,-4.95,3887,0.56,0.5,0.12,0,0.27,0.49
672	,3226.TW,至寶電,62,-0.8,6,0.4,0.3,0.09,0,0,0
673	,3227.TW,原相,148,-0.67,536,0.54,0.6,0.72,0.64,0.41,0.52
674	,3228.TW,金麗科,422,-1.29,770,0,0.6,0.38,0.32,0,0.37
675	,3229.TW,晟鈦,6.87,1.18,188,0,0.29,0,0,0,0
676	,3230.TW,錦明,19.25,-0.26,237,0.39,0.38,0,0,0.14,0.32
677	,3231.TW,緯創,29,-0.85,11068,0.44,0.68,0.53,0.56,0.5,0.44
678	,3232.TW,昱捷,30.55,9.89,5007,0.58,0.5,0.16,0,0.24,0.4
679	,3234.TW,光環,27.2,-0.55,260,0.59,0.6,0.12,0.03,0.35,0.49
680	,3236.TW,千如,25.2,1.61,214,0.61,0.54,0.06,0,0.32,0.47
681	,3252.TW,海灣,16.85,-0.3,65,0.43,0.38,0.03,0,0.05,0.18
682	,3257.TW,虹冠電,65.9,-0.15,172,0.61,0.6,0.45,0.22,0.39,0.5
683	,3259.TW,鑫創,27.35,0.18,34,0,0.46,0.03,0.4,0,0
684	,3260.TW,威剛,92.5,3.12,8125,0.64,0.56,0.68,0.44,0.38,0.46
685	,3264.TW,欣銓,55.1,-1.25,2445,0.55,0.63,0.7,0.46,0.39,0.41
686	,3265.TW,台星科,31.5,-0.32,281,0.69,0.54,0.28,0,0.17,0.33
687	,3266.TW,昇陽,13.5,0,25,0.45,0.48,0.26,0,0,0.26
688	,3268.TW,海德威,28.3,0,29,0.5,0.4,0.16,0,0,0.2
689	,3272.TW,東碩,42.8,4.9,2366,0.69,0.63,0.39,0,0.31,0.39
690	,3276.TW,宇環,18.35,0.27,1254,0.09,0.36,0.14,0,0,0
691	,3284.TW,太普高,12.2,0,39,0.47,0.34,0,0,0.23,0
692	,3285.TW,微端,20.65,-0.48,5,0.65,0.32,0,0,0.11,0.24
693	,3287.TW,廣寰科,18.55,-0.54,141,0.5,0.48,0.11,0,0.09,0.33
694	,3288.TW,點晶,17.35,-1.14,51,0,0.38,0,0,0,0
695	,3289.TW,宜特,52.6,-0.38,231,0.51,0.69,0.53,0,0.43,0.46
696	,3290.TW,東浦,22.05,8.09,5006,0.58,0.45,0.07,0,0.08,0.25
697	,3293.TW,鈊象,812,-0.98,187,0.56,0.62,0.77,0.65,0.34,0.46
698	,3294.TW,英濟,37,2.78,4095,0.62,0.58,0.22,0,0.2,0.39
699	,3296.TW,勝德,18.5,1.65,287,0.45,0.56,0.31,0,0.21,0.37
700	,3297.TW,杭特,20.25,-0.25,951,0.45,0.45,0.08,0,0.24,0.11
701	,3303.TW,岱稜,25.35,-0.98,417,0.52,0.61,0.08,0,0.04,0.14
702	,3305.TW,昇貿,82.3,2.87,5627,0.68,0.55,0.55,0.2,0.3,0.4
703	,3306.TW,鼎天,35,2.19,3658,0.49,0.33,0.15,0,0.15,0.4
704	,3308.TW,聯德,9.03,9.99,593,0,0.48,0.09,0,0,0
705	,3310.TW,佳穎,31.3,-0.32,16,0.53,0.36,0.15,0,0.23,0.16
706	,3311.TW,閎暉,34.2,0,57,0.6,0.58,0.35,0,0.19,0.38
707	,3312.TW,弘憶股,23.95,0.84,1295,0.62,0.6,0.38,0,0.32,0.4
708	,3313.TW,斐成,11.85,-0.84,241,0.08,0.49,0.02,0,0,0
709	,3317.TW,尼克森,78.9,0.25,772,0.62,0.56,0.63,0,0.24,0.43
710	,3321.TW,同泰,14.05,-1.4,500,0,0.54,0.06,0,0,0
711	,3322.TW,建舜電,21.9,9.77,4290,0.48,0.53,0.11,0,0,0.24
712	,3323.TW,加百裕,42.2,-1.4,373,0.56,0.56,0.46,0,0.35,0.42
713	,3324.TW,雙鴻,196,0.77,1342,0.53,0.59,0.71,0.71,0.36,0.5
714	,3325.TW,旭品,17.65,9.97,2173,0.62,0.6,0.21,0,0.36,0.53
715	,3332.TW,幸康,39.8,-1.12,51,0.22,0.34,0,0,0,0
716	,3338.TW,泰碩,55.8,2.39,1706,0.59,0.57,0.75,0.18,0.32,0.53
717	,3339.TW,泰谷,23.7,3.49,1189,0.67,0.48,0.13,0,0,0.33
718	,3346.TW,麗清,46.6,1.3,3749,0.61,0.57,0.43,0,0.41,0.46
719	,3354.TW,律勝,19.85,-4.8,4891,0.48,0.52,0.06,0,0.14,0.29
720	,3356.TW,奇偶,31.55,6.05,808,0.54,0.62,0.45,0,0.35,0.48
721	,3357.TW,臺慶科,129.5,-1.52,248,0.67,0.53,0.5,0.21,0,0.47
722	,3360.TW,尚立,15.5,2.31,355,0.59,0.55,0.03,0,0.34,0.19
723	,3362.TW,先進光,76.7,1.99,1212,0.66,0.55,0.22,0,0.37,0.56
724	,3363.TW,上詮,33.6,-3.86,2919,0.64,0.61,0.37,0,0.39,0.5
725	,3372.TW,典範,24.2,0.41,957,0.56,0.45,0.23,0,0.33,0.46
726	,3373.TW,熱映,36,-1.77,363,0.52,0.51,0.42,0,0.41,0.58
727	,3374.TW,精材,137.5,-2.14,2417,0.72,0.54,0.61,0.54,0.36,0.47
728	,3376.TW,新日興,94.8,0.11,299,0.56,0.52,0.68,0.56,0.41,0.53
729	,3379.TW,彬台,12.65,1.2,210,0.55,0.48,0.03,0,0.08,0.06
730	,3380.TW,明泰,33.65,-0.44,15348,0.51,0.6,0.58,0,0.43,0.46
731	,3388.TW,崇越電,83.9,1.45,176,0.54,0.51,0.34,0,0.13,0.18
732	,3390.TW,旭軟,23.2,3.11,5969,0.56,0.48,0.08,0,0.17,0.14
733	,3402.TW,漢科,49.2,-1.11,1018,0.67,0.62,0.22,0,0.24,0.32
734	,3406.TW,玉晶光,551,1.1,2755,0.41,0.72,0.68,0.58,0.41,0.52
735	,3413.TW,京鼎,234,-2.5,1175,0.53,0.61,0.7,0.55,0.35,0.46
736	,3416.TW,融程電,76.4,-0.26,44,0.56,0.56,0.41,0,0.11,0.38
737	,3419.TW,譁裕,29.05,-3.17,50563,0.5,0.58,0.41,0,0.31,0.51
738	,3426.TW,台興,38.55,0.65,13,0,0.08,0,0,0,0
739	,3432.TW,台端,15.15,0.66,848,0.53,0.49,0.24,0,0.14,0.28
740	,3434.TW,哲固,17.85,-0.56,2025,0.43,0.26,0.13,0,0.14,0.31
741	,3437.TW,榮創,26.2,6.29,3155,0.7,0.56,0.38,0,0.39,0.47
742	,3438.TW,類比科,87.3,-2.24,261,0.6,0.41,0.37,0,0.35,0.45
743	,3441.TW,聯一光,38.65,-0.9,313,0.58,0.52,0,0,0.34,0.27
744	,3443.TW,創意,592,1.37,881,0.42,0.6,0.67,0.65,0.32,0.48
745	,3444.TW,利機,63,-0.79,2121,0.69,0.53,0.1,0,0.23,0.28
746	,3450.TW,聯鈞,56.1,0.72,163,0.54,0.6,0.73,0.02,0.45,0.5
747	,3454.TW,晶睿,71.4,0,16,0.5,0.59,0.36,0,0.25,0.57
748	,3455.TW,由田,78.3,-3.33,2390,0.64,0.64,0.43,0.07,0.4,0.46
749	,3465.TW,進泰電子,238,-2.86,259,0,0.51,0.61,0,0,0.14
750	,3466.TW,致振,18.55,-0.54,699,0.54,0.45,0.03,0,0.16,0.19
751	,3479.TW,安勤,56.3,0.36,133,0.54,0.57,0.36,0.03,0.31,0.45
752	,3481.TW,群創,18.75,-1.06,68189,0.54,0.61,0.67,0.59,0.39,0.51
753	,3483.TW,力致,91,-0.55,2987,0.62,0.6,0.69,0.31,0.4,0.45
754	,3484.TW,崧騰,78.6,-0.63,657,0.57,0.51,0.53,0.33,0.34,0.29
755	,3489.TW,森寶,14.55,-1.02,300,0.59,0.4,0.11,0,0.11,0.05
756	,3490.TW,單井,34.85,2.95,5748,0.6,0.52,0.16,0,0.25,0.47
757	,3491.TW,昇達科,204.5,9.95,23565,0.61,0.56,0.57,0.12,0.39,0.49
758	,3492.TW,長盛,18.9,-0.26,83,0.65,0.44,0.07,0,0,0.07
759	,3498.TW,陽程,33.7,1.66,73,0.55,0.61,0,0,0.32,0.49
760	,3499.TW,環天科,27.7,9.92,4943,0.54,0.36,0.09,0,0.1,0.13
761	,3501.TW,維熹,47.8,-0.31,175,0.52,0.64,0.42,0,0.03,0.36
762	,3504.TW,揚明光,122.5,-2,1750,0.61,0.66,0.65,0.14,0.36,0.54
763	,3508.TW,位速,68.5,-1.58,60803,0.62,0.55,0.12,0,0.4,0.52
764	,3511.TW,矽瑪,38.95,-1.14,244,0.64,0.5,0.27,0,0.34,0.44
765	,3512.TW,皇龍,33.2,-0.6,59,0.51,0.44,0.07,0,0.14,0.27
766	,3515.TW,華擎,269,-4.95,8492,0.58,0.6,0.7,0.58,0.35,0.45
767	,3516.TW,亞帝歐,18,4.96,264,0.44,0.42,0.12,0,0.14,0.13
768	,3518.TW,柏騰,23.5,2.84,331,0.52,0.5,0.32,0.25,0.28,0.47
769	,3520.TW,華盈,16.5,4.43,891,0,0.4,0.12,0,0,0
770	,3521.TW,鴻翊,14.8,9.23,677,0.46,0.55,0.05,0,0.27,0.11
771	,3522.TW,御頂,10.9,0.93,142,0.46,0.36,0.11,0,0.19,0.24
772	,3523.TW,迎輝,12.4,0.81,24,0,0.42,0,0,0,0
773	,3526.TW,凡甲,170,-0.87,363,0.68,0.49,0.67,0.31,0.35,0.37
774	,3527.TW,聚積,186.5,-2.86,1542,0.67,0.54,0.74,0.1,0.37,0.46
775	,3528.TW,安馳,49.95,-0.3,41,0.52,0.48,0.41,0,0,0.37
776	,3529.TW,力旺,2025,4.38,601,0.37,0.58,0.68,0.67,0.3,0.46
777	,3530.TW,晶相光,138,-0.72,777,0.61,0.57,0.65,0.31,0.33,0.5
778	,3531.TW,先益,21.85,0,48,0.36,0.3,0,0,0,0
779	,3532.TW,台勝科,292,-1.85,10886,0.55,0.6,0.55,0.57,0.39,0.48
780	,3533.TW,嘉澤,698,2.65,288,0.34,0.51,0.61,0.64,0.36,0.47
781	,3535.TW,晶彩科,18,-0.83,482,0.62,0.53,0.3,0,0.24,0.5
782	,3536.TW,誠創,5.95,-0.67,7,0,0.04,0,0,0,0
783	,3537.TW,堡達,36.7,-0.14,128,0.53,0.62,0.04,0,0.27,0.4
784	,3540.TW,曜越,39.1,-1.26,148,0.58,0.72,0.56,0.13,0.51,0.43
785	,3541.TW,西柏,59.5,-0.34,195,0.56,0.65,0.12,0,0.25,0.39
786	,3543.TW,州巧,27.15,0.18,112,0.5,0.71,0.38,0,0,0.27
787	,3545.TW,敦泰,167,0.91,3261,0.56,0.6,0.66,0.52,0.33,0.49
788	,3546.TW,宇峻,85.7,-0.46,574,0.61,0.62,0.65,0.07,0.38,0.42
789	,3548.TW,兆利,61.7,-0.32,142,0.62,0.59,0.64,0.18,0.4,0.41
790	,3550.TW,聯穎,18.6,1.64,770,0.51,0.58,0.38,0,0.24,0.41
791	,3551.TW,世禾,69.9,-0.57,574,0.66,0.51,0.49,0.11,0.27,0.42
792	,3552.TW,同致,170,-4.23,1277,0.64,0.63,0.63,0.59,0.38,0.48
793	,3555.TW,重鵬,36.35,-2.94,3,0.02,0.03,0,0,0,0
794	,3556.TW,禾瑞亞,73.9,-0.14,376,0.62,0.6,0.47,0,0.41,0.36
795	,3557.TW,嘉威,77.2,0.13,58,0.51,0.61,0.54,0,0.43,0.51
796	,3558.TW,神準,97.2,0.52,38,0.56,0.57,0.38,0.08,0.17,0.43
797	,3563.TW,牧德,233.5,1.52,189,0.54,0.66,0.72,0.34,0.41,0.5
798	,3564.TW,其陽,30.3,4.48,313,0,0.28,0.16,0,0,0
799	,3567.TW,逸昌,36.5,-0.95,111,0.57,0.52,0.18,0,0.16,0.31
800	,3570.TW,大塚,78,-2.38,22,0,0.35,0.03,0,0,0
801	,3576.TW,聯合再生,22.2,-1.77,14394,0,0.58,0.2,0.06,0,0
802	,3577.TW,泓格,53.1,-3.1,97,0.55,0.38,0.42,0,0.17,0.22
803	,3580.TW,友威科,60.2,-2.59,512,0.62,0.56,0.25,0,0.26,0.38
804	,3581.TW,博磊,27.95,-1.24,397,0.61,0.48,0.15,0,0.16,0.23
805	,3583.TW,辛耘,82,-0.97,2741,0.66,0.65,0.39,0,0.34,0.49
806	,3587.TW,閎康,145.5,4.3,3929,0.6,0.63,0.67,0.37,0.45,0.44
807	,3588.TW,通嘉,143.5,-4.01,2403,0.68,0.54,0.43,0.4,0.28,0.42
808	,3591.TW,艾笛森,24.5,2.08,4953,0.56,0.46,0.39,0,0.4,0.4
809	,3593.TW,力銘,15.6,-1.27,104,0,0.48,0.1,0,0,0
810	,3594.TW,磐儀,22,0,409,0.58,0.49,0.03,0,0.34,0.37
811	,3596.TW,智易,116,1.31,2841,0.52,0.6,0.63,0.62,0.35,0.49
812	,3597.TW,映興,32.15,9.91,1840,0.47,0.54,0.11,0,0.36,0.13
813	,3605.TW,宏致,50.1,3.3,2134,0.66,0.58,0.5,0,0.32,0.45
814	,3607.TW,谷崧,15.55,2.98,2446,0.6,0.6,0.34,0,0.32,0.39
815	,3609.TW,三一東林,50.2,0,49,0.52,0.55,0.14,0,0.18,0.32
816	,3611.TW,鼎翰,201.5,0,11,0.61,0.56,0.17,0.07,0.02,0.33
817	,3615.TW,安可,25.4,9.96,7406,0.5,0.54,0.13,0,0.23,0.44
818	,3617.TW,碩天,69.3,-0.29,8,0.48,0.53,0.49,0.11,0.11,0.41
819	,3622.TW,洋華,28.8,0.7,143,0.47,0.59,0.35,0,0.27,0.43
820	,3623.TW,富晶通,16.3,2.52,114,0.48,0.39,0,0,0.09,0.07
821	,3624.TW,光頡,58.1,-1.69,12634,0.6,0.53,0.62,0.67,0.37,0.45
822	,3625.TW,西勝,25.8,5.31,2067,0.56,0.48,0.17,0,0.23,0.33
823	,3628.TW,盈正,35.85,-0.97,15,0.55,0.42,0,0,0,0.04
824	,3629.TW,地心引力,46.9,-7.31,3,0,0,0,0,0,0
825	,3630.TW,新鉅科,38.25,-0.13,449,0.64,0.55,0.61,0,0.43,0.56
826	,3631.TW,晟楠,46.45,-1.06,3,0.39,0.52,0,0,0.3,0.23
827	,3632.TW,研勤,8.95,9.95,86,0.05,0.03,0,0,0,0
828	,3642.TW,駿熠電,9.73,5.19,78,0.2,0.39,0,0,0,0
829	,3645.TW,達邁,42.15,0.36,200,0.58,0.61,0.62,0.31,0.44,0.5
830	,3646.TW,艾恩特,26.55,-4.15,279,0.55,0.52,0.21,0,0.09,0.31
831	,3652.TW,精聯,21.95,-1.13,229,0.53,0.47,0.32,0,0.19,0.36
832	,3653.TW,健策,419.5,-0.59,769,0.42,0.52,0.75,0.71,0.35,0.44
833	,3661.TW,世芯-KY,1015,3.68,1251,0.5,0.64,0.65,0.65,0.24,0.46
834	,3663.TW,鑫科,33.7,-2.03,810,0.55,0.43,0.2,0,0.17,0.33
835	,3664.TW,安瑞-KY,9.14,0.88,37,0.47,0.38,0,0,0,0.05
836	,3665.TW,貿聯-KY,247.5,-2.17,853,0.37,0.64,0.68,0.6,0.48,0.46
837	,3666.TW,光耀,34.7,3.58,511,0.57,0.51,0.42,0,0.26,0.51
838	,3669.TW,圓展,50.3,-0.98,211,0.53,0.52,0.57,0.04,0.41,0.52
839	,3672.TW,康聯訊,46.2,10,3254,0.55,0.53,0.06,0,0.21,0.08
840	,3673.TW,TPK-KY,42.5,1.55,3430,0.47,0.66,0.69,0.12,0.38,0.47
841	,3675.TW,德微,294,4.26,6879,0.67,0.52,0.53,0.33,0.25,0.49
842	,3679.TW,新至陞,90.4,-0.99,103,0.57,0.66,0.39,0,0.23,0.4
843	,3680.TW,家登,318.5,-3.48,2106,0.66,0.61,0.69,0.52,0.37,0.42
844	,3682.TW,亞太電,8.27,0,1579,0,0.62,0.11,0.09,0,0
845	,3684.TW,榮昌,53,-0.93,384,0,0.17,0.13,0,0,0
846	,3685.TW,元創精密,38.85,-2.26,280,0.58,0.37,0.11,0,0.19,0.36
847	,3686.TW,達能,16.3,-0.61,1581,0,0.46,0,0,0,0
848	,3687.TW,歐買尬,143,10,11834,0.67,0.49,0.15,0,0.27,0.53
849	,3689.TW,湧德,43.8,-3.95,2254,0.61,0.53,0.31,0,0.24,0.42
850	,3691.TW,碩禾,186,-0.8,1411,0.66,0.53,0.68,0.12,0.42,0.5
851	,3693.TW,營邦,49.95,2.15,138,0.58,0.48,0.17,0,0.23,0.22
852	,3694.TW,海華,27.4,6.2,5269,0.64,0.58,0.34,0,0.3,0.49
853	,3701.TW,大眾控,90.4,0.44,11363,0.58,0.39,0.18,0,0.47,0.11
854	,3702.TW,大聯大,50.6,0.4,3433,0.42,0.66,0.51,0.52,0.46,0.42
855	,3703.TW,欣陸,26,1.17,2249,0.58,0.55,0.54,0,0.34,0.44
856	,3704.TW,合勤控,36.95,7.57,51069,0.53,0.58,0.66,0.12,0.35,0.44
857	,3705.TW,永信,42.95,-0.92,265,0.53,0.63,0.43,0,0,0.45
858	,3706.TW,神達,34.1,2.1,28189,0.59,0.63,0.56,0.4,0.52,0.42
859	,3707.TW,漢磊,134,-2.55,17793,0.69,0.58,0.51,0.62,0.32,0.46
860	,3708.TW,上緯投控,89.5,1.36,341,0.55,0.6,0.64,0.4,0.36,0.5
861	,3709.TW,鑫聯大投控,37.95,-1.56,239,0.51,0.29,0.02,0,0.39,0
862	,3710.TW,連展投控,10.25,9.74,5968,0.54,0.54,0.18,0,0.07,0.25
863	,3711.TW,日月光投控,102.5,-0.49,9928,0.36,0.65,0.54,0.64,0.34,0.47
864	,3712.TW,永崴投控,33.15,-1.92,1287,0.55,0.64,0.47,0.25,0.38,0.56
865	,3713.TW,新晶投控,37.5,-1.06,216,0,0.56,0,0,0,0.38
866	,3714.TW,富采,79.5,2.85,5204,0.64,0.69,0.65,0.66,0.49,0.49
867	,4102.TW,永日,20,0,74,0.47,0.52,0,0,0.26,0.43
868	,4104.TW,佳醫,57.3,0.53,167,0.49,0.56,0.41,0,0,0.4
869	,4105.TW,東洋,68.9,-0.29,272,0.66,0.55,0.65,0.42,0.41,0.58
870	,4106.TW,雃博,28.95,-0.34,430,0.61,0.56,0.36,0,0.35,0.53
871	,4107.TW,邦特,112,-1.32,99,0.41,0.55,0.39,0.34,0.3,0.38
872	,4108.TW,懷特,23.55,-0.21,460,0.19,0.61,0.1,0,0.17,0.56
873	,4109.TW,加捷生醫,13.65,-1.09,43,0.55,0.52,0,0,0.06,0.19
874	,4111.TW,濟生,23,0.66,31,0.51,0.43,0.07,0,0,0.11
875	,4113.TW,聯上,15.05,-0.33,644,0.57,0.5,0,0,0,0.37
876	,4114.TW,健喬,22.8,0.22,247,0.59,0.61,0.39,0,0.37,0.56
877	,4116.TW,明基醫,27.9,-0.89,28,0.49,0.4,0.04,0,0.03,0.08
878	,4119.TW,旭富,78.9,-0.13,145,0.6,0.59,0.66,0.28,0.34,0.5
879	,4120.TW,友華,36.85,-1.73,106,0.52,0.52,0.04,0,0.09,0.4
880	,4121.TW,優盛,20.55,-1.2,369,0.65,0.49,0.17,0,0.29,0.53
881	,4123.TW,晟德,61.9,0,1002,0.65,0.59,0.68,0.22,0.39,0.56
882	,4126.TW,太醫,74,0.68,393,0.53,0.62,0.47,0.14,0.27,0.48
883	,4127.TW,天良,14.1,-1.4,640,0,0.48,0.02,0,0,0
884	,4128.TW,中天,69.7,-1.55,5804,0.9,0.51,0.55,0,0.11,0.59
885	,4129.TW,聯合,29.4,0,102,0.52,0.58,0.07,0.04,0.08,0.42
886	,4130.TW,健亞,23.3,2.64,766,0.62,0.66,0.31,0,0.34,0.55
887	,4131.TW,晶宇,6.32,-4.24,40,0,0,0,0,0,0
888	,4133.TW,亞諾法,40.7,-1.33,765,0.59,0.56,0.32,0,0.37,0.53
889	,4137.TW,麗豐-KY,243.5,1.46,209,0.42,0.64,0.6,0.42,0.31,0.48
890	,4138.TW,曜亞,53.1,0,15,0.47,0.35,0,0,0,0
891	,4139.TW,馬光-KY,44.15,-0.11,23,0.57,0.53,0.46,0,0.06,0.21
892	,4141.TW,龍燈-KY,24.45,-1.61,2696,0.56,0.59,0.32,0,0.3,0.42
893	,4142.TW,國光生,43.9,-1.24,1715,0.58,0.54,0.51,0.08,0.42,0.63
894	,4147.TW,中裕,75.8,2.99,3520,0.62,0.64,0.26,0,0.31,0.14
895	,4148.TW,全宇生技-KY,40.3,-3.59,114,0.52,0.47,0.34,0,0.05,0.44
896	,4153.TW,鈺緯,26.65,2.11,100,0.52,0.44,0.02,0,0.11,0.26
897	,4154.TW,樂威科-KY,54.5,-2.5,4,0,0.31,0.05,0,0,0
898	,4155.TW,訊映,23.2,0,206,0.59,0.57,0.36,0,0.26,0.5
899	,4157.TW,太景*-KY,15.6,0.97,808,0.56,0.57,0.25,0,0.22,0.38
900	,4160.TW,創源,24.35,-0.61,31,0,0.29,0,0,0,0
901	,4161.TW,聿新科,30.1,1.86,336,0.66,0.46,0.12,0,0,0.12
902	,4162.TW,智擎,65.2,3.16,1269,0.5,0.56,0.61,0.04,0.46,0.55
903	,4163.TW,鐿鈦,85.3,0,17,0.57,0.54,0.09,0,0.21,0.48
904	,4164.TW,承業醫,38,1.06,606,0.6,0.61,0.44,0.14,0.28,0.52
905	,4167.TW,松瑞藥,19,-0.26,693,0.31,0.54,0.49,0,0.25,0.6
906	,4168.TW,醣聯,29.55,2.6,481,0.64,0.51,0.06,0,0.34,0.55
907	,4171.TW,瑞基,88.9,-0.34,128,0.64,0.45,0.45,0,0.31,0.56
908	,4173.TW,久裕,18.1,-0.55,177,0.56,0.54,0,0,0.2,0.51
909	,4174.TW,浩鼎,118.5,-0.42,962,0.63,0.58,0.12,0,0.39,0.61
910	,4175.TW,杏一,69.8,-0.57,63,0.5,0.37,0.08,0,0.09,0.21
911	,4183.TW,福永生技,18.55,1.37,6,0,0.1,0,0,0,0
912	,4188.TW,安克,17.2,-0.58,28,0,0.3,0.06,0,0,0
913	,4190.TW,佐登-KY,72.5,-0.28,40,0.57,0.62,0.51,0.04,0.34,0.5
914	,4192.TW,杏國,37.75,7.86,1296,0,0.46,0.14,0,0,0
