符合條件商品
資料日期：2021年 11月 26日
策略,	01每日資料
724	,3624.TW,光頡,45.05,-6.73,3895,0.35,47.35,16.98,0.24
725	,3625.TW,西勝,25.35,1.6,5356,0.87,9.35,15.11,0
726	,3628.TW,盈正,35.5,-0.42,23,0,0.23,2.97,0
727	,3630.TW,新鉅科,38.85,-2.87,1088,1.61,36.7,15.05,0
728	,3631.TW,晟楠,46.7,-1.99,55,0.09,13.43,40,0
729	,3645.TW,達邁,42.55,-1.5,595,0.04,10.93,12.64,0.77
730	,3646.TW,艾恩特,26.5,-0.19,97,0,7.44,27.19,0
731	,3652.TW,精聯,23.8,-3.25,204,0.64,1.44,2.48,0
732	,3653.TW,健策,402.5,-3.01,1868,2.17,26.96,11.37,17.04
733	,3661.TW,世芯-KY,941,-4.56,5954,2.57,81.77,8.07,14.93
734	,3663.TW,鑫科,36.6,-3.68,817,0.58,2.14,16.91,0
735	,3665.TW,貿聯-KY,256,-0.58,898,2.03,44.5,11.17,1.46
736	,3666.TW,光耀,32,-0.31,388,1.7,4.85,16.11,0
737	,3669.TW,圓展,53.2,5.14,1310,1.43,2.28,13.87,0.45
738	,3672.TW,康聯訊,38,3.54,9372,5.55,0.79,55.19,0
739	,3673.TW,TPK-KY,40.9,-2.39,2178,0.12,37.54,17.02,0
740	,3675.TW,德微,231,-3.75,2112,3.28,61.28,23.38,7.55
741	,3679.TW,新至陞,83.4,-0.95,28,0,12.15,1.77,0
742	,3680.TW,家登,267.5,4.7,1263,1.11,13.58,12.29,2.93
743	,3685.TW,元創精密,38,-5.12,652,0.27,2.5,8.8,0
744	,3687.TW,歐買尬,102.5,-3.76,309,0.47,3.87,30.46,0
745	,3689.TW,湧德,44.05,0.46,5632,4.79,1.92,34.06,0
746	,3691.TW,碩禾,179.5,-2.45,441,1.96,11.76,14.17,0
747	,3693.TW,營邦,45.95,-2.55,211,0.14,1.26,12.61,0
748	,3694.TW,海華,23.9,-2.65,534,0.04,1.36,11.46,0
749	,3701.TW,大眾控,72.2,-2.83,38889,14.08,4.08,13.72,0.04
750	,3702.TW,大聯大,50,-1.19,3969,0,36.62,0.81,4.79
751	,3703.TW,欣陸,25.15,-2.33,1452,0.01,21.83,1.77,0.01
752	,3704.TW,合勤控,31.7,-2.46,7338,2.06,7.95,15.49,0.02
753	,3705.TW,永信,43.4,-0.12,129,0,13.36,0.88,0
754	,3706.TW,神達,32,-2.74,19289,0.06,12.33,6.96,0.03
755	,3707.TW,漢磊,148.5,2.06,24469,10.32,21.58,23.44,10.31
756	,3708.TW,上緯投控,88.5,-2.96,1204,10.34,8.44,27.75,0.04
757	,3709.TW,鑫聯大投控,39.15,-1.14,505,0.04,3,4.69,0
758	,3711.TW,日月光投控,101.5,-2.4,9639,0.07,80.03,0.98,1.25
759	,3712.TW,永崴投控,31.4,-2.79,1130,0.05,1.68,13.25,0.08
760	,3714.TW,富采,76,-2.56,8078,0.11,21.34,16.58,0.64
761	,4102.TW,永日,19.8,-1.49,177,0.03,1.1,15.27,0
762	,4104.TW,佳醫,57.2,-0.87,90,0,5.69,0.68,0
763	,4105.TW,東洋,69.2,0.14,820,0.01,14.24,5.13,1.72
764	,4106.TW,雃博,29.8,5.86,4128,0.09,1.52,17.06,0
765	,4107.TW,邦特,108,-1.37,66,0,31.64,1.33,0
766	,4108.TW,懷特,23.55,-1.87,1088,0.01,1.08,4.36,0
767	,4109.TW,加捷生醫,13.85,-0.36,72,0,0.32,3.24,0
768	,4111.TW,濟生,22.65,0,36,0,1.38,2.73,0
769	,4113.TW,聯上,14.3,0.7,1248,0,0.54,2.29,0
770	,4114.TW,健喬,22.5,-0.66,591,0,1.01,4.5,0
771	,4116.TW,明基醫,27.75,-1.94,14,0,0.11,1.7,0
772	,4119.TW,旭富,78.5,-0.63,106,0,1.55,4.66,0.01
773	,4120.TW,友華,39.15,-0.89,69,0.01,6.39,4.62,0
774	,4121.TW,優盛,20.45,4.6,3784,0.24,1.48,14.79,0
775	,4123.TW,晟德,62.3,0.48,1483,0.02,6.52,10.84,0.01
776	,4126.TW,太醫,70.9,-0.42,151,0,10.45,5.81,0
777	,4128.TW,中天,70,1.01,15903,0.08,5.89,14.39,0
778	,4129.TW,聯合,29.85,-0.83,147,0,8.52,3.58,0.48
779	,4130.TW,健亞,21.7,0.46,181,0,0.6,8.79,0
780	,4133.TW,亞諾法,40.85,9.96,4087,2.15,16.94,24.63,0
781	,4137.TW,麗豐-KY,255.5,1.19,711,0.04,70.41,2.14,0.3
782	,4138.TW,曜亞,51.9,-1.7,29,0,1.21,1.52,0
783	,4141.TW,龍燈-KY,20.95,-0.95,2468,0.93,68.81,15.46,0
784	,4142.TW,國光生,45.8,2.46,9694,0.12,12.04,18.64,0
785	,4147.TW,中裕,71.3,-1.11,2523,0.01,6.88,4.59,0
786	,4148.TW,全宇生技-KY,41.55,-1.54,60,0,72.24,1.62,0
787	,4153.TW,鈺緯,26.05,0.58,45,0,0.19,21.85,0
788	,4155.TW,訊映,23,-0.65,197,0.26,1.55,4.79,0
789	,4157.TW,太景*-KY,14.7,1.73,1721,0.01,3.79,1.68,0
790	,4161.TW,聿新科,28,-1.06,60,0,0.12,5.45,0
791	,4162.TW,智擎,57.1,-2.39,758,0.01,4.65,13.5,0
792	,4163.TW,鐿鈦,85.4,-0.47,35,0,2.7,2.76,0
793	,4164.TW,承業醫,36.95,-0.14,245,0,22.77,7.36,0.01
794	,4167.TW,松瑞藥,19.5,0.52,694,0,9.33,1.24,0
795	,4168.TW,醣聯,27.25,1.87,1102,0,5.26,28.64,0
796	,4171.TW,瑞基,89.1,4.58,1633,0.07,17.6,14.62,0
797	,4173.TW,久裕,18.5,1.93,530,0,0.96,12.57,0
798	,4174.TW,浩鼎,103.5,-1.9,415,0,11.46,4.6,0
799	,4175.TW,杏一,70.7,0.57,34,0,0.71,2.75,0.01
800	,4190.TW,佐登-KY,73.2,-2.01,122,0.08,63.82,9.08,0
801	,4205.TW,中華食,132.5,-0.38,31,0,0.43,0.07,0
802	,4207.TW,環泰,13.6,-1.45,179,0,0.62,2.27,0
803	,4303.TW,信立,28.65,-2.88,706,0.03,0.11,19.62,0
804	,4305.TW,世坤,32.05,-0.77,27,0,0.03,0.01,0
805	,4306.TW,炎洲,15.1,-1.31,1222,0.03,5.73,5.14,0
806	,4401.TW,東隆興,33.8,-0.88,58,0,5.7,3.06,0.01
807	,4406.TW,新昕纖,12.1,4.31,2949,0.04,0.88,13.09,0
808	,4414.TW,如興,7.28,-3.7,7957,0.78,19.19,16.03,0
809	,4416.TW,三圓,109.5,-0.9,40,0.14,0.01,1.04,0
810	,4417.TW,金洲,35.1,-0.43,74,0,4.17,1,0
811	,4420.TW,光明,30.05,-0.17,17,0,0.29,8.26,0
812	,4426.TW,利勤,23.25,1.97,1167,0.07,5.14,3.92,0
813	,4429.TW,聚紡,39.3,-0.76,5,0,0.02,0.52,0
814	,4430.TW,耀億,23.5,-0.84,9,0,2.32,0.76,0
815	,4432.TW,銘旺實,14.55,0,74,0,0.89,4.66,0
816	,4433.TW,興采,31.6,0.32,18,0.15,0.24,3.54,0
817	,4438.TW,廣越,138,3.37,415,0.1,2.56,4.83,0.35
818	,4439.TW,冠星-KY,138.5,-0.72,10,0,63.75,3.52,0
819	,4503.TW,金雨,30.05,3.44,7898,2.41,2.06,16.77,0
820	,4506.TW,崇友,64.9,-0.46,37,0,6.1,0.1,0.7
821	,4510.TW,高鋒,11.2,-1.32,91,0,2.97,4.1,0
822	,4513.TW,福裕,14.35,-1.71,1097,0.96,3.53,7.59,0
823	,4523.TW,永彰,28.95,-0.17,26,0.01,1.96,63.13,0
824	,4526.TW,東台,17,-1.16,418,0.01,7.54,4.02,0
825	,4527.TW,方土霖,27.25,-0.73,22,0,2.05,0.03,0
826	,4528.TW,江興鍛,41.15,-0.24,38,0,1.11,2.72,0
827	,4529.TW,淳紳,12.65,-4.89,1064,0,16.38,2.52,0
828	,4532.TW,瑞智,18.8,-0.27,641,0,12.41,0.8,0
829	,4533.TW,協易機,11.9,0,181,0,0.84,5.85,0
830	,4534.TW,慶騰,12.6,-2.7,330,0.02,0.38,24.72,0
831	,4535.TW,至興,34,0,8,0,0.04,0,0
832	,4536.TW,拓凱,137,1.11,111,0,16.07,2.44,0.61
833	,4538.TW,大詠城,20.15,0,12,0,0.15,0.38,0
834	,4540.TW,全球傳動,47.75,-2.15,108,0,2.98,7.18,0
835	,4541.TW,晟田,24.6,-4.28,399,0.04,2.72,5.69,0
836	,4543.TW,萬在,18.7,-1.32,112,0.01,6.51,7.15,0
837	,4545.TW,銘鈺,27.75,-2.46,41,0,34.11,6.57,0
838	,4549.TW,桓達,88,0.57,17,0,7,1.57,0.17
839	,4550.TW,長佳,23.15,-1.07,42,0,0.82,2.7,0
840	,4551.TW,智伸科,178,-2.2,485,0.05,57.39,3.47,2.27
841	,4552.TW,力達-KY,31.3,-1.11,76,0,50.61,2.31,0
842	,4555.TW,氣立,51.5,-0.58,30,0.09,0.37,3.43,0
843	,4556.TW,旭然,30.7,0,3,0,11.62,0.69,0
844	,4557.TW,永新-KY,67.5,-0.15,69,0,40.1,2.05,0
845	,4560.TW,強信-KY,42.1,-0.94,104,0,82.86,1.88,0
846	,4561.TW,健椿,28.6,-1.38,64,0,0.15,5.32,0
847	,4562.TW,穎漢,18.15,0.55,154,0,1.61,4.02,0
848	,4563.TW,百德,30,-2.28,18,0,3.58,0.92,0
849	,4564.TW,元翎,40.5,-1.94,523,0.27,1.59,11.53,0
850	,4566.TW,時碩工業,43.5,-4.4,150,0.02,0.48,7.56,0
851	,4568.TW,科際精密,64,-1.39,1,0,6.64,3.44,0
852	,4571.TW,鈞興-KY,96,-1.03,77,0.58,66.9,5.6,0
853	,4572.TW,駐龍,102.5,-0.49,72,0,1.03,3.08,0
854	,4576.TW,大銀微系統,103,-3.74,142,0.01,0.92,5.85,0.03
855	,4580.TW,捷流閥業,89.3,-0.22,30,0,2.72,0.82,0
856	,4581.TW,光隆精密-KY,35.5,-0.42,5,0,26.14,1.14,0
857	,4702.TW,中美實,14.15,-5.03,747,0.09,49.92,12.56,0
858	,4706.TW,大恭,18.8,-0.79,38,0,30.99,0.91,0
859	,4707.TW,磐亞,12.6,-1.18,546,0.01,1.3,6.72,0
860	,4711.TW,永純,19.7,-1.99,700,0.09,2.49,10.84,0
861	,4714.TW,永捷,14.35,-2.71,2579,1.3,5.63,17.05,0
862	,4716.TW,大立,14.3,-1.72,223,0.01,0.39,52.05,0
863	,4720.TW,德淵,14.6,-1.02,447,0.35,4.31,17.02,0.01
864	,4721.TW,美琪瑪,156.5,-3.4,5585,13.27,2.08,46.66,0.02
865	,4722.TW,國精化,42.8,-1.15,462,0.15,9.85,5.84,0.05
866	,4728.TW,雙美,79.5,-0.87,119,0.12,14.84,20.06,0
867	,4735.TW,豪展,56.7,0,284,0.22,1.49,10.21,0
868	,4736.TW,泰博,175,2.34,1181,0.03,6.4,12.43,0
869	,4737.TW,華廣,66.3,-0.3,28,0,23.14,6.35,0
870	,4739.TW,康普,142.5,-2.06,6926,3.25,7.79,33.73,1.69
871	,4741.TW,泓瀚,26.9,-0.37,68,0,0.15,0.97,0
872	,4744.TW,皇將,28.3,0.35,176,0,0.41,26.67,0
873	,4745.TW,合富-KY,23.85,-0.21,105,0,15.09,3.52,0
874	,4746.TW,台耀,57.3,-0.87,2128,0.16,5.06,27.38,0
875	,4747.TW,強生,35.7,0.28,3,0,1.52,1.8,0
876	,4755.TW,三福化,80.5,-2.19,661,0.06,30.09,5.62,0
877	,4760.TW,勤凱,98.1,-1.51,104,0.16,4.95,20.31,0
878	,4763.TW,材料-KY,99.7,0.2,37,0.11,65.68,8.89,0
879	,4764.TW,雙鍵,60.1,-0.17,17,0,37.98,0.98,0
880	,4766.TW,南寶,138.5,0,57,0,17.04,0.32,0
881	,4804.TW,大略-KY,8.07,-2.3,197,0,5.21,37.65,0
882	,4807.TW,日成-KY,28.5,-4.2,186,0.06,73.05,3.32,0
883	,4904.TW,遠傳,63.1,-0.47,2566,0,21.8,0.02,1.26
884	,4906.TW,正文,27.1,-2.34,2884,1.95,5.47,14.71,0
885	,4907.TW,富宇,25.7,0,37,0,0.11,0.73,0
886	,4908.TW,前鼎,30.55,-3.63,572,0.03,2.17,18.4,0
887	,4909.TW,新復興,22.4,-2.4,249,0.05,4.61,17.52,0.04
888	,4912.TW,聯德控股-KY,166.5,0.6,418,0.07,31.34,24.5,0
889	,4915.TW,致伸,52,-2.99,5044,0.04,48.7,10.42,0.46
890	,4916.TW,事欣科,31.1,-6.04,4388,2.58,0.81,23.99,0
891	,4919.TW,新唐,143.5,3.24,45642,2.15,13.8,30.3,5.22
892	,4927.TW,泰鼎-KY,101.5,1.5,4167,1.16,29.33,26.38,3.99
893	,4930.TW,燦星網,25.35,-1.55,407,0.06,6.35,14.5,0
894	,4931.TW,新盛力,19,-0.78,93,0,34.79,5.62,0
895	,4933.TW,友輝,34.6,-2.26,180,0,3.72,7.89,0
896	,4935.TW,茂林-KY,76.2,-2.06,455,0.02,26.41,13.13,0.17
897	,4938.TW,和碩,67.3,-0.74,4179,0.01,32.92,2.04,2.64
898	,4939.TW,亞電,20.35,0.25,386,0.16,2.47,18.69,0
899	,4942.TW,嘉彰,46.1,-1.18,362,0.01,17.58,4.82,0.01
900	,4943.TW,康控-KY,34.1,-5.28,1458,6.22,37.97,7.55,0
901	,4945.TW,陞達科技,64.8,-2.85,168,0.09,4.45,5.55,0
902	,4952.TW,凌通,71.2,-2.06,1314,0.37,8.2,19.35,0
903	,4953.TW,緯軟,84.8,-1.74,154,0,12.07,8.22,0.7
904	,4956.TW,光鋐,26.8,-1.11,7770,0.73,7.14,24.43,0
905	,4958.TW,臻鼎-KY,99.1,-2.36,3655,0.01,61.36,6.17,0.24
906	,4960.TW,誠美材,12.7,-2.68,9003,0.34,6.78,14.91,0
907	,4961.TW,天鈺,251,-0.79,9220,3.11,9.08,28.73,1.53
908	,4966.TW,譜瑞-KY,2080,1.22,924,0.7,75.14,3.47,4.5
909	,4967.TW,十銓,43.95,-2.66,2351,20.66,3.04,49.82,0
910	,4968.TW,立積,284,-2.74,2626,4.37,43.36,19.02,1.84
911	,4971.TW,IET-KY,77.3,-3.01,1580,0.15,16.88,44.99,0.75
912	,4972.TW,湯石照明,31.3,-0.63,21,0,0.92,4.32,0
913	,4973.TW,廣穎,24.15,-2.42,216,0.2,0.74,16.59,0
914	,4974.TW,亞泰,53.5,-0.19,127,0,8.66,2.23,0
915	,4976.TW,佳凌,72.2,-4.37,6584,8.66,1.32,31.23,0
916	,4977.TW,眾達-KY,84.4,-2.43,160,0.11,39,12.72,0
917	,4979.TW,華星光,18.15,-4.47,561,0.46,3.62,19.33,0
918	,4991.TW,環宇-KY,50.4,-2.33,185,0,11.94,10.85,0.01
919	,4994.TW,傳奇,52.1,-2.62,28,0,1.63,5.23,0
920	,4995.TW,晶達,34.05,-0.73,6,0,4.5,44.78,0
921	,4999.TW,鑫禾,41.05,-1.32,130,0.01,4.21,7.12,0.66
922	,5007.TW,三星,58.1,0,77,0,3.58,0.59,0
923	,5009.TW,榮剛,21.25,-2.52,3540,0.08,8.75,15.23,0.14
924	,5011.TW,久陽,32.5,-4.41,1246,0.26,1.3,35.6,0
925	,5013.TW,強新,36.55,-2.53,74,0,3.04,1.42,0
926	,5014.TW,建錩,21.55,-5.27,5128,0.69,2.53,36.52,0
927	,5015.TW,華祺,36.05,-0.83,65,0,7.46,0.57,0
928	,5016.TW,松和,37.4,-1.06,63,0,0.68,2.48,0
929	,5102.TW,富強,19.7,-0.76,17,0,0.04,0.37,0
930	,5201.TW,凱衛,25.7,-1.15,63,0,5.76,25.01,0
931	,5202.TW,力新,18.95,0.8,24,0,0.63,20.95,0
932	,5203.TW,訊連,89.1,-3.05,148,0.02,17.35,4.42,0
933	,5206.TW,坤悅,15.8,-1.25,117,0,11.01,0.49,0
934	,5211.TW,蒙恬,20.2,-3.81,219,1.84,11.61,10.89,0
935	,5212.TW,凌網,47.5,-1.66,1,0,32.69,1.47,0
936	,5213.TW,亞昕,22.1,0,234,0,1.24,1.22,0
937	,5215.TW,科嘉-KY,69.6,-2.66,132,0.47,24.91,12.94,0
938	,5220.TW,萬達光電,35.2,-1.12,34,0,2.19,10.42,1.39
939	,5223.TW,安力-KY,53.3,-0.56,144,0.01,42.67,20.57,0
940	,5225.TW,東科-KY,20.7,-1.19,117,0,55.52,11.62,0.02
941	,5230.TW,雷笛克光學,35,-3.18,1468,0.25,3.48,30.2,0.73
942	,5234.TW,達興材料,110,-4.76,977,0.04,9.7,8.87,0
943	,5243.TW,乙盛-KY,67.2,-2.61,2433,0.25,53.91,18.82,0.17
944	,5245.TW,智晶,49.8,-3.86,231,0.02,15.78,15.23,0.18
945	,5251.TW,天鉞電,13.8,-1.08,17,0,21.75,5.13,0
946	,5258.TW,虹堡,32.3,-3.58,1542,0.11,3,32.02,0
947	,5263.TW,智崴,137.5,-4.84,1103,1.65,19.84,16.81,5.68
948	,5269.TW,祥碩,1850,2.21,559,0.58,26.34,3.64,1.67
949	,5272.TW,笙科,38.1,-4.27,1499,0.74,7.13,18.06,0
950	,5274.TW,信驊,3050,2.18,265,0.07,70.12,1.22,5.47
951	,5281.TW,大峽谷-KY,20.5,-2.61,60,0,41.5,6.24,0
952	,5283.TW,禾聯碩,116,-0.43,47,0.01,2.35,0.65,0
953	,5284.TW,jpp-KY,44.55,-1.44,8,0,61.59,1.79,0.34
954	,5285.TW,界霖,105,-3.67,2206,1.67,6.6,21.76,0.43
955	,5287.TW,數字,245,-0.81,50,0,33.62,1.98,0
956	,5288.TW,豐祥-KY,145,-0.68,29,0,67.71,8.32,0.16
957	,5289.TW,宜鼎,200,-2.91,269,0.11,41.11,7.47,0.84
958	,5291.TW,邑昇,37.1,-2.5,380,0.01,5.09,44.2,0
959	,5299.TW,杰力,182,-2.93,616,0.93,4.57,37.14,0
960	,5306.TW,桂盟,205,0.49,165,0.04,25.67,0.57,0.04
961	,5312.TW,寶島科,58.6,0,0,0,12.4,0.68,0
962	,5315.TW,光聯,17.55,-3.57,1285,0.05,5.4,11.13,0
963	,5321.TW,美而快,96.9,-3.58,108,5.37,2.32,31.42,0
964	,5328.TW,華容,14.5,-3.33,1585,0.42,0.78,10.34,0
965	,5347.TW,世界,148,-2.31,5340,0.07,38.62,1.47,2.29
966	,5351.TW,鈺創,83.6,-3.46,48476,11.62,12.57,47.13,1.04
967	,5353.TW,台林,20.35,0,215,0.01,0.11,11.55,0
968	,5356.TW,協益,25.85,-0.19,88,0.04,3.38,7.57,0
969	,5371.TW,中光電,83.2,1.09,5867,0.35,31.93,6.64,0.12
970	,5386.TW,青雲,47.55,-4.33,662,1.5,5.54,19.44,0
971	,5388.TW,中磊,65.5,-2.53,845,0.02,23.99,7.57,0.04
972	,5392.TW,能率,25,-0.4,335,0.03,5.11,10.17,0
973	,5398.TW,慕康生醫,19,-1.55,124,0,2.48,9.43,0
974	,5403.TW,中菲,67.6,-0.29,40,0,0.56,0.62,0
975	,5410.TW,國眾,24.1,-0.21,532,0,1.5,4.14,0
976	,5425.TW,台半,76.5,-2.3,10768,1.63,16.95,25.63,6.22
977	,5426.TW,振發,11.95,1.7,488,0.01,0.28,7.99,0
978	,5432.TW,新門,28,0,1,0,0.13,24.6,0
979	,5434.TW,崇越,146.5,-0.68,201,0,31.13,1.47,1.14
980	,5438.TW,東友,17.4,-2.52,136,0.09,2.15,2.58,0
981	,5439.TW,高技,60.8,-2.41,1083,0.11,9.36,15.3,5.39
982	,5443.TW,均豪,36.5,-6.89,6053,0.76,2.69,20.53,0
983	,5450.TW,南良,17.3,0.58,31,0,0.02,3.19,0
984	,5452.TW,佶優,20.55,-2.38,534,0.04,10.46,14.02,0
985	,5457.TW,宣德,76.8,-2.54,1863,0.18,40.68,20.44,1.58
986	,5460.TW,同協,13.2,-1.12,196,0,0.29,9.93,0
987	,5464.TW,霖宏,24.8,-2.94,325,0.3,0.36,9.2,0
988	,5465.TW,富驊,15.4,-2.53,82,0,0.22,16.75,0
989	,5469.TW,瀚宇博,44.45,-2.31,2227,0.04,13.19,12.83,0.38
990	,5471.TW,松翰,90.1,-0.99,1422,0.41,16.08,18.69,0
991	,5474.TW,聰泰,117,-3.31,227,0.93,3.2,13.87,0
992	,5478.TW,智冠,91.4,-0.65,92,0.01,32.83,3.17,0
993	,5481.TW,新華,12.95,-0.77,79,0,26.74,8.72,0
994	,5483.TW,中美晶,200.5,-5.65,11372,0.37,32.02,10.05,5.86
995	,5487.TW,通泰,34.9,-2.65,0,0,0.15,5.38,0
996	,5489.TW,彩富,34.55,-0.14,24,0,0.91,0.58,0
997	,5490.TW,同亨,26.6,-0.56,154,0,3.6,6.26,0
998	,5493.TW,三聯,43,-0.69,4,0,0.49,40.91,0
999	,5498.TW,凱崴,13.95,-1.76,691,0.04,1.06,11.42,0
1000	,5508.TW,永信建,61.8,-0.96,261,0,1.11,8.23,0.04
1001	,5511.TW,德昌,29.75,-0.83,43,0,2.27,0.06,0
1002	,5512.TW,力麒,9.37,-0.85,641,0,6.41,3.79,0
1003	,5514.TW,三豐,21.9,0.23,14,0,0,0.12,0
1004	,5515.TW,建國,13.8,-2.13,557,0,6.49,1.34,0
1005	,5516.TW,雙喜,13.5,-0.74,36,0,0.08,14.43,0
1006	,5519.TW,隆大,20.9,-0.71,637,0.01,2.22,3.94,0
1007	,5520.TW,力泰,50.2,-0.99,5,0,0.02,0.01,0
1008	,5521.TW,工信,8.57,-1.72,1567,0.05,5.77,8.35,0.03
1009	,5522.TW,遠雄,64.9,-1.96,806,0.01,14.9,0.16,4.01
1010	,5523.TW,豐謙,29.25,-1.18,74,0,0.12,4.54,0
1011	,5525.TW,順天,28.8,-0.35,105,0,1.48,0.44,0
1012	,5530.TW,龍巖,44.55,-0.45,266,0.02,55.56,1.34,0
1013	,5531.TW,鄉林,10.8,-2.7,1905,0.01,5.03,4.03,0
1014	,5533.TW,皇鼎,18.7,-1.06,126,0,2.78,1.77,0
1015	,5534.TW,長虹,73.6,-0.41,385,0.01,12.14,0.76,0.43
1016	,5536.TW,聖暉,193.5,-1.28,65,0.01,18.08,1.8,0.24
1017	,5538.TW,東明-KY,51.9,-1.33,231,0.02,64.32,0.76,0
1018	,5543.TW,桓鼎-KY,67.2,-1.61,40,0,0.95,7.52,0
1019	,5546.TW,永固-KY,60,0,30,0.09,53.97,10.54,0
1020	,5601.TW,台聯櫃,34.5,9.87,431,0,1.41,0.18,0
1021	,5603.TW,陸海,30.6,-3.16,447,0.04,9,16.23,0
1022	,5604.TW,中連貨,77.6,-0.39,60,0.03,11.02,0.48,0
1023	,5607.TW,遠雄港,53.5,-2.19,678,0.97,7.81,7.32,0
1024	,5608.TW,四維航,41.2,-3.85,8616,1.1,5.46,25.94,0
1025	,5609.TW,中菲行,98.8,-3.14,2701,0.15,16.99,14.02,0.12
1026	,5704.TW,老爺知,29.8,-0.67,31,0,0.06,0.87,0
1027	,5706.TW,鳳凰,44.2,-3.07,420,0.18,2.82,6.25,0
1028	,5820.TW,日盛金,12.35,0,497,0,25.88,0.02,0
1029	,5864.TW,致和證,15,-2.91,334,0.01,0.34,11.52,0
1030	,5871.TW,中租-KY,243,-1.62,2314,0.02,78.84,0.49,0.99
1031	,5876.TW,上海商銀,45.75,-3.07,4939,0,57.64,0.09,0.48
1032	,5880.TW,合庫金,23.55,-1.46,16234,0,18.53,0.03,0.6
1033	,5902.TW,德記,24.7,-0.4,45,0,0.3,25.67,0
1034	,5903.TW,全家,253,-0.59,27,0,53.77,0.02,0.02
1035	,5904.TW,寶雅,502,-3.09,118,0,34.27,0.21,0.53
1036	,5905.TW,南仁湖,14.15,-3.08,1591,0.6,1.03,12.39,0
1037	,5906.TW,台南-KY,38.45,0.52,12,0,19.36,2.49,0
1038	,5907.TW,大洋-KY,18.15,-0.82,179,0,53.66,6.32,0
1039	,6005.TW,群益證,16.25,-2.4,4821,0.01,19.46,1.04,0.31
1040	,6015.TW,宏遠證,16.3,-4.12,1578,1.47,3.53,14.62,0
1041	,6016.TW,康和證,13.9,-2.11,2361,0.04,2.13,7.82,0
1042	,6020.TW,大展證,22.05,-2.43,34,0,0.06,0.36,0
1043	,6021.TW,大慶證,21.1,-0.71,44,0,8.08,0.1,0
1044	,6023.TW,元大期,49.75,-0.2,46,0,0.54,0.19,0
1045	,6024.TW,群益期,38.3,-0.91,449,0,1.86,0.25,0
1046	,6026.TW,福邦證,16.55,-3.5,3262,0.27,4.03,17.67,0
1047	,6104.TW,創惟,177,-2.21,16864,19.62,22.45,61.4,10.81
1048	,6108.TW,競國,21.4,-1.83,381,0.01,4.82,4.35,0
1049	,6111.TW,大宇資,65,-2.26,175,0.07,29.83,21.91,0
1050	,6112.TW,聚碩,38.75,-0.77,74,0.02,2,0.93,0
1051	,6114.TW,久威,23.1,-0.22,17,0,0.39,13.68,0
1052	,6115.TW,鎰勝,42.55,-0.23,70,0,8.24,0.12,0
1053	,6116.TW,彩晶,15.35,-4.36,46175,1.65,9.92,13.72,0.03
1054	,6117.TW,迎廣,16.25,-2.11,7,0,2.93,1.34,0
1055	,6118.TW,建達,25.6,-8.08,3204,6.94,3.49,16.74,0
1056	,6120.TW,達運,10.9,-5.22,4415,0.01,9.06,6.67,0.02
1057	,6121.TW,新普,315,-2.48,1303,0.02,53.2,5.36,1.82
1058	,6122.TW,擎邦,12.05,-2.82,284,0.01,0.95,11.35,0
1059	,6123.TW,上奇,50.2,0.2,86,0,2.4,5.18,0
1060	,6124.TW,業強,26.15,0.58,37,0,46.06,2.69,0
1061	,6125.TW,廣運,26.3,-1.68,3733,1.01,1.92,34.46,0.01
1062	,6126.TW,信音,26.8,-2.55,1351,0.11,1.37,23.21,0
1063	,6127.TW,九豪,25.2,-4.18,1310,0.33,1.38,18.54,0
1064	,6128.TW,上福,28.4,-1.22,135,0,2.8,0.91,0
1065	,6133.TW,金橋,8.68,-1.03,53,0.02,1.82,9.06,0
1066	,6134.TW,萬旭,17.1,0.59,363,0,22.03,4.19,0
1067	,6136.TW,富爾特,18.5,-2.89,1260,0.01,4.08,18.38,0
1068	,6138.TW,茂達,266.5,9.9,25348,4.62,31.54,43.65,9.92
1069	,6139.TW,亞翔,28.25,-2.08,416,0.02,15.62,4.27,0
1070	,6140.TW,訊達,21.1,-8.46,2062,0.52,0.89,40.3,0
1071	,6141.TW,柏承,26.65,0,230,0,3.65,8.23,0
1072	,6143.TW,振曜,55.6,-4.47,3120,0.49,9,34.34,3.63
1073	,6146.TW,耕興,210.5,-1.64,39,0,55.11,0.35,0
1074	,6147.TW,頎邦,66.2,-1.49,6014,0.14,33.25,7.85,1.63
1075	,6148.TW,驊宏資,13.8,-1.43,156,0,0.37,13.52,0
1076	,6150.TW,撼訊,160.5,-0.62,5495,25.15,12.42,67.83,0
1077	,6151.TW,晉倫,38.25,-1.8,250,0.05,0.54,4.24,0
1078	,6153.TW,嘉聯益,24.6,-1.99,2061,0.12,9.51,14.59,0.01
1079	,6154.TW,順發,17.8,-1.11,100,0,1.47,5.42,0
1080	,6155.TW,鈞寶,24.25,-3.58,220,0,2.71,9.49,0
1081	,6156.TW,松上,17.55,-1.96,419,0,3.3,8.11,0
1082	,6158.TW,禾昌,32.3,-2.71,498,0.01,0.87,13.76,0
1083	,6160.TW,欣技,17.25,-1.71,85,0.05,2.72,7.34,0
1084	,6161.TW,捷波,28.6,-2.72,980,0.13,8.43,10.85,0
1085	,6163.TW,華電網,20,-2.44,1462,2.51,3.92,26.87,0
1086	,6164.TW,華興,14.3,-3.7,1358,0.81,3,22.31,0
1087	,6165.TW,浪凡,36.9,-2.25,475,1.05,0.78,25.62,0.11
