符合條件商品
資料日期：2021年 12月 16日
策略,	05準確度
602	,3234.TW,光環,26.95,0.56,267,0.59,0.61,0.12,0,0.63,0.49
603	,3236.TW,千如,24.85,0.2,189,0.62,0.53,0.06,0,0.43,0.48
604	,3252.TW,海灣,16.65,0.91,11,0.43,0.37,0.03,0,0.03,0.09
605	,3257.TW,虹冠電,65.6,1.23,151,0.61,0.6,0.44,0.22,0.48,0.5
606	,3260.TW,威剛,90.6,-0.98,5304,0.65,0.56,0.67,0.44,0.61,0.46
607	,3264.TW,欣銓,55.2,1.66,2875,0.54,0.63,0.7,0.47,0.57,0.42
608	,3265.TW,台星科,31.2,0.16,198,0.7,0.53,0.28,0,0.29,0.34
609	,3266.TW,昇陽,13.6,0.74,77,0.45,0.48,0.26,0,0,0.26
610	,3268.TW,海德威,28.8,2.31,185,0.47,0.4,0.16,0,0.25,0.18
611	,3272.TW,東碩,40.8,0.37,168,0.69,0.63,0.39,0,0.57,0.4
612	,3276.TW,宇環,18.1,4.02,1059,0.11,0.36,0.11,0,0.4,0.25
613	,3284.TW,太普高,12.35,1.23,29,0.48,0.33,0,0,0.17,0
614	,3285.TW,微端,20.9,0.97,32,0.65,0.33,0,0,0.26,0.24
615	,3287.TW,廣寰科,18.6,0,59,0.49,0.48,0.11,0,0.44,0.33
616	,3289.TW,宜特,52.5,0.38,207,0.51,0.69,0.54,0,0.51,0.47
617	,3290.TW,東浦,22.8,3.87,3875,0.59,0.45,0.09,0,0.25,0.25
618	,3293.TW,鈊象,793,0.51,197,0.56,0.63,0.77,0.65,0.64,0.47
619	,3294.TW,英濟,34.25,-2.14,3355,0.62,0.57,0.2,0,0.56,0.4
620	,3296.TW,勝德,18.1,-1.9,387,0.44,0.55,0.3,0,0.3,0.38
621	,3297.TW,杭特,19.95,2.31,323,0.45,0.45,0.08,0,0.34,0.15
622	,3303.TW,岱稜,25.25,0,423,0.51,0.62,0.09,0,0.06,0.14
623	,3305.TW,昇貿,81,3.45,5192,0.68,0.54,0.56,0.2,0.44,0.4
624	,3306.TW,鼎天,32.7,-0.61,1757,0.49,0.34,0.15,0,0.52,0.42
625	,3310.TW,佳穎,31.25,-1.11,16,0.52,0.36,0.13,0,0.23,0.19
626	,3311.TW,閎暉,35.05,1.89,224,0.6,0.58,0.35,0,0.44,0.38
627	,3312.TW,弘憶股,23.9,0,1013,0.63,0.6,0.38,0,0.23,0.4
628	,3317.TW,尼克森,80.8,3.19,1376,0.62,0.57,0.63,0,0.73,0.42
629	,3322.TW,建舜電,23.7,0.85,40059,0.48,0.53,0.11,0,0,0.24
630	,3323.TW,加百裕,41.75,0.12,308,0.57,0.55,0.47,0,0.5,0.42
631	,3324.TW,雙鴻,200.5,2.04,2373,0.53,0.59,0.71,0.71,0.63,0.49
632	,3325.TW,旭品,18.2,0,1032,0.61,0.6,0.2,0,0.47,0.52
633	,3332.TW,幸康,40.2,-0.37,0,0.22,0.36,0,0,0,0
634	,3338.TW,泰碩,52.9,0,674,0.58,0.57,0.75,0.17,0.66,0.53
635	,3339.TW,泰谷,25.05,9.39,5921,0.75,0.48,0.18,0,1,0.25
636	,3346.TW,麗清,46.95,2.96,2290,0.61,0.58,0.43,0,0.45,0.46
637	,3354.TW,律勝,19.15,-0.78,1115,0.48,0.53,0.06,0,0.33,0.29
638	,3356.TW,奇偶,31.2,1.13,590,0.54,0.62,0.44,0,0.55,0.48
639	,3357.TW,臺慶科,128.5,1.18,144,0.57,0.55,0.52,0.21,0,0.5
640	,3360.TW,尚立,15.3,-1.29,126,0.59,0.55,0.03,0,0.48,0.19
641	,3362.TW,先進光,77,4.05,1538,0.66,0.55,0.22,0,0.59,0.56
642	,3363.TW,上詮,34,0.44,1130,0.63,0.6,0.37,0,0.58,0.49
643	,3372.TW,典範,24.1,2.34,946,0.56,0.44,0.23,0,0.41,0.47
644	,3373.TW,熱映,36.25,0.42,109,0.52,0.51,0.41,0,0.53,0.58
645	,3374.TW,精材,138,1.1,912,0.72,0.54,0.62,0.54,0.61,0.47
646	,3376.TW,新日興,92,-1.5,1271,0.56,0.52,0.67,0.55,0.53,0.53
647	,3379.TW,彬台,12.55,0.8,148,0.54,0.48,0.03,0,0.17,0.06
648	,3380.TW,明泰,33.85,-0.88,9017,0.51,0.61,0.57,0,0.53,0.47
649	,3388.TW,崇越電,84.6,0,154,0.54,0.51,0.36,0,0,0.18
650	,3390.TW,旭軟,26,8.33,9685,0.56,0.48,0.08,0,0.31,0.13
651	,3402.TW,漢科,49,1.45,737,0.67,0.63,0.22,0,0.18,0.33
652	,3406.TW,玉晶光,537,0.19,1241,0.41,0.72,0.69,0.57,0.59,0.52
653	,3413.TW,京鼎,232.5,-1.06,802,0.54,0.61,0.7,0.56,0.64,0.46
654	,3416.TW,融程電,76.3,0.39,25,0.56,0.56,0.4,0,0.13,0.39
655	,3419.TW,譁裕,26.85,-1.1,10980,0.5,0.58,0.41,0,0.57,0.51
656	,3432.TW,台端,14.8,-0.67,249,0.52,0.5,0.24,0,0.19,0.28
657	,3434.TW,哲固,16.75,-2.33,500,0.44,0.27,0.13,0,0.27,0.36
658	,3437.TW,榮創,26.1,0.77,817,0.7,0.56,0.37,0,0.59,0.46
659	,3438.TW,類比科,86.5,1.05,205,0.6,0.41,0.38,0,0.55,0.46
660	,3441.TW,聯一光,38.55,1.31,160,0.58,0.52,0,0,0.48,0.26
661	,3443.TW,創意,661,9.98,4667,0.42,0.61,0.67,0.65,0.67,0.48
662	,3444.TW,利機,61.3,1.83,1068,0.7,0.53,0.1,0,0.3,0.29
663	,3450.TW,聯鈞,55.7,1.27,245,0.53,0.59,0.74,0.02,0.53,0.5
664	,3454.TW,晶睿,71.9,0.84,58,0.51,0.59,0.35,0,0.34,0.57
665	,3455.TW,由田,76.4,-0.78,1951,0.64,0.64,0.43,0.07,0.4,0.46
666	,3466.TW,致振,21.85,9.8,5342,0.55,0.45,0.03,0,0.21,0.15
667	,3479.TW,安勤,58.1,1.93,611,0.55,0.57,0.36,0.03,0.35,0.44
668	,3481.TW,群創,19.15,0,173944,0.54,0.61,0.67,0.6,0.58,0.51
669	,3483.TW,力致,87.5,-0.91,2189,0.63,0.59,0.69,0.32,0.56,0.46
670	,3484.TW,崧騰,78.6,0.13,474,0.58,0.51,0.52,0.33,0.4,0.3
671	,3489.TW,森寶,14.6,0,207,0.59,0.41,0.11,0,0.16,0.05
672	,3490.TW,單井,32.9,-0.45,733,0.6,0.53,0.16,0,0.66,0.47
673	,3491.TW,昇達科,216,9.92,17444,0.61,0.56,0.57,0.14,0.47,0.48
674	,3492.TW,長盛,18.7,0,51,0.64,0.44,0.07,0,0.26,0.07
675	,3498.TW,陽程,32.55,-1.21,57,0.55,0.62,0,0,0.48,0.5
676	,3499.TW,環天科,27.3,-1.8,6223,0.55,0.35,0.09,0,0.26,0.12
677	,3501.TW,維熹,47.75,0,132,0.52,0.64,0.42,0,0.07,0.36
678	,3504.TW,揚明光,122,1.67,2513,0.61,0.67,0.65,0.14,0.62,0.55
679	,3508.TW,位速,69.1,0.14,50386,0.62,0.55,0.14,0,0.54,0.52
680	,3511.TW,矽瑪,39.15,1.95,265,0.63,0.5,0.27,0,0.6,0.44
681	,3512.TW,皇龍,33.1,-0.6,60,0.51,0.45,0.07,0,0.24,0.27
682	,3515.TW,華擎,278,-0.54,7033,0.58,0.6,0.7,0.57,0.54,0.46
683	,3516.TW,亞帝歐,17.6,-1.12,216,0.45,0.41,0.12,0,0.44,0.13
684	,3518.TW,柏騰,23.1,0.87,142,0.51,0.5,0.31,0.25,0.62,0.46
685	,3521.TW,鴻翊,13.95,-2.79,275,0.46,0.54,0.05,0,0.18,0.11
686	,3522.TW,御頂,10.7,1.42,96,0.46,0.36,0.11,0,0.53,0.24
687	,3526.TW,凡甲,174.5,3.25,991,0.67,0.49,0.67,0.29,0.53,0.36
688	,3527.TW,聚積,190,1.6,726,0.67,0.55,0.73,0.1,0.58,0.46
689	,3528.TW,安馳,50,0.91,26,0.52,0.48,0.42,0,0,0.38
690	,3529.TW,力旺,1990,1.27,574,0.37,0.58,0.67,0.68,0.67,0.46
691	,3530.TW,晶相光,137,0,974,0.61,0.57,0.64,0.29,0.6,0.5
692	,3531.TW,先益,22.05,0.68,3,0.36,0.31,0,0,0,0
693	,3532.TW,台勝科,302,6.15,9894,0.56,0.6,0.54,0.58,0.57,0.48
694	,3533.TW,嘉澤,696,-1,382,0.34,0.51,0.61,0.65,0.6,0.46
695	,3535.TW,晶彩科,18,1.41,386,0.62,0.53,0.3,0,0.65,0.51
696	,3537.TW,堡達,36.2,-0.14,99,0.53,0.62,0.04,0,0.24,0.4
697	,3540.TW,曜越,42,3.32,1187,0.59,0.71,0.56,0.1,0.41,0.43
698	,3541.TW,西柏,65,-2.99,2749,0.57,0.65,0.12,0.05,0.18,0.39
699	,3543.TW,州巧,26.9,-0.19,117,0.51,0.71,0.39,0,0,0.27
700	,3545.TW,敦泰,173,3.28,13417,0.56,0.6,0.66,0.52,0.64,0.49
701	,3546.TW,宇峻,88.7,-2.53,1528,0.61,0.62,0.65,0.07,0.54,0.42
702	,3548.TW,兆利,63.7,1.43,391,0.62,0.59,0.63,0.18,0.49,0.41
703	,3550.TW,聯穎,18.45,0.54,217,0.52,0.59,0.38,0,0.39,0.4
704	,3551.TW,世禾,69.9,0,486,0.67,0.51,0.48,0.11,0.5,0.42
705	,3552.TW,同致,173.5,1.17,839,0.64,0.63,0.63,0.58,0.61,0.49
706	,3556.TW,禾瑞亞,75.5,1.89,580,0.62,0.59,0.47,0,0.41,0.36
707	,3557.TW,嘉威,77.4,-1.02,75,0.51,0.61,0.54,0,0.46,0.52
708	,3558.TW,神準,99.6,2.68,277,0.55,0.57,0.38,0.08,0.14,0.43
709	,3563.TW,牧德,232.5,1.09,103,0.54,0.65,0.72,0.34,0.51,0.5
710	,3567.TW,逸昌,35.8,-0.14,70,0.57,0.52,0.18,0,0.22,0.33
711	,3577.TW,泓格,56.7,-3.08,344,0.56,0.39,0.42,0,0.11,0.22
712	,3580.TW,友威科,56.7,-1.9,178,0.62,0.56,0.26,0,0.56,0.38
713	,3581.TW,博磊,27.15,0.74,172,0.61,0.47,0.15,0,0.29,0.23
714	,3583.TW,辛耘,80.5,1.26,881,0.67,0.65,0.39,0,0.62,0.49
715	,3587.TW,閎康,149.5,2.75,1525,0.61,0.63,0.67,0.38,0.52,0.44
716	,3588.TW,通嘉,148,7.25,4253,0.68,0.55,0.44,0.42,0.65,0.43
717	,3591.TW,艾笛森,23.6,0,1513,0.55,0.47,0.4,0,0.43,0.4
718	,3594.TW,磐儀,21.55,0,289,0.58,0.5,0.03,0,0.46,0.38
719	,3596.TW,智易,127,1.2,42233,0.52,0.61,0.63,0.63,0.63,0.49
720	,3597.TW,映興,33.95,0.74,1114,0.48,0.53,0.11,0,0.31,0.13
721	,3605.TW,宏致,49.5,0.81,883,0.66,0.58,0.49,0,0.58,0.45
722	,3607.TW,谷崧,17.35,9.81,14155,0.6,0.6,0.33,0,0.47,0.39
723	,3609.TW,三一東林,49,0,56,0.52,0.55,0.17,0,0.27,0.32
724	,3611.TW,鼎翰,199,0.25,36,0.61,0.56,0.17,0.07,0.06,0.33
725	,3615.TW,安可,24.65,0.61,2620,0.5,0.54,0.13,0,0.47,0.44
726	,3617.TW,碩天,69.3,0,25,0.49,0.54,0.5,0.11,0.07,0.41
727	,3622.TW,洋華,28.55,0.53,152,0.47,0.59,0.35,0,0.55,0.43
728	,3623.TW,富晶通,16.4,1.55,31,0.48,0.4,0.03,0,0.18,0.07
729	,3624.TW,光頡,60,1.87,37211,0.59,0.53,0.61,0.57,0.54,0.45
730	,3625.TW,西勝,26.95,5.69,4584,0.56,0.49,0.17,0,0.55,0.33
731	,3628.TW,盈正,37.65,-0.92,54,0.54,0.42,0,0,0.05,0.04
732	,3630.TW,新鉅科,38.4,1.72,649,0.63,0.55,0.61,0,0.53,0.56
733	,3631.TW,晟楠,46.5,0,18,0.39,0.52,0,0,0.48,0.23
734	,3645.TW,達邁,41.9,1.21,224,0.58,0.61,0.62,0.31,0.52,0.51
735	,3646.TW,艾恩特,26.55,0,98,0.56,0.53,0.21,0,0.07,0.31
736	,3652.TW,精聯,21.95,1.39,140,0.53,0.48,0.34,0,0.37,0.36
737	,3653.TW,健策,429,4.25,1151,0.42,0.53,0.74,0.71,0.65,0.44
738	,3661.TW,世芯-KY,955,-2.95,2820,0.49,0.65,0.65,0.65,0.74,0.46
739	,3663.TW,鑫科,33.85,-1.88,410,0.56,0.43,0.2,0,0.36,0.35
740	,3665.TW,貿聯-KY,243,0.62,663,0.37,0.64,0.69,0.6,0.52,0.47
741	,3666.TW,光耀,33.4,-1.47,302,0.58,0.51,0.42,0,0.55,0.51
742	,3669.TW,圓展,50.3,1.11,222,0.53,0.52,0.57,0,0.53,0.52
743	,3672.TW,康聯訊,45,-1.53,2602,0.55,0.52,0.03,0,0.33,0.07
744	,3673.TW,TPK-KY,42.3,2.3,2665,0.47,0.67,0.69,0.12,0.61,0.47
745	,3675.TW,德微,320,9.97,7225,0.67,0.53,0.53,0.34,0.7,0.48
746	,3679.TW,新至陞,87.8,-2.01,95,0.57,0.66,0.39,0,0.29,0.41
747	,3680.TW,家登,319.5,3.4,1273,0.67,0.62,0.69,0.52,0.6,0.43
748	,3685.TW,元創精密,37.9,-1.17,162,0.58,0.37,0.11,0,0.29,0.37
749	,3687.TW,歐買尬,172,9.9,1382,0.67,0.49,0.16,0,0.61,0.53
750	,3689.TW,湧德,44.35,2.9,1449,0.62,0.53,0.3,0,0.51,0.43
751	,3691.TW,碩禾,188,1.62,1274,0.65,0.53,0.68,0.12,0.58,0.5
752	,3693.TW,營邦,51.3,5.12,426,0.58,0.48,0.17,0,0.42,0.22
753	,3694.TW,海華,27.1,-1.63,2059,0.64,0.57,0.35,0,0.53,0.48
754	,3701.TW,大眾控,77.3,-5.73,16382,0.6,0.4,0.21,0,0.5,0.2
755	,3702.TW,大聯大,50.6,0.2,3190,0.42,0.65,0.51,0.52,0.37,0.41
756	,3703.TW,欣陸,25.35,-0.39,750,0.59,0.55,0.54,0,0.47,0.45
757	,3704.TW,合勤控,36.4,-2.02,26751,0.53,0.57,0.66,0.14,0.63,0.44
758	,3705.TW,永信,42.75,0.12,60,0.53,0.64,0.42,0,0,0.45
759	,3706.TW,神達,34.4,2.08,17123,0.59,0.63,0.56,0.41,0.45,0.42
760	,3707.TW,漢磊,143,4.38,20490,0.69,0.58,0.52,0.61,0.67,0.45
761	,3708.TW,上緯投控,89.3,1.25,342,0.56,0.6,0.64,0.39,0.59,0.49
762	,3709.TW,鑫聯大投控,37.65,-0.13,123,0.51,0.3,0.02,0,0.33,0
763	,3711.TW,日月光投控,103.5,1.97,16480,0.35,0.65,0.54,0.63,0.65,0.47
764	,3712.TW,永崴投控,31.7,-0.31,566,0.55,0.65,0.46,0.25,0.5,0.56
765	,3714.TW,富采,78.1,1.56,4485,0.65,0.67,0.63,0.64,0.48,0.48
766	,4102.TW,永日,20.1,0.25,89,0.46,0.52,0,0,0.54,0.41
767	,4104.TW,佳醫,57.1,0.18,54,0.48,0.56,0.41,0,0,0.4
768	,4105.TW,東洋,69.9,2.19,1419,0.66,0.55,0.64,0.41,0.37,0.58
769	,4106.TW,雃博,28.6,0.18,164,0.61,0.56,0.36,0,0.48,0.53
770	,4107.TW,邦特,112.5,-0.44,96,0.42,0.55,0.38,0.33,0.22,0.39
771	,4108.TW,懷特,23.3,0.65,326,0.2,0.61,0.13,0,0.42,0.58
772	,4109.TW,加捷生醫,13.45,0.37,159,0.55,0.52,0,0,0.04,0.2
773	,4111.TW,濟生,22.8,0.22,7,0.51,0.43,0.07,0,0,0.11
774	,4113.TW,聯上,14.7,-0.34,310,0.57,0.5,0,0,0,0.38
775	,4114.TW,健喬,23.45,0,815,0.59,0.61,0.39,0,0.31,0.55
776	,4116.TW,明基醫,28.1,1.08,8,0.49,0.4,0.04,0,0.03,0.08
777	,4119.TW,旭富,78.7,0.25,81,0.61,0.59,0.66,0.27,0.47,0.5
778	,4120.TW,友華,36.3,0.55,69,0.53,0.52,0.04,0,0.05,0.41
779	,4121.TW,優盛,20.7,0.73,243,0.64,0.49,0.17,0,0.54,0.54
780	,4123.TW,晟德,61.2,-0.65,1024,0.65,0.59,0.69,0.2,0.57,0.56
781	,4126.TW,太醫,74.2,0,243,0.52,0.63,0.47,0.14,0.32,0.47
782	,4128.TW,中天,68.2,-0.58,2022,0.91,0.51,0.54,0,0.9,0.59
783	,4129.TW,聯合,29.4,0.34,82,0.52,0.58,0.07,0.04,0.08,0.42
784	,4130.TW,健亞,23.4,3.08,679,0.62,0.67,0.31,0,0.41,0.55
785	,4133.TW,亞諾法,40.55,0,425,0.59,0.57,0.32,0,0.59,0.54
786	,4137.TW,麗豐-KY,243,1.67,319,0.42,0.64,0.6,0.42,0.32,0.48
787	,4138.TW,曜亞,53.1,0.19,43,0.47,0.34,0,0,0,0
788	,4139.TW,馬光-KY,44.1,-0.34,40,0.56,0.52,0.46,0,0,0.21
789	,4141.TW,龍燈-KY,26.5,6.85,7986,0.56,0.6,0.31,0,0.43,0.41
790	,4142.TW,國光生,43.15,0.12,888,0.58,0.55,0.51,0.06,0.55,0.63
791	,4147.TW,中裕,72.9,-0.14,883,0.57,0.64,0.27,0,0.64,0.15
792	,4148.TW,全宇生技-KY,39.85,1.01,29,0.53,0.47,0.34,0,0.02,0.44
793	,4153.TW,鈺緯,29,9.85,670,0.51,0.44,0.02,0,0.19,0.23
794	,4155.TW,訊映,23.5,0.86,324,0.59,0.56,0.35,0,0.44,0.5
795	,4157.TW,太景*-KY,16.5,4.76,2383,0.56,0.57,0.23,0,0.38,0.38
796	,4161.TW,聿新科,29.95,-0.17,239,0.66,0.45,0.15,0,0.09,0.12
797	,4162.TW,智擎,63.4,0.48,287,0.51,0.55,0.61,0.04,0.44,0.55
798	,4163.TW,鐿鈦,85.6,-0.58,42,0.58,0.53,0.09,0,0.09,0.47
799	,4164.TW,承業醫,37.75,-0.4,152,0.6,0.61,0.43,0.12,0.23,0.52
800	,4167.TW,松瑞藥,18.45,-0.81,484,0.29,0.54,0.49,0,0,0.6
801	,4168.TW,醣聯,30.6,1.66,1860,0.65,0.5,0.06,0,0.54,0.55
802	,4171.TW,瑞基,85,-0.23,137,0.65,0.45,0.45,0,0.5,0.56
803	,4173.TW,久裕,18.25,0.55,129,0.55,0.54,0,0,0.49,0.51
804	,4174.TW,浩鼎,120,5.73,3906,0.64,0.59,0.12,0,0.4,0.6
805	,4175.TW,杏一,69.1,-0.14,46,0.49,0.38,0.08,0,0.06,0.23
806	,4190.TW,佐登-KY,72.2,0.14,65,0.57,0.63,0.51,0.04,0.36,0.5
807	,4205.TW,中華食,130.5,0,18,0.38,0.37,0.13,0,0,0.18
808	,4207.TW,環泰,13.65,-0.36,49,0.49,0.46,0.12,0,0.21,0.24
809	,4303.TW,信立,26.75,0.19,333,0.47,0.46,0.02,0,0.13,0.17
810	,4306.TW,炎洲,15,0.33,1167,0.62,0.63,0.43,0,0.52,0.54
811	,4401.TW,東隆興,34.75,-0.43,48,0.51,0.65,0.49,0,0.23,0.48
812	,4406.TW,新昕纖,11.75,0,205,0.38,0.38,0.09,0,0.55,0.42
813	,4414.TW,如興,6.75,-1.32,5134,0.5,0.57,0.4,0,0.58,0.57
814	,4416.TW,三圓,114,0.44,7,0.4,0.26,0.17,0,0.06,0.12
815	,4417.TW,金洲,34.9,-0.43,54,0.59,0.53,0.17,0,0,0.25
816	,4420.TW,光明,32.35,-2.85,94,0.47,0.37,0.04,0,0.04,0
817	,4426.TW,利勤,22.15,-0.23,86,0.51,0.63,0.47,0,0.43,0.54
818	,4430.TW,耀億,24.05,0,11,0.47,0.32,0.1,0,0,0
819	,4432.TW,銘旺實,14.45,-0.69,48,0.57,0.36,0,0,0.2,0.13
820	,4433.TW,興采,31.05,0,31,0.61,0.61,0.02,0,0.4,0.37
821	,4438.TW,廣越,133.5,-1.84,131,0.49,0.6,0.4,0.06,0.1,0.51
822	,4439.TW,冠星-KY,132,0,11,0.51,0.56,0.14,0,0,0.29
823	,4502.TW,健信,39.65,-0.38,10,0.5,0.48,0,0,0.08,0.14
824	,4503.TW,金雨,32.2,0.94,947,0.67,0.39,0.14,0,0.43,0.39
825	,4506.TW,崇友,65.6,0,53,0.33,0.49,0.33,0,0,0.25
826	,4510.TW,高鋒,11.7,0,97,0.51,0.41,0,0,0,0.21
827	,4513.TW,福裕,15.65,3.3,2078,0.55,0.35,0.11,0,0.27,0.26
828	,4523.TW,永彰,28.55,1.6,3,0.54,0.42,0,0,0.46,0.2
829	,4526.TW,東台,17.4,0.58,157,0.55,0.62,0.33,0,0.34,0.4
830	,4527.TW,方土霖,27.5,0.18,60,0.36,0.28,0,0,0,0
831	,4528.TW,江興鍛,41.3,0,28,0.53,0.56,0.24,0.09,0.13,0.32
832	,4529.TW,淳紳,12.9,0.39,194,0.41,0.47,0,0,0,0
833	,4532.TW,瑞智,18.7,0,515,0.46,0.63,0.34,0,0.27,0.45
834	,4533.TW,協易機,12.5,-0.79,183,0.47,0.34,0.19,0,0.07,0.14
835	,4534.TW,慶騰,12.9,0.78,203,0.56,0.54,0.05,0,0.38,0.4
836	,4536.TW,拓凱,140,1.82,84,0.52,0.54,0.52,0.52,0.43,0.47
837	,4538.TW,大詠城,20.5,-0.49,13,0.4,0.21,0,0,0,0
838	,4540.TW,全球傳動,48,-0.62,76,0.6,0.61,0.4,0,0.44,0.52
839	,4541.TW,晟田,24.3,-0.82,71,0.53,0.4,0.09,0,0.12,0.19
840	,4543.TW,萬在,18.8,0.53,25,0.45,0.36,0.07,0,0.6,0.27
841	,4545.TW,銘鈺,29.35,1.56,59,0.58,0.51,0.18,0,0.13,0.38
842	,4549.TW,桓達,87.9,-0.23,53,0.46,0.54,0.17,0,0,0.1
843	,4550.TW,長佳,23.3,1.53,3,0.58,0.52,0.02,0,0,0
844	,4551.TW,智伸科,179,1.7,100,0.42,0.61,0.71,0.69,0.58,0.52
845	,4552.TW,力達-KY,31.9,0.47,53,0.47,0.6,0.3,0,0.19,0.49
846	,4555.TW,氣立,51.3,0,63,0.52,0.49,0.14,0,0.4,0.33
847	,4557.TW,永新-KY,75.3,-0.79,43,0.51,0.56,0.25,0,0,0.16
848	,4560.TW,強信-KY,41.75,0.12,69,0.41,0.45,0.18,0,0,0.43
849	,4561.TW,健椿,28.3,0.53,52,0.57,0.44,0.08,0,0,0.31
850	,4562.TW,穎漢,17.2,0.29,153,0.39,0.47,0.23,0,0.13,0.21
851	,4563.TW,百德,30.5,-0.33,12,0.47,0.33,0,0,0,0
852	,4564.TW,元翎,40.05,0.38,284,0.5,0.59,0.62,0.12,0.46,0.52
853	,4566.TW,時碩工業,46.9,0.43,55,0.56,0.62,0.28,0,0.23,0.42
854	,4568.TW,科際精密,65.2,-0.15,7,0.53,0.34,0.03,0,0,0.18
855	,4571.TW,鈞興-KY,99.9,-0.6,69,0.51,0.61,0.33,0,0.09,0.38
856	,4572.TW,駐龍,100.5,0.6,22,0.66,0.52,0.21,0,0.15,0.38
857	,4576.TW,大銀微系統,108.5,0,54,0.64,0.53,0.63,0.06,0.5,0.49
858	,4580.TW,捷流閥業,88.6,0,28,0.49,0.55,0.14,0,0,0.27
859	,4581.TW,光隆精密-KY,35.95,1.84,7,0.46,0.39,0.07,0,0,0.11
860	,4702.TW,中美實,13.9,1.83,182,0.62,0.46,0,0,0.39,0.43
861	,4706.TW,大恭,19,0,23,0.41,0.25,0,0,0,0
862	,4707.TW,磐亞,12.4,0,474,0.54,0.55,0.58,0,0.44,0.44
863	,4711.TW,永純,18.7,0,182,0.4,0.34,0.26,0,0.64,0.39
864	,4714.TW,永捷,14.75,-3.59,5756,0.58,0.61,0.17,0,0.5,0.47
865	,4716.TW,大立,14.9,-0.33,81,0.55,0.34,0,0,0.17,0.41
866	,4720.TW,德淵,14.9,1.02,441,0.51,0.49,0.21,0,0.5,0.45
867	,4721.TW,美琪瑪,152.5,-0.33,3357,0.66,0.54,0.73,0.22,0.62,0.49
868	,4722.TW,國精化,41.9,0.36,539,0.55,0.63,0.33,0,0.29,0.3
869	,4728.TW,雙美,77.6,-0.13,59,0.46,0.63,0.53,0,0.48,0.34
870	,4735.TW,豪展,56.6,-0.35,65,0.58,0.56,0.52,0,0.49,0.56
871	,4736.TW,泰博,175,0.29,211,0.56,0.55,0.62,0.49,0.47,0.57
872	,4737.TW,華廣,74.8,-0.27,27,0.48,0.53,0.24,0,0,0.43
873	,4739.TW,康普,138,-1.08,2374,0.59,0.59,0.62,0.31,0.55,0.49
874	,4744.TW,皇將,38,2.15,3260,0.58,0.55,0.07,0,0.07,0.28
875	,4745.TW,合富-KY,26.7,-1.48,52,0.5,0.57,0,0,0,0.08
876	,4746.TW,台耀,57.6,-0.86,713,0.62,0.6,0.29,0,0.57,0.53
877	,4755.TW,三福化,109.5,5.29,3434,0.57,0.54,0.34,0.1,0.24,0.32
878	,4760.TW,勤凱,94.2,0.64,37,0.61,0.51,0.45,0.2,0.44,0.48
879	,4763.TW,材料-KY,103.5,-0.96,134,0.48,0.51,0.43,0.06,0.45,0.46
880	,4764.TW,雙鍵,58.4,-2.18,31,0.35,0.57,0.23,0,0,0.33
881	,4766.TW,南寶,139,-0.71,18,0.46,0.52,0.41,0.11,0.06,0.45
882	,4804.TW,大略-KY,8.23,1.11,207,0.52,0.42,0.07,0,0.22,0.06
883	,4807.TW,日成-KY,27.35,4.79,158,0.44,0.52,0.33,0,0.13,0.28
884	,4904.TW,遠傳,63.3,0.64,3193,0.36,0.59,0.52,0.39,0.09,0.46
885	,4906.TW,正文,30.6,0.99,25504,0.56,0.63,0.66,0.03,0.54,0.47
886	,4907.TW,富宇,25.25,0,3,0.45,0.46,0,0,0,0.04
887	,4908.TW,前鼎,32.45,2.2,280,0.63,0.6,0.44,0,0.49,0.43
888	,4909.TW,新復興,23.5,-0.42,301,0.73,0.52,0.1,0,0.36,0.28
889	,4912.TW,聯德控股-KY,156.5,-0.63,195,0.58,0.53,0.4,0,0.41,0.47
890	,4915.TW,致伸,53.7,1.9,2271,0.59,0.55,0.65,0.57,0.62,0.51
891	,4916.TW,事欣科,33.05,1.85,4566,0.53,0.59,0.32,0,0.33,0.4
892	,4919.TW,新唐,147,2.8,18929,0.64,0.61,0.65,0.46,0.66,0.47
893	,4927.TW,泰鼎-KY,102.5,6.77,16572,0.49,0.69,0.63,0.62,0.61,0.53
894	,4930.TW,燦星網,24.7,-0.4,152,0.59,0.58,0.38,0,0.29,0.33
895	,4931.TW,新盛力,20.8,-2.12,154,0.62,0.56,0,0,0.06,0.19
896	,4933.TW,友輝,38.3,1.32,344,0.6,0.56,0.33,0,0.37,0.35
897	,4935.TW,茂林-KY,78.3,1.16,175,0.46,0.61,0.63,0.49,0.53,0.45
898	,4938.TW,和碩,67.9,0.3,3566,0.46,0.68,0.53,0.56,0.48,0.46
899	,4939.TW,亞電,20.9,0,566,0.62,0.56,0.13,0,0.46,0.36
900	,4942.TW,嘉彰,47.5,0.32,250,0.54,0.56,0.44,0.13,0.37,0.36
901	,4943.TW,康控-KY,33.55,-0.15,421,0.51,0.55,0.68,0,0.5,0.55
902	,4945.TW,陞達科技,70.5,4.44,94,0.76,0.53,0.08,0.67,0,0.21
903	,4952.TW,凌通,68.4,1.94,539,0.64,0.64,0.44,0,0.47,0.4
904	,4953.TW,緯軟,84.8,0.71,211,0.58,0.55,0.6,0.32,0.52,0.52
905	,4956.TW,光鋐,26.6,0.19,1240,0.57,0.55,0.38,0,0.69,0.53
906	,4958.TW,臻鼎-KY,98.7,2.71,2520,0.45,0.53,0.64,0.65,0.52,0.44
