符合條件商品
資料日期：2021年 12月  3日
策略,	05準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券
執行時間：2021-12-05 18:05 符合檔數(1451)
898	,4931.TW,新盛力,19.1,-0.26,58,0.61,0.57,0,0,0.18,0.2
899	,4933.TW,友輝,35.25,-0.14,58,0.59,0.56,0.35,0,0.21,0.35
900	,4935.TW,茂林-KY,82,1.99,449,0.46,0.6,0.62,0.52,0.38,0.44
901	,4938.TW,和碩,66.4,0,5673,0.46,0.68,0.52,0.57,0.5,0.46
902	,4939.TW,亞電,20.25,-0.49,199,0.62,0.56,0.1,0,0.34,0.36
903	,4942.TW,嘉彰,45.8,0.22,237,0.55,0.56,0.45,0.13,0.28,0.36
904	,4943.TW,康控-KY,37.05,0.14,509,0.5,0.55,0.69,0,0.46,0.53
905	,4945.TW,陞達科技,65.5,2.34,110,0.78,0.55,0.09,1,0.27,0.17
906	,4952.TW,凌通,74,3.21,1715,0.64,0.64,0.43,0,0.26,0.39
907	,4953.TW,緯軟,84.6,0.24,48,0.57,0.56,0.61,0.32,0.26,0.52
908	,4956.TW,光鋐,26.6,-1.12,3076,0.57,0.56,0.38,0,0.22,0.54
909	,4958.TW,臻鼎-KY,98.2,0.2,2532,0.45,0.53,0.65,0.65,0.44,0.44
910	,4960.TW,誠美材,12.35,0.41,2896,0.6,0.68,0.4,0,0.39,0.4
911	,4961.TW,天鈺,254.5,0,4125,0.58,0.58,0.6,0.61,0.35,0.46
912	,4966.TW,譜瑞-KY,2070,-0.96,420,0.24,0.56,0.61,0.66,0.28,0.41
913	,4967.TW,十銓,46.6,2.53,3162,0.59,0.62,0.48,0.13,0.37,0.42
914	,4968.TW,立積,272.5,0.93,1946,0.48,0.62,0.63,0.68,0.4,0.49
915	,4971.TW,IET-KY,74.7,0,497,0.6,0.56,0.11,0.09,0.35,0.31
916	,4972.TW,湯石照明,31.6,0,24,0.46,0.34,0,0,0,0.29
917	,4973.TW,廣穎,25.05,0.8,150,0.55,0.55,0.12,0,0.37,0.4
918	,4974.TW,亞泰,53.8,0.56,47,0.59,0.56,0.53,0,0.28,0.35
919	,4976.TW,佳凌,71.1,0.99,1718,0.59,0.5,0.57,0.29,0.44,0.51
920	,4977.TW,眾達-KY,84,0.24,56,0.53,0.63,0.55,0.44,0.39,0.5
921	,4979.TW,華星光,18.6,1.36,202,0.59,0.64,0.34,0,0.36,0.49
922	,4991.TW,環宇-KY,50.8,1.2,23,0.52,0.56,0.26,0,0.39,0.46
923	,4994.TW,傳奇,52.5,0,5,0.5,0.58,0.51,0,0.26,0.47
924	,4999.TW,鑫禾,40.9,0,50,0.65,0.64,0.32,0.1,0.3,0.44
925	,5007.TW,三星,56.5,-0.88,51,0.5,0.55,0.37,0,0,0.42
926	,5009.TW,榮剛,21.3,0.47,2170,0.61,0.53,0.54,0.2,0.31,0.47
927	,5011.TW,久陽,40,0,22031,0.53,0.49,0.05,0,0.41,0.46
928	,5013.TW,強新,36.1,-0.14,15,0.3,0.27,0.14,0,0,0.41
929	,5014.TW,建錩,21.6,2.37,1801,0.54,0.51,0.3,0,0.21,0.39
930	,5015.TW,華祺,35.9,0.56,29,0.37,0.38,0,0,0,0.18
931	,5016.TW,松和,37.45,-0.4,29,0.31,0.38,0,0,0,0.08
932	,5102.TW,富強,20.35,1.75,57,0.32,0.44,0,0,0,0
933	,5201.TW,凱衛,26.45,2.12,72,0.48,0.46,0,0,0,0.29
934	,5202.TW,力新,19.05,-1.3,93,0.3,0.4,0,0,0.14,0.33
935	,5203.TW,訊連,91.5,1.33,77,0.54,0.63,0.53,0.03,0.36,0.41
936	,5206.TW,坤悅,15.95,0.63,11,0.51,0.6,0,0,0,0.29
937	,5211.TW,蒙恬,19.6,1.03,40,0.51,0.39,0.11,0,0.15,0.25
938	,5213.TW,亞昕,22.8,0.22,135,0.56,0.52,0.34,0,0.15,0.36
939	,5215.TW,科嘉-KY,86.2,9.95,2921,0.51,0.66,0.67,0.35,0.43,0.48
940	,5220.TW,萬達光電,35.2,1.15,21,0.52,0.58,0.05,0.16,0.23,0.3
941	,5223.TW,安力-KY,57.7,1.41,184,0.63,0.64,0.47,0,0.2,0.43
942	,5225.TW,東科-KY,21.8,0.93,56,0.56,0.63,0.36,0,0.26,0.49
943	,5230.TW,雷笛克光學,35.65,3.03,840,0.46,0.42,0.07,0,0.05,0.1
944	,5234.TW,達興材料,127.5,9.91,4269,0.52,0.63,0.52,0.2,0.12,0.49
945	,5243.TW,乙盛-KY,68,0.59,1069,0.65,0.51,0.65,0.31,0.37,0.44
946	,5245.TW,智晶,73.2,9.91,5888,0.6,0.51,0.15,0,0.31,0.32
947	,5251.TW,天鉞電,13.9,-0.36,9,0.51,0.44,0,0,0,0
948	,5258.TW,虹堡,34.2,2.7,2730,0.6,0.62,0.27,0,0.3,0.46
949	,5263.TW,智崴,129,0.78,477,0.63,0.57,0.39,0.16,0.28,0.59
950	,5269.TW,祥碩,2000,-0.74,372,0.29,0.61,0.62,0.65,0.36,0.45
951	,5272.TW,笙科,40.5,2.27,918,0.63,0.44,0.14,0,0.27,0.31
952	,5274.TW,信驊,3130,-3.69,311,0.27,0.66,0.51,0.62,0.31,0.43
953	,5283.TW,禾聯碩,116,0.43,79,0.46,0.57,0.36,0.07,0.11,0.38
954	,5284.TW,jpp-KY,44.7,0.68,18,0.5,0.47,0.32,0,0.05,0.13
955	,5285.TW,界霖,109,3.32,1244,0.65,0.53,0.54,0.48,0.39,0.47
956	,5287.TW,數字,247.5,0.61,14,0.46,0.59,0.12,0.11,0,0.24
957	,5288.TW,豐祥-KY,141.5,0.35,150,0.5,0.56,0.49,0.36,0.12,0.43
958	,5289.TW,宜鼎,200.5,0.75,90,0.52,0.58,0.6,0.52,0.38,0.41
959	,5291.TW,邑昇,36.8,-1.47,172,0.58,0.56,0.26,0,0.24,0.25
960	,5299.TW,杰力,196,1.55,412,0.67,0.59,0.68,0.16,0.36,0.45
961	,5306.TW,桂盟,200.5,-0.25,146,0.53,0.59,0.6,0.51,0.26,0.43
962	,5312.TW,寶島科,60.3,-0.82,102,0.45,0.36,0,0,0,0.2
963	,5315.TW,光聯,17.55,0,329,0.62,0.48,0.08,0,0.29,0.27
964	,5321.TW,美而快,101,4.77,80,0.61,0.52,0.26,0,0.19,0.34
965	,5328.TW,華容,14.7,0.68,355,0.53,0.6,0.07,0,0.3,0.44
966	,5340.TW,建榮,38.25,0,154,0,0.51,0.69,0.17,0,0.4
967	,5347.TW,世界,164,-0.61,12965,0.43,0.62,0.59,0.58,0.4,0.45
968	,5351.TW,鈺創,87.6,4.04,44206,0.71,0.55,0.4,0,0.35,0.43
969	,5353.TW,台林,20.45,-0.49,95,0.53,0.32,0.03,0,0.1,0.14
970	,5356.TW,協益,30.85,7.49,8456,0.47,0.52,0.17,0,0.1,0.2
971	,5371.TW,中光電,84,4.09,10276,0.61,0.51,0.57,0.22,0.5,0.4
972	,5386.TW,青雲,48.15,0,372,0.66,0.51,0.13,0,0.4,0.36
973	,5388.TW,中磊,66,-0.6,567,0.56,0.63,0.61,0.28,0.48,0.51
974	,5392.TW,能率,24.55,1.45,302,0.56,0.51,0.46,0,0.47,0.52
975	,5398.TW,慕康生醫,19.8,0.51,69,0.35,0.36,0,0,0.14,0
976	,5403.TW,中菲,67.5,0.6,20,0.55,0.5,0.27,0,0,0.23
977	,5410.TW,國眾,25.5,0.99,1486,0.49,0.59,0.09,0,0,0.28
978	,5425.TW,台半,77.5,3.33,12249,0.59,0.59,0.66,0.54,0.37,0.49
979	,5426.TW,振發,12.05,-0.41,233,0.48,0.4,0.07,0,0,0.26
980	,5432.TW,新門,28.45,0,0,0.53,0.27,0,0,0.04,0
981	,5434.TW,崇越,148.5,0,103,0.54,0.57,0.55,0.56,0.26,0.37
982	,5438.TW,東友,17.75,-0.28,128,0.53,0.44,0.14,0,0.15,0.23
983	,5439.TW,高技,60.1,0,436,0.59,0.59,0.51,0.32,0.36,0.4
984	,5443.TW,均豪,34.85,1.01,684,0.66,0.5,0.6,0,0.42,0.41
985	,5450.TW,南良,17.1,-0.29,13,0.44,0.27,0.09,0,0,0
986	,5452.TW,佶優,21,-0.47,383,0.66,0.48,0.34,0,0.21,0.49
987	,5457.TW,宣德,75.3,-0.53,1384,0.57,0.51,0.7,0.58,0.25,0.51
988	,5460.TW,同協,13.05,-0.76,101,0.49,0.2,0,0,0,0.11
989	,5464.TW,霖宏,24.9,1.63,82,0.61,0.48,0.26,0,0.22,0.4
990	,5465.TW,富驊,15.65,0.97,84,0.51,0.46,0.29,0,0.18,0.35
991	,5469.TW,瀚宇博,45.05,1.01,997,0.5,0.65,0.7,0.35,0.44,0.46
992	,5471.TW,松翰,95.8,1.27,2994,0.55,0.66,0.64,0.42,0.37,0.44
993	,5474.TW,聰泰,116,1.75,50,0.67,0.51,0.41,0,0.44,0.47
994	,5478.TW,智冠,93.4,0,50,0.66,0.54,0.35,0.23,0.41,0.45
995	,5481.TW,新華,12.9,0.39,89,0.45,0.54,0.06,0,0.26,0.3
996	,5483.TW,中美晶,211.5,3.17,11971,0.53,0.6,0.63,0.6,0.33,0.46
997	,5487.TW,通泰,35.1,-0.71,10,0.52,0.43,0,0,0,0.1
998	,5489.TW,彩富,36.2,1.97,20,0.47,0.37,0,0,0,0.06
999	,5490.TW,同亨,27.55,1.47,305,0.57,0.59,0.04,0,0.31,0.41
1000	,5493.TW,三聯,42.8,-0.12,9,0.49,0.28,0,0,0,0.08
1001	,5498.TW,凱崴,13.75,0.73,369,0.6,0.5,0.29,0,0.4,0.43
1002	,5508.TW,永信建,64.7,0.78,78,0.52,0.56,0.44,0,0.11,0.27
1003	,5511.TW,德昌,29.4,-0.34,1,0.49,0.52,0.07,0,0,0.17
1004	,5512.TW,力麒,9.31,-0.43,409,0.55,0.61,0.18,0,0.26,0.44
1005	,5514.TW,三豐,21.3,-1.62,39,0.33,0.23,0,0,0,0
1006	,5515.TW,建國,13.95,0,181,0.44,0.51,0.29,0,0.16,0.25
1007	,5516.TW,雙喜,13.85,-0.36,118,0.46,0.4,0.14,0,0,0
1008	,5519.TW,隆大,21.3,1.19,329,0.57,0.62,0.28,0,0.4,0.45
1009	,5520.TW,力泰,51.2,0,1,0.23,0.19,0,0,0,0
1010	,5521.TW,工信,8.42,0.36,711,0.52,0.66,0.39,0.25,0.36,0.52
1011	,5522.TW,遠雄,64.8,0.31,649,0.49,0.65,0.51,0.4,0.37,0.44
1012	,5523.TW,豐謙,28.3,-0.7,198,0.54,0.44,0.3,0,0.24,0.31
1013	,5525.TW,順天,28.75,0.17,69,0.53,0.59,0.26,0,0,0.38
1014	,5530.TW,龍巖,43.9,0.34,233,0.48,0.54,0.21,0,0.21,0.52
1015	,5531.TW,鄉林,11.2,-0.88,761,0.51,0.63,0.47,0,0.3,0.5
1016	,5533.TW,皇鼎,19.2,0.79,171,0.37,0.51,0.3,0,0,0.26
1017	,5534.TW,長虹,73.3,0.41,132,0.52,0.57,0.6,0.46,0.12,0.47
1018	,5536.TW,聖暉,195.5,0.77,57,0.52,0.51,0.59,0.44,0.13,0.47
1019	,5538.TW,東明-KY,51,-0.2,59,0.37,0.56,0.35,0,0.39,0.37
1020	,5543.TW,桓鼎-KY,68,0,24,0.67,0.48,0.08,0,0,0.2
1021	,5546.TW,永固-KY,60,0.33,81,0.4,0.51,0.4,0,0.08,0.49
1022	,5601.TW,台聯櫃,33.1,-3.5,22,0.47,0.43,0.07,0,0,0
1023	,5603.TW,陸海,30.85,-0.16,365,0.53,0.5,0.23,0,0.27,0.49
1024	,5604.TW,中連貨,77.7,0.26,22,0.54,0.62,0.4,0,0.13,0.46
1025	,5607.TW,遠雄港,57.4,-0.35,940,0.59,0.58,0.41,0,0.35,0.43
1026	,5608.TW,四維航,43.25,-1.82,15250,0.6,0.58,0.44,0,0.37,0.47
1027	,5609.TW,中菲行,102.5,-0.49,1948,0.6,0.59,0.57,0.28,0.37,0.39
1028	,5704.TW,老爺知,29.85,0,32,0.4,0.29,0,0,0,0
1029	,5706.TW,鳳凰,42.15,0.36,116,0.58,0.59,0.38,0,0.33,0.39
1030	,5820.TW,日盛金,12.35,0,181,0.36,0.46,0.1,0,0.23,0.3
1031	,5864.TW,致和證,15.1,0,128,0.64,0.45,0,0,0.38,0.4
1032	,5871.TW,中租-KY,255.5,0.79,1871,0.29,0.66,0.5,0.57,0.42,0.41
1033	,5876.TW,上海商銀,46.95,-0.11,2197,0.4,0.66,0.5,0.53,0.4,0.37
1034	,5880.TW,合庫金,24.05,0.63,16553,0.47,0.65,0.49,0.49,0.46,0.33
1035	,5902.TW,德記,24.1,0,84,0.48,0.39,0.05,0,0,0.21
1036	,5903.TW,全家,250.5,-0.2,45,0.33,0.55,0.19,0.08,0,0.28
1037	,5904.TW,寶雅,491.5,0.82,62,0.42,0.64,0.48,0.48,0.12,0.47
1038	,5905.TW,南仁湖,14.1,0,365,0.7,0.56,0.15,0,0.23,0.52
1039	,5906.TW,台南-KY,39.6,0.38,7,0.38,0.51,0.02,0,0.03,0.04
1040	,5907.TW,大洋-KY,17.8,0,143,0.57,0.57,0.33,0,0.3,0.53
1041	,6005.TW,群益證,16.35,0.93,2022,0.5,0.63,0,0.37,0.41,0.37
1042	,6015.TW,宏遠證,16.25,-0.61,969,0.58,0.47,0,0,0.29,0.41
1043	,6016.TW,康和證,13.3,-5.34,12884,0.55,0.52,0,0,0.28,0.43
1044	,6020.TW,大展證,22,0,8,0.39,0.38,0,0,0,0.06
1045	,6021.TW,大慶證,21.1,-0.47,17,0.48,0.45,0,0,0,0.19
1046	,6023.TW,元大期,49.5,0.1,41,0.42,0.52,0.23,0,0,0.43
1047	,6024.TW,群益期,38.45,-0.13,99,0.43,0.62,0.31,0,0,0.44
1048	,6026.TW,福邦證,17.1,1.48,1398,0.57,0.54,0,0,0.34,0.35
1049	,6104.TW,創惟,183,-1.35,10985,0.68,0.64,0.56,0.39,0.35,0.38
1050	,6108.TW,競國,21.4,0.23,149,0.58,0.58,0.38,0,0.3,0.48
1051	,6111.TW,大宇資,66.3,0.45,406,0.56,0.67,0.69,0,0.48,0.52
1052	,6112.TW,聚碩,38.95,0.65,74,0.53,0.63,0.41,0,0.34,0.46
1053	,6114.TW,久威,23.25,0.43,8,0.5,0.58,0.07,0,0.16,0.14
1054	,6115.TW,鎰勝,42.6,0.12,40,0.56,0.52,0.4,0,0,0.33
1055	,6116.TW,彩晶,15.75,1.29,23594,0.55,0.65,0.69,0.29,0.23,0.53
1056	,6117.TW,迎廣,16.1,-0.62,14,0.45,0.45,0.14,0,0,0.32
1057	,6118.TW,建達,29.95,9.91,16448,0.57,0.56,0.1,0,0.16,0.4
1058	,6120.TW,達運,11.2,1.36,867,0.5,0.63,0.53,0.21,0.36,0.49
1059	,6121.TW,新普,336,1.82,1481,0.44,0.56,0.61,0.57,0.39,0.48
1060	,6122.TW,擎邦,12.05,0.84,151,0.57,0.53,0,0,0.05,0.08
1061	,6123.TW,上奇,50.2,0.5,54,0.47,0.52,0.03,0,0.18,0.27
1062	,6124.TW,業強,26,0.97,5,0.59,0.47,0.17,0,0.03,0.22
1063	,6125.TW,廣運,26.35,1.35,3158,0.59,0.64,0.63,0,0.36,0.49
1064	,6126.TW,信音,28.8,2.13,2923,0.61,0.52,0.47,0,0.31,0.48
1065	,6127.TW,九豪,27.55,1.66,1619,0.6,0.55,0.28,0,0.36,0.49
1066	,6128.TW,上福,29.2,0,146,0.54,0.57,0.33,0,0,0.4
1067	,6133.TW,金橋,8.67,0.58,59,0.55,0.51,0.27,0,0.18,0.25
1068	,6134.TW,萬旭,22.05,9.98,7869,0.42,0.41,0.05,0,0,0.28
1069	,6136.TW,富爾特,18.6,0.81,382,0.51,0.53,0.42,0,0.14,0.33
1070	,6138.TW,茂達,255,0.39,7538,0.63,0.55,0.61,0.51,0.39,0.41
1071	,6139.TW,亞翔,28.25,0.89,182,0.52,0.61,0.51,0.23,0.39,0.43
1072	,6140.TW,訊達,21.2,2.42,441,0.52,0.47,0,0,0.21,0.34
1073	,6141.TW,柏承,26.65,0,139,0.53,0.66,0.39,0,0.33,0.46
1074	,6143.TW,振曜,57,3.64,1209,0.59,0.57,0.52,0.19,0.22,0.35
1075	,6146.TW,耕興,215,0,216,0.52,0.5,0.33,0.31,0,0.48
1076	,6147.TW,頎邦,67.6,-0.29,5003,0.53,0.59,0.68,0.55,0.51,0.45
1077	,6148.TW,驊宏資,13.9,0.36,24,0.57,0.42,0.04,0,0.19,0.34
1078	,6150.TW,撼訊,191.5,4.36,16252,0.61,0.6,0.41,0,0.38,0.5
1079	,6151.TW,晉倫,38.1,0.13,68,0.51,0.51,0,0,0.48,0.44
1080	,6153.TW,嘉聯益,24.7,1.23,731,0.57,0.73,0.71,0.1,0.4,0.44
1081	,6154.TW,順發,17.85,-0.28,77,0.49,0.4,0.16,0,0.08,0.44
1082	,6155.TW,鈞寶,24.15,-0.21,73,0.65,0.59,0.28,0,0.25,0.49
1083	,6156.TW,松上,17.4,-0.57,133,0.57,0.47,0.05,0,0.21,0.38
1084	,6158.TW,禾昌,32.4,0.47,142,0.64,0.6,0.11,0,0.34,0.38
1085	,6160.TW,欣技,17,0,88,0.55,0.51,0.17,0,0.28,0.44
1086	,6161.TW,捷波,28.85,0.17,207,0.5,0.55,0.29,0,0.2,0.27
1087	,6163.TW,華電網,20,0,939,0.55,0.5,0.23,0,0.29,0.39
1088	,6164.TW,華興,14.5,0.35,514,0.51,0.51,0.31,0,0.31,0.36
1089	,6165.TW,浪凡,37.65,0.4,208,0.53,0.56,0.19,0.5,0.3,0.53
1090	,6166.TW,凌華,64.4,0.94,33,0.49,0.58,0.58,0.02,0.39,0.48
1091	,6168.TW,宏齊,27.65,2.22,2657,0.67,0.56,0.47,0,0.41,0.46
1092	,6170.TW,統振,44.55,1.25,975,0.59,0.53,0.2,0,0.33,0.43
1093	,6171.TW,大城地產,28.55,1.06,211,0.47,0.52,0.11,0,0,0.08
1094	,6173.TW,信昌電,62.2,0.65,548,0.7,0.53,0.69,0.24,0.33,0.53
1095	,6174.TW,安碁,34.35,1.03,692,0.54,0.45,0.19,0,0.19,0.29
1096	,6175.TW,立敦,48.1,-0.1,1787,0.64,0.55,0.46,0.43,0.33,0.42
1097	,6176.TW,瑞儀,97.7,0.31,898,0.42,0.64,0.47,0.51,0.47,0.49
1098	,6177.TW,達麗,30.25,0,220,0.56,0.62,0.41,0,0.36,0.47
1099	,6179.TW,亞通,32.75,-0.46,544,0.52,0.49,0.17,0,0.28,0.42
1100	,6180.TW,橘子,60.2,-0.99,612,0.62,0.61,0.25,0.13,0.47,0.55
1101	,6182.TW,合晶,86.5,1.29,49779,0.61,0.58,0.72,0.39,0.35,0.43
1102	,6183.TW,關貿,49.95,-0.3,30,0.54,0.53,0.45,0,0,0.39
1103	,6184.TW,大豐電,43.75,0,9,0.43,0.57,0.2,0,0,0.33
1104	,6185.TW,幃翔,13.35,-1.84,285,0.66,0.53,0.07,0,0.31,0.34
1105	,6186.TW,新潤,26.7,0,119,0.51,0.64,0.4,0,0.28,0.43
1106	,6187.TW,萬潤,117.5,1.73,495,0.61,0.52,0.46,0.46,0.36,0.4
1107	,6188.TW,廣明,42.9,2.75,9697,0.66,0.62,0.62,0.21,0.38,0.52
1108	,6189.TW,豐藝,40.55,0.12,189,0.52,0.59,0.47,0.08,0.08,0.35
1109	,6190.TW,萬泰科,34,0,11474,0.62,0.6,0.26,0,0.36,0.4
1110	,6191.TW,精成科,38.65,2.52,5745,0.58,0.59,0.55,0.11,0.35,0.43
1111	,6192.TW,巨路,69.4,0.14,36,0.59,0.56,0.48,0.03,0,0.47
1112	,6194.TW,育富,23.95,0,21,0.51,0.61,0.05,0,0,0.28
1113	,6195.TW,詩肯,52.6,-0.57,14,0.57,0.5,0.05,0,0.22,0.29
1114	,6196.TW,帆宣,156,2.3,9054,0.64,0.64,0.67,0.21,0.42,0.48
1115	,6197.TW,佳必琪,37.55,0.81,98,0.59,0.65,0.45,0,0.25,0.45
1116	,6201.TW,亞弘電,43.3,0.7,2,0.48,0.58,0.24,0,0,0.32
1117	,6202.TW,盛群,108.5,1.4,1182,0.55,0.59,0.61,0.4,0.37,0.43
1118	,6203.TW,海韻電,84,1.2,117,0.65,0.57,0.58,0,0.34,0.36
1119	,6204.TW,艾華,73.6,0.27,43,0.51,0.53,0.04,0,0.28,0.38
1120	,6205.TW,詮欣,58.4,6.18,7737,0.58,0.57,0.33,0,0.18,0.47
1121	,6206.TW,飛捷,71.6,1.27,108,0.52,0.63,0.43,0,0,0.42
1122	,6207.TW,雷科,31.7,0.16,426,0.68,0.53,0,0,0.19,0.37
1123	,6208.TW,日揚,51.8,0.78,352,0.63,0.6,0.48,0,0.34,0.42
1124	,6209.TW,今國光,34.8,6.91,5049,0.67,0.57,0.46,0,0.36,0.53
1125	,6210.TW,慶生,40.55,-0.12,10,0.46,0.47,0.05,0,0,0.08
1126	,6213.TW,聯茂,129,0.78,2497,0.43,0.67,0.7,0.7,0.41,0.45
1127	,6214.TW,精誠,86.1,0.12,90,0.56,0.57,0.44,0.38,0.27,0.42
1128	,6215.TW,和椿,31.35,1.29,373,0.49,0.53,0.34,0,0.21,0.38
1129	,6216.TW,居易,26.35,0.38,293,0.45,0.45,0.3,0,0,0.37
1130	,6217.TW,中探針,52.6,1.54,1797,0.67,0.59,0.33,0.26,0.39,0.45
1131	,6218.TW,豪勉,20.6,-0.24,93,0.47,0.31,0,0,0.18,0.1
1132	,6219.TW,富旺,17.8,0.28,3396,0.44,0.67,0.34,0,0.36,0.44
1133	,6220.TW,岳豐,22.25,0.68,45,0.54,0.6,0.32,0,0.41,0.41
1134	,6221.TW,晉泰,50,-0.79,28,0.59,0.52,0.19,0,0.34,0.33
1135	,6223.TW,旺矽,113,3.67,1399,0.71,0.51,0.68,0.55,0.36,0.49
1136	,6224.TW,聚鼎,125,2.88,1207,0.63,0.57,0.59,0.41,0.36,0.45
1137	,6226.TW,光鼎,15.3,0.66,2824,0.51,0.64,0.42,0,0.25,0.47
1138	,6227.TW,茂綸,37.95,1.74,463,0.64,0.53,0.06,0,0.21,0.39
1139	,6229.TW,研通,43.4,0.7,559,0.57,0.52,0.24,0,0.25,0.45
1140	,6230.TW,尼得科超眾,166,0.61,9,0.53,0.53,0.65,0.43,0.29,0.56
1141	,6231.TW,系微,86.9,1.4,87,0.58,0.59,0.6,0,0.24,0.48
1142	,6233.TW,旺玖,36.05,0.7,771,0.7,0.51,0.44,0,0.23,0.51
1143	,6234.TW,高僑,20.55,0,36,0.65,0.53,0,0,0.17,0.44
1144	,6235.TW,華孚,25.5,1.39,29573,0.57,0.61,0.39,0,0.36,0.43
1145	,6237.TW,驊訊,99.2,2.27,5154,0.63,0.46,0.46,0.57,0.26,0.41
1146	,6239.TW,力成,96.2,-1.94,15416,0.43,0.61,0.51,0.5,0.34,0.44
1147	,6240.TW,松崗,15.25,0,45,0.51,0.24,0.05,0,0.02,0
1148	,6243.TW,迅杰,70,-1.41,14586,1,0.51,0.06,0,0,0
1149	,6244.TW,茂迪,34.05,2.25,22744,0.11,0.58,0.49,0.12,0,0.19
1150	,6245.TW,立端,49.8,-0.6,136,0.49,0.57,0.62,0.44,0.35,0.48
1151	,6246.TW,臺龍,17.15,0.59,32,0.39,0.34,0.05,0,0.08,0.36
1152	,6248.TW,沛波,20.55,0.24,102,0.59,0.31,0,0,0.14,0.45
1153	,6251.TW,定穎,22.55,2.04,5111,0.61,0.59,0.54,0.07,0.33,0.45
1154	,6257.TW,矽格,60,0.17,1770,0.58,0.61,0.6,0.51,0.46,0.41
1155	,6261.TW,久元,85.3,1.79,800,0.63,0.61,0.68,0,0.46,0.41
1156	,6263.TW,普萊德,68.2,0,39,0.45,0.56,0.02,0,0,0.23
1157	,6265.TW,方土昶,19.1,9.77,40186,0.58,0.46,0.24,0,0.14,0.25
1158	,6266.TW,泰詠,19.5,0.26,119,0.64,0.58,0,0,0.21,0.22
1159	,6269.TW,台郡,104,0.48,1760,0.48,0.53,0.67,0.61,0.39,0.46
1160	,6270.TW,倍微,22.65,-0.44,267,0.62,0.52,0.08,0,0.1,0.31
1161	,6271.TW,同欣電,295.5,1.37,4365,0.5,0.49,0.62,0.67,0.42,0.46
1162	,6274.TW,台燿,102,0.49,1748,0.4,0.55,0.58,0.58,0.39,0.49
1163	,6275.TW,元山,33.35,0.91,966,0.55,0.53,0.17,0,0.28,0.33
1164	,6276.TW,安鈦克,21.85,-0.46,25,0.52,0.5,0.04,0,0.3,0.34
1165	,6277.TW,宏正,81.5,0.49,77,0.45,0.61,0.45,0,0.08,0.5
1166	,6278.TW,台表科,118.5,2.16,1916,0.51,0.53,0.69,0.67,0.29,0.44
1167	,6279.TW,胡連,132.5,1.15,381,0.51,0.67,0.65,0.44,0.36,0.55
1168	,6281.TW,全國電,82.1,-0.36,59,0.38,0.55,0.4,0,0,0.3
1169	,6282.TW,康舒,33.15,2.47,7018,0.59,0.6,0.67,0.23,0.39,0.46
1170	,6283.TW,淳安,46.2,0.11,1001,0.6,0.57,0.42,0,0.39,0.51
1171	,6284.TW,佳邦,64,0.79,1626,0.63,0.49,0.63,0.54,0.29,0.45
1172	,6285.TW,啟碁,73.2,0,1722,0.59,0.59,0.63,0.55,0.42,0.53
1173	,6288.TW,聯嘉,25.35,0.2,385,0.64,0.57,0.34,0.27,0.32,0.47
1174	,6290.TW,良維,51.5,0.59,714,0.59,0.67,0.73,0.17,0.34,0.45
1175	,6292.TW,迅德,42.3,0,46,0.58,0.46,0,0,0,0.15
1176	,6294.TW,智基,126.5,0.8,18,0.49,0.5,0.22,0,0,0.06
1177	,6405.TW,悅城,28.5,-0.18,42,0.5,0.45,0.24,0,0.26,0.33
1178	,6409.TW,旭隼,1535,-4.06,198,0.34,0.67,0.48,0.32,0.33,0.41
1179	,6411.TW,晶焱,278,4.32,7120,0.66,0.55,0.73,0.48,0.31,0.44
1180	,6412.TW,群電,78.5,6.08,1512,0.51,0.6,0.49,0.49,0.38,0.47
1181	,6414.TW,樺漢,232,-2.52,2237,0.57,0.59,0.58,0.47,0.36,0.49
1182	,6415.TW,矽力-KY,4545,-6,461,0.22,0.7,0.6,0.49,0.23,0.43
1183	,6416.TW,瑞祺電通,107.5,8.37,1847,0.6,0.57,0.59,0.47,0.33,0.49
1184	,6417.TW,韋僑,82,0.24,6,0.51,0.18,0,0,0.23,0
1185	,6418.TW,詠昇,27.5,-4.18,1639,0.54,0.3,0,0,0.08,0.08
1186	,6425.TW,易發,26.45,1.93,79,0.55,0.41,0,0,0.08,0.3
1187	,6426.TW,統新,72.5,0.97,55,0.6,0.53,0.5,0.1,0.39,0.51
1188	,6432.TW,今展科,38.2,1.6,297,0.59,0.56,0.08,0,0.17,0.36
1189	,6435.TW,大中,150,2.04,432,0.68,0.51,0.64,0.2,0.38,0.49
1190	,6438.TW,迅得,113.5,0.89,794,0.57,0.57,0.61,0.28,0.41,0.48
1191	,6441.TW,廣錠,56.1,10,774,0.58,0.46,0.6,0.09,0.36,0.51
1192	,6442.TW,光聖,34.65,0.43,8,0.54,0.42,0.26,0,0,0.34
1193	,6443.TW,元晶,38,5.41,102497,0.57,0.55,0.43,0.21,0.5,0.59
1194	,6449.TW,鈺邦,56,0,41,0.55,0.58,0.35,0,0.32,0.43
1195	,6451.TW,訊芯-KY,96.7,0,201,0.63,0.62,0.71,0.06,0.49,0.46
1196	,6456.TW,GIS-KY,104.5,0,885,0.52,0.6,0.75,0.44,0.41,0.47
1197	,6461.TW,益得,20.55,0.24,106,0.5,0.53,0.03,0,0.17,0.38
