符合條件商品
資料日期：2021年 12月  6日
策略,	02每日資料（大戶）
序號,	代碼,	商品,	成交,	漲幅%,	總量,	大戶持股比例
執行時間：2021-12-07 02:15 符合檔數(1743)
1475	,6625.TW,必應,32.1,-3.02,182,52.62
1476	,6629.TW,泰金-KY,62.3,0.48,27,83.27
1477	,6640.TW,均華,112,0.45,23,67.78
1478	,6641.TW,基士德-KY,59,-0.34,15,61.49
1479	,6642.TW,富致,69.2,2.82,53,49.71
1480	,6643.TW,M31,403,1.38,702,40.31
1481	,6649.TW,台生材,25.55,-1.73,16,41.08
1482	,6651.TW,全宇昕,112,2.75,237,27.75
1483	,6654.TW,天正國際,104,-1.89,547,63.9
1484	,6655.TW,科定,81.5,2,54,69.98
1485	,6661.TW,威健生技,24.2,-0.82,8,49.5
1486	,6662.TW,樂斯科,30.65,0.16,15,45.06
1487	,6664.TW,群翊,65.2,0.15,13,42.89
1488	,6666.TW,羅麗芬-KY,67.5,-0.44,3,78.97
1489	,6667.TW,信紘科,74.6,-0.27,213,51.32
1490	,6668.TW,中揚光,53,0.76,160,55.68
1491	,6669.TW,緯穎,995,-0.3,860,63.19
1492	,6670.TW,復盛應用,199.5,-1.48,73,74.36
1493	,6671.TW,三能-KY,47.9,-0.93,6,57.82
1494	,6672.TW,騰輝電子-KY,131,0.38,492,26.04
1495	,6674.TW,鋐寶科技,29.3,0.34,5,81.46
1496	,6679.TW,鈺太,363,-3.07,347,32.76
1497	,6680.TW,鑫創電子,49.5,0,0,57.65
1498	,6683.TW,雍智科技,316.5,-1.09,140,11.44
1499	,6684.TW,安格,182,1.68,1216,19.53
1500	,6690.TW,安碁資訊,126.5,1.2,26,64.54
1501	,6697.TW,東捷資訊,38.95,-0.76,3,70.36
1502	,6698.TW,旭暉應材,38.8,-0.39,18,37.23
1503	,6703.TW,軒郁,87.4,-0.79,9,32.75
1504	,6706.TW,惠特,222,3.26,3842,27.08
1505	,6712.TW,長聖,224,-1.54,717,45.54
1506	,6715.TW,嘉基,110.5,-0.45,25,73.97
1507	,6716.TW,應廣,164,-1.5,42,28.86
1508	,6727.TW,亞泰金屬,69.3,0.87,69,7.65
1509	,6728.TW,上洋,91.7,1.89,23,62.98
1510	,6732.TW,昇佳電子,497.5,0.3,114,56.43
1511	,6733.TW,博晟生醫,25.6,-2.1,220,54.19
1512	,6741.TW,91APP*-KY,281,-3.1,433,75.3
1513	,6743.TW,安普新,74.8,0,346,59.93
1514	,6747.TW,亨泰光,324.5,-1.67,21,60.71
1515	,6751.TW,智聯服務,52,-0.76,14,61.25
1516	,6752.TW,叡揚,61,0,1,18.46
1517	,6754.TW,匯僑設計,41.6,-0.12,56,82.39
1518	,6756.TW,威鋒電子,580,3.94,3682,59.86
1519	,6761.TW,穩得,163,-4.68,307,45.93
1520	,6762.TW,達亞,262,-1.13,7,59.31
1521	,6767.TW,台微醫,31,1.97,45,45.06
1522	,6768.TW,志強-KY,65.6,0.46,106,85.27
1523	,6776.TW,展碁國際,42.45,-1.05,54,73.11
1524	,6781.TW,AES-KY,1455,-1.36,395,78.74
1525	,6788.TW,華景電,219.5,-3.73,499,18.35
1526	,6790.TW,永豐實,48.9,-0.71,208,81.45
1527	,6803.TW,崑鼎,234,0,13,63.37
1528	,6806.TW,森崴能源,92.1,-1.39,412,66.08
1529	,6840.TW,東研信超-新,91,2.48,8,56.86
1530	,6843.TW,進典-新,49.2,0,4,78.63
1531	,6855.TW,數泓科-新,101,-1.46,4,76.95
1532	,6857.TW,宏碁智醫-新,94,-1.05,2,97.18
1533	,6870.TW,騰雲-新,122.5,0.82,2,95.39
1534	,7402.TW,邑錡,50.7,1.2,20,33.76
1535	,7556.TW,意德士,113,-0.44,7,57.11
1536	,8011.TW,台通,19.35,0,1144,23.14
1537	,8016.TW,矽創,298.5,0.17,1976,22.99
1538	,8021.TW,尖點,42.35,1.19,1352,26.6
1539	,8024.TW,佑華,26.15,0.19,262,18.86
1540	,8027.TW,鈦昇,72.6,-0.55,578,26.96
1541	,8028.TW,昇陽半導體,49.95,-0.1,301,30.2
1542	,8032.TW,光菱,28.1,1.08,17,79.68
1543	,8033.TW,雷虎,18.5,1.09,820,21.61
1544	,8034.TW,榮群,16.1,-1.23,205,12.27
1545	,8038.TW,長園科,38.45,1.18,282,24.05
1546	,8039.TW,台虹,46.95,-0.53,394,50.75
1547	,8040.TW,九暘,79.8,3.5,9982,24.51
1548	,8042.TW,金山電,47.4,-1.46,72,63.35
1549	,8043.TW,蜜望實,26.85,-0.74,177,55.71
1550	,8044.TW,網家,134,0.75,2598,46.81
1551	,8046.TW,南電,581,-3.33,5424,81.5
1552	,8047.TW,星雲,12.5,-1.19,26,60.55
1553	,8048.TW,德勝,36.15,-0.14,55,33.36
1554	,8049.TW,晶采,25.05,0.2,189,26.89
1555	,8050.TW,廣積,39.7,-0.25,36,43.42
1556	,8054.TW,安國,69.4,2.36,14378,24.54
1557	,8059.TW,凱碩,10.4,1.46,113,72.69
1558	,8064.TW,東捷,21.45,0.94,1035,32.16
1559	,8066.TW,來思達,32.45,1.09,70,0
1560	,8067.TW,志旭,9.12,-0.55,23,74.61
1561	,8068.TW,全達,26,0.78,18,78.68
1562	,8069.TW,元太,123,-3.15,19582,74.6
1563	,8070.TW,長華*,34.1,0.89,831,71.56
1564	,8071.TW,能率網通,12.3,0.82,71,36.17
1565	,8072.TW,陞泰,23.8,0.85,19,67.34
1566	,8074.TW,鉅橡,19.6,1.82,139,39.66
1567	,8076.TW,伍豐,30.45,-0.16,425,30.24
1568	,8077.TW,洛碁,11,0,6,88.92
1569	,8080.TW,永利聯合,7,0,14,45.57
1570	,8081.TW,致新,249,-0.99,371,26.03
1571	,8083.TW,瑞穎,175.5,0,27,40.03
1572	,8084.TW,巨虹,65,-1.07,65,57.68
1573	,8085.TW,福華,16.55,2.16,495,57.68
1574	,8086.TW,宏捷科,144,-1.37,1262,44.91
1575	,8087.TW,華鎂鑫,25.55,0.2,25,40.99
1576	,8088.TW,品安,24.2,-1.02,332,18.81
1577	,8089.TW,康全電訊,26.8,0,45,45.48
1578	,8091.TW,翔名,71.4,0,64,25.47
1579	,8092.TW,建暐,9.17,0,62,42.81
1580	,8093.TW,保銳,8,0,31,42.6
1581	,8096.TW,擎亞,13.45,1.51,958,22.48
1582	,8097.TW,常珵,32,1.75,955,39.33
1583	,8099.TW,大世科,39.8,-0.5,69,74.86
1584	,8101.TW,華冠,2.4,0.42,70,47.07
1585	,8103.TW,瀚荃,50.3,2.34,2396,27.81
1586	,8104.TW,錸寶,54.1,-4.08,2250,52.93
1587	,8105.TW,凌巨,12.4,0,450,59.87
1588	,8107.TW,大億金茂,18.25,-0.82,27,47.02
1589	,8109.TW,博大,73.6,0,32,37.15
1590	,8110.TW,華東,18.2,-1.36,2334,55.88
1591	,8111.TW,立碁,24.2,10,11257,28.03
1592	,8112.TW,至上,44.9,0.56,2790,28.71
1593	,8114.TW,振樺電,108,-0.46,86,43.56
1594	,8121.TW,越峰,56.4,2.73,1752,49.16
1595	,8131.TW,福懋科,38.85,-0.64,199,74.97
1596	,8147.TW,正淩,52.3,0.19,27,35.57
1597	,8150.TW,南茂,47.25,1.5,5721,63.47
1598	,8155.TW,博智,127.5,-2.3,1000,44.95
1599	,8163.TW,達方,49.2,-0.81,6412,39.23
1600	,8171.TW,天宇,54.6,0.74,1151,26.1
1601	,8176.TW,智捷,8.43,0.12,44,28.97
1602	,8182.TW,加高,53.7,-5.79,4320,66.61
1603	,8183.TW,精星,72.2,3.59,10861,50.09
1604	,8201.TW,無敵,17.1,0.59,1452,48.31
1605	,8210.TW,勤誠,73.3,-1.21,194,62.77
1606	,8213.TW,志超,46.95,-0.11,405,35.35
1607	,8215.TW,明基材,37.2,-1.98,5614,54.22
1608	,8222.TW,寶一,14.7,0,67,34.68
1609	,8234.TW,新漢,23.35,-0.43,26,51.29
1610	,8240.TW,華宏,30.6,1.16,56,50.64
1611	,8249.TW,菱光,25.4,0.79,141,70.02
1612	,8255.TW,朋程,237,-1.25,2148,43.48
1613	,8261.TW,富鼎,108,-1.82,2937,13.19
1614	,8271.TW,宇瞻,46.5,-1.06,795,21.91
1615	,8277.TW,商丞,13.45,2.67,1969,16.37
1616	,8279.TW,生展,109,0,15,57.16
1617	,8284.TW,三竹,45.85,-0.22,3,26.48
1618	,8289.TW,泰藝,38.8,-2.39,3630,36.74
1619	,8291.TW,尚茂,7.21,0.98,2,73.34
1620	,8299.TW,群聯,474.5,-0.73,5464,38.15
1621	,8341.TW,日友,199,-0.5,54,54.85
1622	,8342.TW,益張,51.9,-0.19,8,56.88
1623	,8349.TW,恒耀,57.9,0,75,65.72
1624	,8354.TW,冠好,14.5,-0.68,4,55.24
1625	,8358.TW,金居,76,-0.78,1926,39.34
1626	,8367.TW,建新國際,55.3,1.28,551,61.21
1627	,8374.TW,羅昇,30.05,-0.17,41,73.85
1628	,8383.TW,千附,40.35,0.25,145,36.34
1629	,8390.TW,金益鼎,32.95,-0.3,101,40.13
1630	,8401.TW,白紗科,14.85,3.12,182,41.45
1631	,8403.TW,盛弘,26.8,-0.19,83,30.13
1632	,8404.TW,百和興業-KY,34.85,1.01,379,73.81
1633	,8406.TW,金可-KY,266,-0.37,1286,56.72
1634	,8409.TW,商之器,16.1,-0.62,23,29.04
1635	,8410.TW,森田,31.65,0.48,4,45.78
1636	,8411.TW,福貞-KY,16.2,0,107,73.62
1637	,8415.TW,大國鋼,34.55,-0.14,821,82.68
1638	,8416.TW,實威,118,0,13,73.06
1639	,8418.TW,捷必勝-KY,10.5,0,3,87.65
1640	,8420.TW,明揚,38.5,1.85,57,72.74
1641	,8421.TW,旭源,10,-0.99,50,41.32
1642	,8422.TW,可寧衛,239,-3.63,1904,45.37
1643	,8423.TW,保綠-KY,17.55,-0.28,7,59.67
1644	,8424.TW,惠普,61.1,0.16,6,50.7
1645	,8426.TW,紅木-KY,16.9,-0.29,19,73.65
1646	,8427.TW,基勝-KY,73.6,0.27,51,90.75
1647	,8429.TW,金麗-KY,12.7,0.79,730,35.87
1648	,8431.TW,匯鑽科,61.3,1.83,344,22.47
1649	,8432.TW,東生華,44.15,-0.34,22,56.48
1650	,8433.TW,弘帆,42.4,1.44,15,68.38
1651	,8435.TW,鉅邁,58,0.17,31,17.83
1652	,8436.TW,大江,209.5,0.72,1023,36.52
1653	,8437.TW,大地-KY,143,0,34,44.24
1654	,8440.TW,綠電,18.3,0,16,63.97
1655	,8442.TW,威宏-KY,42.9,-0.23,17,72.29
1656	,8443.TW,阿瘦,12,-0.83,72,62.5
1657	,8444.TW,綠河-KY,120.5,-1.23,46,76.1
1658	,8446.TW,華研,88.3,0.68,30,49.16
1659	,8450.TW,霹靂,35.75,2.58,477,63.38
1660	,8454.TW,富邦媒,1625,-0.31,212,76.27
1661	,8455.TW,大拓-KY,20.2,5.48,16,87.78
1662	,8462.TW,柏文,136,-0.37,35,60.06
1663	,8463.TW,潤泰材,30.3,-0.16,17,80.74
1664	,8464.TW,億豐,390,1.43,564,74.37
1665	,8466.TW,美吉吉-KY,52.3,0.77,38,65.27
1666	,8467.TW,波力-KY,39.4,-0.76,19,66.5
1667	,8472.TW,夠麻吉,50.4,0.2,7,61.62
1668	,8473.TW,山林水,33.45,0,40,73.69
1669	,8476.TW,台境,62.5,2.29,438,65.21
1670	,8477.TW,創業家,34.05,-1.73,50,38.34
1671	,8478.TW,東哥遊艇,114,0.44,241,83.59
1672	,8480.TW,泰昇-KY,103.5,-0.96,1,79.92
1673	,8481.TW,政伸,71.4,-0.42,5,56.79
1674	,8482.TW,商億-KY,73,0,13,93.2
1675	,8488.TW,吉源-KY,15.6,0.65,1,79.77
1676	,8489.TW,三貝德,31.25,0.97,53,23.75
1677	,8499.TW,鼎炫-KY,125.5,2.45,25,72.11
1678	,8905.TW,裕國,20.85,0.48,22,69.34
1679	,8906.TW,花王,15.7,0,6,70.74
1680	,8908.TW,欣雄,57,0.35,10,86.55
1681	,8916.TW,光隆,40.5,0,47,55.35
1682	,8917.TW,欣泰,89,0,3,65.15
1683	,8921.TW,沈氏,14.65,-1.35,2,58.17
1684	,8923.TW,時報,17.1,0,0,74.55
1685	,8924.TW,大田,154,0,538,33.44
1686	,8926.TW,台汽電,37.6,-0.13,251,53.98
1687	,8927.TW,北基,31.15,-2.81,681,71.21
1688	,8928.TW,鉅明,34.25,0.29,27,37.95
1689	,8929.TW,富堡,21.15,1.2,35,41.82
1690	,8930.TW,青鋼,14.9,0.34,72,53.67
1691	,8931.TW,大汽電,31.45,0.16,21,73.88
1692	,8932.TW,宏大,25.85,0.39,47,56.06
1693	,8933.TW,愛地雅,11.8,4.42,939,46.13
1694	,8935.TW,邦泰,12.8,3.23,192,21.66
1695	,8936.TW,國統,20.85,0.48,227,35.52
1696	,8937.TW,合騏,12.8,0,153,54.39
1697	,8938.TW,明安,74.5,0.54,94,52.54
1698	,8940.TW,新天地,12.9,-0.77,38,65.34
1699	,8941.TW,關中,36.95,0.14,9,62.16
1700	,8942.TW,森鉅,67.8,0.89,412,48.25
1701	,8996.TW,高力,60.4,-0.98,1219,24.64
1702	,9802.TW,鈺齊-KY,98.5,0.31,298,66.56
1703	,9902.TW,台火,13.05,0.77,160,35.28
1704	,9904.TW,寶成,33,0.92,3121,78.19
1705	,9905.TW,大華,26.3,0,37,77.32
1706	,9906.TW,欣巴巴,62.3,9.3,1323,69.92
1707	,9907.TW,統一實,13.1,0.38,498,71.45
1708	,9908.TW,大台北,33.15,-0.3,72,76.83
1709	,9910.TW,豐泰,205.5,0.24,509,88.55
1710	,9911.TW,櫻花,67.7,-0.15,152,70.39
1711	,9912.TW,偉聯,9.36,0.97,88,41.12
1712	,9914.TW,美利達,300.5,0.17,375,72.76
1713	,9917.TW,中保科,103.5,0,102,78.28
1714	,9918.TW,欣天然,42.75,0.35,7,75.38
1715	,9919.TW,康那香,25.7,-0.77,2144,42.88
1716	,9921.TW,巨大,316.5,1.28,523,68.88
1717	,9924.TW,福興,41.05,0,58,57.04
1718	,9925.TW,新保,39.25,-0.63,114,67.37
1719	,9926.TW,新海,48.6,0.21,7,76.7
1720	,9928.TW,中視,6.15,1.99,11,82.86
1721	,9929.TW,秋雨,9.52,0.95,26,72.15
1722	,9930.TW,中聯資源,44.5,-0.45,66,75.4
1723	,9931.TW,欣高,39.55,0,0,72.85
1724	,9933.TW,中鼎,36,0,859,61.73
1725	,9934.TW,成霖,14.7,-0.68,552,65.8
1726	,9935.TW,慶豐富,19.9,0,81,44.99
1727	,9937.TW,全國,49.1,0.41,18,81.61
1728	,9938.TW,百和,79,1.02,635,71.77
1729	,9939.TW,宏全,68.4,0.44,399,50.96
1730	,9940.TW,信義,32.85,-0.3,222,79.05
1731	,9941.TW,裕融,175,1.74,653,69.2
1732	,9942.TW,茂順,86.1,0.12,65,41.82
1733	,9943.TW,好樂迪,60.3,0.33,64,69.39
1734	,9944.TW,新麗,23.8,0.85,421,67.91
1735	,9945.TW,潤泰新,63,-0.63,5743,62.84
1736	,9946.TW,三發地產,15.2,-0.65,84,76.55
1737	,9949.TW,琉園,11.75,0,21,51.35
1738	,9950.TW,萬國通,9.96,1.32,22,84.18
1739	,9951.TW,皇田,79.6,2.31,116,40.64
1740	,9955.TW,佳龍,17.15,0.88,89,60.39
1741	,9958.TW,世紀鋼,110.5,0,1161,51.14
1742	,9960.TW,邁達康,26.4,0.38,9,55.67
1743	,9962.TW,有益,16.5,0.61,478,30.56
