符合條件商品
資料日期：2021年 12月  6日
策略,	01每日資料
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融券使用率,	法人持股比例,	融資使用率,	投信持股比例
執行時間：2021-12-07 02:15 符合檔數(1451)
1090	,6165.TW,浪凡,37.85,0.53,226,1.05,0.84,25.62,0.11
1091	,6166.TW,凌華,63.7,-1.09,27,0.01,10.08,6.83,0
1092	,6168.TW,宏齊,28.45,2.89,11605,0.13,4.68,18.77,0.01
1093	,6170.TW,統振,44.6,0.11,274,3.73,4.06,30.71,0
1094	,6171.TW,大城地產,29.1,1.93,171,0.01,1.1,2.19,0
1095	,6173.TW,信昌電,61.9,-0.48,587,0.11,3.34,17.19,0
1096	,6174.TW,安碁,34.1,-0.73,320,0.69,6.5,11.04,0
1097	,6175.TW,立敦,46.95,-2.39,1839,0.3,17.61,13.75,0
1098	,6176.TW,瑞儀,97.1,-0.61,1861,0.02,45.53,3.75,4.22
1099	,6177.TW,達麗,30.1,-0.5,308,0,1.87,6.8,0
1100	,6179.TW,亞通,33.5,2.29,910,0.02,1.21,21.58,0
1101	,6180.TW,橘子,61,1.33,663,0.55,15.01,8.06,0
1102	,6182.TW,合晶,83.3,-3.7,41824,3.06,27.85,32.78,10.65
1103	,6183.TW,關貿,49.95,0,41,0,1.02,0.63,0
1104	,6184.TW,大豐電,43.5,-0.57,87,0,2.58,0.02,0
1105	,6185.TW,幃翔,13.5,1.12,255,0.01,1.09,3.61,0
1106	,6186.TW,新潤,26.65,-0.19,310,0,0.49,3.48,0
1107	,6187.TW,萬潤,118,0.43,513,0.48,17.83,23.72,11.68
1108	,6188.TW,廣明,43.5,1.4,4516,0.09,8.38,15.71,0.01
1109	,6189.TW,豐藝,40.6,0.12,110,0.03,6.73,0.33,0.03
1110	,6190.TW,萬泰科,33.4,-1.76,9538,18.93,1.02,27.51,0
1111	,6191.TW,精成科,38.4,-0.65,11738,0.06,11.28,13.24,0
1112	,6192.TW,巨路,69.1,-0.43,91,0,25.73,0.34,0
1113	,6194.TW,育富,23.65,-1.25,81,0,0.64,7.01,0.11
1114	,6195.TW,詩肯,52.9,0.57,23,0.01,46.67,3.46,0
1115	,6196.TW,帆宣,156.5,0.32,3433,2.57,8.97,12.92,0
1116	,6197.TW,佳必琪,37.7,0.4,118,0.02,8.07,6.33,0
1117	,6201.TW,亞弘電,43,-0.69,5,0,0.43,0.35,0
1118	,6202.TW,盛群,107,-1.38,739,0.14,25.61,14.09,0.49
1119	,6203.TW,海韻電,84,0,99,0.15,1.24,11.77,0
1120	,6204.TW,艾華,73.1,-0.68,44,0.21,0.24,7.91,0
1121	,6205.TW,詮欣,61.9,5.99,4201,6.39,2.91,55.52,0
1122	,6206.TW,飛捷,71.5,-0.14,154,0,13.24,1.81,0
1123	,6207.TW,雷科,31.1,-1.89,449,0,4.42,9.31,0
1124	,6208.TW,日揚,53.3,2.9,994,0.22,4.88,8.14,0
1125	,6209.TW,今國光,34.1,-2.01,2078,0.41,0.95,24.24,0
1126	,6210.TW,慶生,40.6,0.12,8,0,0.08,1.06,0
1127	,6212.TW,理銘,59,-0.67,4,0,25.71,0.03,0
1128	,6213.TW,聯茂,128.5,-0.39,1881,0.08,11.77,10.19,0.98
1129	,6214.TW,精誠,85.6,-0.58,172,0,15.07,0.38,0.86
1130	,6215.TW,和椿,31.35,0,282,0.16,10.53,16.16,0
1131	,6216.TW,居易,26.55,0.76,139,0,1.21,3.68,0
1132	,6217.TW,中探針,53.3,1.33,1339,22.55,8.95,51.86,0.01
1133	,6218.TW,豪勉,21.5,4.37,350,0.01,0.36,6.77,0
1134	,6219.TW,富旺,18.1,1.69,3625,0.08,1.06,37.46,0
1135	,6220.TW,岳豐,22.05,-0.9,124,0.02,2.02,8.44,0
1136	,6221.TW,晉泰,49.6,-0.8,42,0.1,0.82,18.96,0
1137	,6223.TW,旺矽,112,-0.88,748,0.55,14.38,39.23,9.55
1138	,6224.TW,聚鼎,128,2.4,3721,0.16,8.37,20.21,0
1139	,6226.TW,光鼎,16.2,5.88,24212,5.06,1.55,27.39,0
1140	,6227.TW,茂綸,37.75,-0.53,339,0.05,3.49,9.37,0
1141	,6229.TW,研通,44.15,1.73,564,0.58,6.7,42.03,0
1142	,6230.TW,尼得科超眾,164,-1.2,8,0,90.01,1.47,0
1143	,6231.TW,系微,88,1.27,129,0.13,10.45,30.9,0
1144	,6233.TW,旺玖,36.2,0.42,381,1.4,3.11,40.26,0
1145	,6234.TW,高僑,20.7,0.73,113,0,10.94,10.99,0
1146	,6235.TW,華孚,28.05,10,11993,2.23,1.95,32.23,0
1147	,6237.TW,驊訊,100,0.81,2390,20.61,3.72,47.31,1.11
1148	,6239.TW,力成,96.8,0.62,3808,0.01,57.89,2.62,1.64
1149	,6240.TW,松崗,15.1,-0.98,22,0,0.17,2.68,0
1150	,6243.TW,迅杰,70.6,0.86,14732,5.12,3,41.8,0
1151	,6245.TW,立端,52.2,4.82,618,0,10.91,5.77,0.4
1152	,6246.TW,臺龍,16.8,-2.04,103,0.24,0.45,30.5,0
1153	,6248.TW,沛波,20.55,0,92,0.01,1.15,9.06,0
1154	,6251.TW,定穎,22.3,-1.11,3076,0.18,15.65,22.02,0
1155	,6257.TW,矽格,60.2,0.33,1806,0.18,25.73,11.75,0.42
1156	,6261.TW,久元,85.4,0.12,610,0.4,5.04,16.31,0
1157	,6263.TW,普萊德,68.3,0.15,16,0,2.2,0.4,0
1158	,6265.TW,方土昶,19.45,1.83,41811,2.63,3.09,30.63,0
1159	,6266.TW,泰詠,19.6,0.51,56,0,5.79,3.14,0
1160	,6269.TW,台郡,102.5,-1.44,2356,0.34,24.08,16.33,3.06
1161	,6270.TW,倍微,23.1,1.99,647,0,1.91,5.49,0
1162	,6271.TW,同欣電,291.5,-1.35,3315,1.77,54.75,12.95,14.9
1163	,6274.TW,台燿,101,-0.98,971,0.06,47.2,5.89,1.53
1164	,6275.TW,元山,33.35,0,1310,0.12,1.53,18.42,0
1165	,6276.TW,安鈦克,22,0.69,26,0,3.41,17.38,0
1166	,6277.TW,宏正,81.8,0.37,73,0,14.44,0.56,0
1167	,6278.TW,台表科,121,2.11,4750,0.28,16.97,20.51,1.18
1168	,6279.TW,胡連,129,-2.64,872,0.08,15.47,12.61,3.14
1169	,6281.TW,全國電,82.2,0.12,37,0,2.49,0.21,0
1170	,6282.TW,康舒,33.8,1.96,8111,0.33,11.1,14.85,0.12
1171	,6283.TW,淳安,45.8,-0.87,863,1.92,18.44,37.67,0
1172	,6284.TW,佳邦,65.1,1.72,1781,0.29,1.44,18.94,0
1173	,6285.TW,啟碁,72.9,-0.41,1640,0.04,10.24,7.45,0.12
1174	,6288.TW,聯嘉,26.15,3.16,728,1.27,1.81,13.17,0.72
1175	,6290.TW,良維,51.3,-0.39,858,2.16,1.91,23.22,0
1176	,6292.TW,迅德,42.6,0.71,57,0,0.94,1.65,0
1177	,6294.TW,智基,125,-1.19,22,0,9.94,0.39,0
1178	,6405.TW,悅城,28.5,0,60,0.35,1.56,26.51,0
1179	,6409.TW,旭隼,1480,-3.58,322,0,68.34,0.59,0.18
1180	,6411.TW,晶焱,272,-2.16,5192,16.24,26.12,34.79,14.43
1181	,6412.TW,群電,78.3,-0.25,565,0.01,14.34,0.67,0.65
1182	,6414.TW,樺漢,229,-1.29,1342,0.07,11.28,23,1.95
1183	,6415.TW,矽力-KY,4420,-2.75,480,0,96.79,0.61,2.19
1184	,6416.TW,瑞祺電通,106.5,-0.93,1152,0.39,0.89,22.11,0
1185	,6417.TW,韋僑,81.5,-0.61,2,0,11.59,18.22,0
1186	,6418.TW,詠昇,29.95,8.91,2202,1.1,0.69,40.32,0
1187	,6425.TW,易發,26.9,1.7,66,0.16,0.13,21.6,0
1188	,6426.TW,統新,72.9,0.55,38,1.1,5.99,25.73,0
1189	,6432.TW,今展科,37.95,-0.65,116,0.07,0.76,10.02,0
1190	,6435.TW,大中,149.5,-0.33,274,0.66,6.62,31.62,0.43
1191	,6438.TW,迅得,112.5,-0.88,502,0.36,17.38,43.29,1
1192	,6441.TW,廣錠,59.3,5.7,1177,2.9,1.08,28.11,0
1193	,6442.TW,光聖,34.5,-0.43,3,0,33.16,11.17,0
1194	,6443.TW,元晶,41.2,8.42,125136,4.51,18.82,28.35,0.38
1195	,6449.TW,鈺邦,55.7,-0.54,33,0.01,3.06,9.4,0
1196	,6451.TW,訊芯-KY,94.3,-2.48,384,2.1,63.54,13.1,0.09
1197	,6456.TW,GIS-KY,101.5,-2.87,2125,0.05,55.97,10.26,0.27
1198	,6461.TW,益得,20.65,0.49,75,0.52,0.79,3.37,0
1199	,6462.TW,神盾,110.5,-1.78,155,1.23,21,26.49,0
1200	,6464.TW,台數科,96.4,-0.52,39,0,0.57,0.02,0
1201	,6469.TW,大樹,216,0.23,90,0.11,6.14,14.75,0.09
1202	,6470.TW,宇智,43.55,-0.91,71,0,5.97,27.03,0.55
1203	,6472.TW,保瑞,205,2.5,354,0.01,8.97,7.86,0.76
1204	,6477.TW,安集,43.4,1.05,7676,2.49,2.66,34.51,0
1205	,6485.TW,點序,165,0,5486,8.38,9.83,75.86,0.06
1206	,6486.TW,互動,72.6,-0.68,57,0.19,0.68,5.84,0
1207	,6488.TW,環球晶,812,-0.85,1609,0.2,32.61,3.19,3.12
1208	,6491.TW,晶碩,425,-1.28,268,0.29,18.33,6.02,3.19
1209	,6494.TW,九齊,161,-2.72,3855,3.47,11.1,37.8,0
1210	,6496.TW,科懋,29.25,-0.17,10,0,0.63,0.57,0
1211	,6499.TW,益安,68.4,-1.44,226,0,13.11,3.38,0.86
1212	,6504.TW,南六,115.5,-2.94,176,0.8,5.49,3.47,0.02
1213	,6505.TW,台塑化,97,0,1344,0,7.42,0.03,0.16
1214	,6506.TW,雙邦,19.65,2.61,602,0.01,1.67,5.36,0
1215	,6508.TW,惠光,33.3,1.68,199,0,1.23,4.24,0
1216	,6509.TW,聚和,65.9,0.46,3702,6.07,5.22,36.38,0.93
1217	,6510.TW,精測,667,-1.62,410,1.66,15.04,15.58,2.8
1218	,6514.TW,芮特-KY,56.9,2.71,249,0.05,54.73,10.46,0
1219	,6515.TW,穎崴,422,1.08,576,0.18,11.04,11.4,5.25
1220	,6516.TW,勤崴國際,93.7,0.21,69,0.05,0.39,17.51,0
1221	,6523.TW,達爾膚,146.5,1.74,164,0.01,12.59,9.87,0
1222	,6525.TW,捷敏-KY,93.7,0.21,230,0.09,15.69,12.4,1.74
1223	,6530.TW,創威,29.35,9.93,3286,0.95,1.5,16.91,0
1224	,6531.TW,愛普*,530,-2.93,5264,3.9,20.01,44.3,0
1225	,6532.TW,瑞耘,50.5,9.9,2079,0.08,3.05,22.55,0
1226	,6533.TW,晶心科,560,-1.06,1299,3.9,32.35,51.14,0.69
1227	,6538.TW,倉和,79,1.8,459,1.21,4.37,27.85,0
1228	,6542.TW,隆中,54.3,3.23,6,0,21.11,0.52,0
1229	,6548.TW,長科*,98.5,1.23,516,0,5.39,6.26,0.14
1230	,6552.TW,易華電,54,-1.1,124,0.42,2.03,21.81,0
1231	,6558.TW,興能高,32.3,1.89,48,0.02,1.77,13.95,0
1232	,6561.TW,是方,269.5,-0.92,48,0,13.4,1.12,0
1233	,6570.TW,維田,36.75,-1.21,46,0,0.19,1.5,0
1234	,6573.TW,虹揚-KY,22.3,-0.45,277,0.08,54.17,7.23,0
1235	,6577.TW,勁豐,61.3,-0.49,8,0,1.32,0.46,0.31
1236	,6578.TW,達邦蛋白,18.5,0.27,92,0.13,0.2,5.13,0
1237	,6579.TW,研揚,63.8,-0.31,16,0,3.13,0.05,0
1238	,6581.TW,鋼聯,80.1,-0.25,37,0,0.83,1.62,0
1239	,6582.TW,申豐,182.5,-0.54,206,0.37,17.56,4.71,0
1240	,6591.TW,動力-KY,55.3,0.73,143,0.2,23.63,28.17,0
1241	,6592.TW,和潤企業,91.8,0.88,412,0,28.02,0.89,0.07
1242	,6596.TW,寬宏藝術,49,-0.2,7,0,0.14,0.72,0
1243	,6598.TW,ABC-KY,37.65,5.31,881,0.22,36.42,4.44,0
1244	,6603.TW,富強鑫,19.4,-1.27,21520,0.69,3.55,25.38,0
1245	,6605.TW,帝寶,61.2,3.55,1064,0,13.26,2.61,0
1246	,6609.TW,瀧澤科,29.25,0.86,57,0,53.52,3.41,0
1247	,6612.TW,奈米醫材,61.1,0.49,4,0,27.51,1.06,0
1248	,6613.TW,朋億,153.5,-0.32,4,0,1.61,1.45,0.06
1249	,6625.TW,必應,32.1,-3.02,182,0,1.79,2.31,0
1250	,6641.TW,基士德-KY,59,-0.34,15,0,30.82,2.03,0
1251	,6642.TW,富致,69.2,2.82,53,0,3.48,25.43,0
1252	,6643.TW,M31,403,1.38,702,0.42,9.74,29.87,0
1253	,6651.TW,全宇昕,112,2.75,237,0.01,0.3,7.27,0
1254	,6654.TW,天正國際,104,-1.89,547,0.54,4.7,19.47,0
1255	,6655.TW,科定,81.5,2,54,0,0.63,0.21,0
1256	,6664.TW,群翊,65.2,0.15,13,0,0.72,5.43,0
1257	,6666.TW,羅麗芬-KY,67.5,-0.44,3,0,79.46,2.37,0
1258	,6667.TW,信紘科,74.6,-0.27,213,0.01,2.87,17.16,0.08
1259	,6668.TW,中揚光,53,0.76,160,0.84,22.81,13.27,0
1260	,6669.TW,緯穎,995,-0.3,860,0.04,32.85,0.83,1.15
1261	,6670.TW,復盛應用,199.5,-1.48,73,0,21.45,0.78,0.23
1262	,6671.TW,三能-KY,47.9,-0.93,6,0,54.81,0.65,0
1263	,6672.TW,騰輝電子-KY,131,0.38,492,0.27,25.07,31.95,0
1264	,6674.TW,鋐寶科技,29.3,0.34,5,0,0.51,1,0
1265	,6679.TW,鈺太,363,-3.07,347,0.39,23.98,13.24,11.97
1266	,6698.TW,旭暉應材,38.8,-0.39,18,0,2.3,9.36,0.27
1267	,6706.TW,惠特,222,3.26,3842,2.63,25.77,32.05,5.16
1268	,6715.TW,嘉基,110.5,-0.45,25,0,1.77,18.05,0
1269	,6732.TW,昇佳電子,497.5,0.3,114,0.79,8.92,7.55,2.57
1270	,6741.TW,91APP*-KY,281,-3.1,433,0,75.65,0.19,1.32
1271	,6743.TW,安普新,74.8,0,346,0.1,3.59,9,0
1272	,6754.TW,匯僑設計,41.6,-0.12,56,0,21.28,8,0
1273	,6756.TW,威鋒電子,580,3.94,3682,1.43,6.03,20.3,2.78
1274	,6768.TW,志強-KY,65.6,0.46,106,0,76.62,1.28,0
1275	,6776.TW,展碁國際,42.45,-1.05,54,0,0.37,1.01,0
1276	,6781.TW,AES-KY,1455,-1.36,395,0.08,80.88,3.54,3.06
1277	,6803.TW,崑鼎,234,0,13,0,2.61,0.01,0.08
1278	,8011.TW,台通,19.35,0,1144,1.93,1.34,15,0
1279	,8016.TW,矽創,298.5,0.17,1976,1.83,35.33,22.13,2.53
1280	,8021.TW,尖點,42.35,1.19,1352,0.57,15.61,16.23,0.01
1281	,8024.TW,佑華,26.15,0.19,262,0.27,4.54,39.72,0
1282	,8027.TW,鈦昇,72.6,-0.55,578,0.1,5.64,47.99,0.13
1283	,8028.TW,昇陽半導體,49.95,-0.1,301,0.02,13.46,12.61,0
1284	,8032.TW,光菱,28.1,1.08,17,0.02,0.98,2.98,0
1285	,8034.TW,榮群,16.1,-1.23,205,0.04,1.12,18.69,0
1286	,8039.TW,台虹,46.95,-0.53,394,0.02,16.51,7.93,0
1287	,8040.TW,九暘,79.8,3.5,9982,3.73,3.12,33.66,0
1288	,8042.TW,金山電,47.4,-1.46,72,0.02,4.97,2.94,0
1289	,8043.TW,蜜望實,26.85,-0.74,177,0.02,1.03,8.16,0
1290	,8044.TW,網家,134,0.75,2598,4.57,33.63,23.74,0.54
1291	,8046.TW,南電,581,-3.33,5424,1.23,18.67,3.67,6.55
1292	,8047.TW,星雲,12.5,-1.19,26,0.11,0.1,5.7,0
1293	,8048.TW,德勝,36.15,-0.14,55,0,0.94,8.95,0
1294	,8049.TW,晶采,25.05,0.2,189,0.04,3.57,4.64,0
1295	,8050.TW,廣積,39.7,-0.25,36,0,3,2.2,0
1296	,8054.TW,安國,69.4,2.36,14378,2.51,4.81,63.78,0
1297	,8064.TW,東捷,21.45,0.94,1035,0.3,8.15,19.75,0
1298	,8066.TW,來思達,32.45,1.09,70,0.01,8.27,7.04,0
1299	,8069.TW,元太,123,-3.15,19582,0.71,38.02,6.27,3.39
1300	,8070.TW,長華*,34.1,0.89,831,0,11.63,4.44,0
1301	,8071.TW,能率網通,12.3,0.82,71,0,4.88,13.6,0
1302	,8072.TW,陞泰,23.8,0.85,19,0,1.26,1.91,0
1303	,8074.TW,鉅橡,19.6,1.82,139,0,2.88,9.39,0
1304	,8076.TW,伍豐,30.45,-0.16,425,0.18,6.06,11.24,0
1305	,8081.TW,致新,249,-0.99,371,0.09,25,9.63,2.29
1306	,8083.TW,瑞穎,175.5,0,27,0,0.93,0.83,0
1307	,8086.TW,宏捷科,144,-1.37,1262,3.7,20.51,25.62,3.08
1308	,8088.TW,品安,24.2,-1.02,332,0.08,9.19,17.62,0
1309	,8089.TW,康全電訊,26.8,0,45,0,5.09,3.32,0
1310	,8091.TW,翔名,71.4,0,64,0,5.09,15.31,0.47
1311	,8096.TW,擎亞,13.45,1.51,958,0.02,22.46,14.1,0
1312	,8097.TW,常珵,32,1.75,955,5.88,1.33,73.12,0
1313	,8099.TW,大世科,39.8,-0.5,69,0.02,2.02,35.03,0
1314	,8103.TW,瀚荃,50.3,2.34,2396,2.04,18.53,24.16,0.02
1315	,8104.TW,錸寶,54.1,-4.08,2250,3.45,1.32,12.91,0.26
1316	,8105.TW,凌巨,12.4,0,450,0.04,60.18,9.81,0
1317	,8107.TW,大億金茂,18.25,-0.82,27,0.02,2.14,11.08,0.03
1318	,8109.TW,博大,73.6,0,32,0,1.71,0.44,0.44
1319	,8110.TW,華東,18.2,-1.36,2334,0.06,3.9,10.48,0
1320	,8111.TW,立碁,24.2,10,11257,0.57,1.7,16.14,0
1321	,8112.TW,至上,44.9,0.56,2790,0.02,22.21,8.04,0.13
1322	,8114.TW,振樺電,108,-0.46,86,0.02,8.04,4.15,0.19
1323	,8131.TW,福懋科,38.85,-0.64,199,0,5.21,0.77,0
1324	,8147.TW,正淩,52.3,0.19,27,0,3.88,9.7,0
1325	,8150.TW,南茂,47.25,1.5,5721,0.54,48.81,8.56,1.07
1326	,8155.TW,博智,127.5,-2.3,1000,0.44,7.07,25.05,1.53
1327	,8163.TW,達方,49.2,-0.81,6412,0.2,12.02,8.96,0.09
1328	,8171.TW,天宇,54.6,0.74,1151,2.96,2.05,63.58,0.93
1329	,8182.TW,加高,53.7,-5.79,4320,0.46,52.87,25,0
1330	,8183.TW,精星,72.2,3.59,10861,2.33,5.54,37.45,2.9
1331	,8201.TW,無敵,17.1,0.59,1452,3.12,3.27,18.97,0.06
1332	,8210.TW,勤誠,73.3,-1.21,194,0,7.24,3.6,0.21
1333	,8213.TW,志超,46.95,-0.11,405,0.02,21.03,8.39,0.05
1334	,8215.TW,明基材,37.2,-1.98,5614,0.53,7.25,14,3.72
1335	,8222.TW,寶一,14.7,0,67,0.01,0.78,7.56,0
1336	,8234.TW,新漢,23.35,-0.43,26,0,2.56,2.31,0
1337	,8240.TW,華宏,30.6,1.16,56,0,5.86,6.4,0
1338	,8249.TW,菱光,25.4,0.79,141,0,5.14,2.6,0
1339	,8255.TW,朋程,237,-1.25,2148,2.86,10.34,21.34,5.36
1340	,8261.TW,富鼎,108,-1.82,2937,2.7,12.31,47.43,0
1341	,8271.TW,宇瞻,46.5,-1.06,795,0.09,3.96,14.3,0
1342	,8284.TW,三竹,45.85,-0.22,3,0,0.53,0.75,0
1343	,8289.TW,泰藝,38.8,-2.39,3630,0.7,7.69,25.31,0
1344	,8299.TW,群聯,474.5,-0.73,5464,0.65,43.18,22.76,1.52
1345	,8341.TW,日友,199,-0.5,54,0,19.88,1.63,0.03
1346	,8342.TW,益張,51.9,-0.19,8,0,0.36,0.35,0
1347	,8349.TW,恒耀,57.9,0,75,0.02,1.58,2.52,0
1348	,8354.TW,冠好,14.5,-0.68,4,0,0.05,1.64,0
1349	,8358.TW,金居,76,-0.78,1926,0.52,18.11,22.2,9.87
1350	,8367.TW,建新國際,55.3,1.28,551,0.19,2.22,8.56,0
1351	,8374.TW,羅昇,30.05,-0.17,41,0,2.92,2.69,0
1352	,8383.TW,千附,40.35,0.25,145,0,7.69,2.92,0
1353	,8390.TW,金益鼎,32.95,-0.3,101,0.2,17.75,12.19,0
1354	,8401.TW,白紗科,14.85,3.12,182,0.01,0.5,10.69,0
1355	,8403.TW,盛弘,26.8,-0.19,83,0.99,1.47,7.88,0
1356	,8404.TW,百和興業-KY,34.85,1.01,379,0.02,56.26,3.58,0
1357	,8406.TW,金可-KY,266,-0.37,1286,0.31,68.79,4.71,0.15
1358	,8410.TW,森田,31.65,0.48,4,0,0.68,4.82,0
1359	,8411.TW,福貞-KY,16.2,0,107,0,62.4,1.94,0
1360	,8415.TW,大國鋼,34.55,-0.14,821,0,9.25,4.12,0
1361	,8418.TW,捷必勝-KY,10.5,0,3,0,89.77,0.19,0
1362	,8420.TW,明揚,38.5,1.85,57,0.02,0.79,6.94,0
1363	,8422.TW,可寧衛,239,-3.63,1904,0.1,27.32,20.85,1.08
1364	,8424.TW,惠普,61.1,0.16,6,0,1.02,0.14,0.1
1365	,8426.TW,紅木-KY,16.9,-0.29,19,0,68.62,3.22,0
1366	,8427.TW,基勝-KY,73.6,0.27,51,0,35.52,0.1,0
1367	,8429.TW,金麗-KY,12.7,0.79,730,0.08,33.55,19.57,0.07
1368	,8431.TW,匯鑽科,61.3,1.83,344,0.39,1.27,39.36,0
1369	,8432.TW,東生華,44.15,-0.34,22,0.01,0.59,3.84,0
1370	,8433.TW,弘帆,42.4,1.44,15,0,0.77,0.96,0.26
1371	,8435.TW,鉅邁,58,0.17,31,0,0.57,0.48,0
1372	,8436.TW,大江,209.5,0.72,1023,0.06,36.44,14.11,0.32
1373	,8437.TW,大地-KY,143,0,34,0,40.94,0.46,0
1374	,8440.TW,綠電,18.3,0,16,0,0.51,4.94,0
1375	,8442.TW,威宏-KY,42.9,-0.23,17,0.01,63.79,1.38,0
1376	,8443.TW,阿瘦,12,-0.83,72,0,6.64,2.13,0
1377	,8444.TW,綠河-KY,120.5,-1.23,46,0,65.81,10.31,0
1378	,8446.TW,華研,88.3,0.68,30,0,3.49,2.59,0.45
1379	,8450.TW,霹靂,35.75,2.58,477,1.91,1.02,17.07,0
1380	,8454.TW,富邦媒,1625,-0.31,212,0.09,32.15,0.92,0.45
1381	,8462.TW,柏文,136,-0.37,35,0.02,1.74,2.69,0
1382	,8463.TW,潤泰材,30.3,-0.16,17,0,0.26,3.18,0
1383	,8464.TW,億豐,390,1.43,564,0.02,47.09,5.58,0.56
1384	,8466.TW,美吉吉-KY,52.3,0.77,38,0.01,61.3,1.45,0
1385	,8467.TW,波力-KY,39.4,-0.76,19,0,44.41,0.69,0.01
1386	,8473.TW,山林水,33.45,0,40,0,0.74,1.1,0
1387	,8477.TW,創業家,34.05,-1.73,50,0,21.04,0.2,0
1388	,8478.TW,東哥遊艇,114,0.44,241,0.29,43.84,5.37,0
1389	,8480.TW,泰昇-KY,103.5,-0.96,1,0,86.11,0.13,0
1390	,8481.TW,政伸,71.4,-0.42,5,0,3.92,0.86,0
1391	,8482.TW,商億-KY,73,0,13,0,90.55,0.87,0
1392	,8488.TW,吉源-KY,15.6,0.65,1,0,76.56,0.91,0
1393	,8489.TW,三貝德,31.25,0.97,53,0,1.53,10.9,0
1394	,8499.TW,鼎炫-KY,125.5,2.45,25,0.04,69.88,5.94,0
1395	,8905.TW,裕國,20.85,0.48,22,0,0.83,4.44,0
1396	,8906.TW,花王,15.7,0,6,0.06,0.5,1.83,0.5
1397	,8908.TW,欣雄,57,0.35,10,0,0.04,0,0
1398	,8916.TW,光隆,40.5,0,47,0,3.59,1.15,0
1399	,8917.TW,欣泰,89,0,3,0,1.29,0,0
1400	,8923.TW,時報,17.1,0,0,0,4.1,0.54,0
1401	,8924.TW,大田,154,0,538,0.5,12.89,18.87,4.62
1402	,8926.TW,台汽電,37.6,-0.13,251,0,7.64,0.47,0.11
1403	,8927.TW,北基,31.15,-2.81,681,1.47,0.36,5.73,0
1404	,8928.TW,鉅明,34.25,0.29,27,0,1.27,4.29,0.61
1405	,8929.TW,富堡,21.15,1.2,35,0,0.24,2.23,0
1406	,8930.TW,青鋼,14.9,0.34,72,0,2.34,9.06,0
1407	,8931.TW,大汽電,31.45,0.16,21,0,0.13,5.77,0
1408	,8932.TW,宏大,25.85,0.39,47,0.25,13.49,2.59,0
1409	,8936.TW,國統,20.85,0.48,227,0.02,5.66,27.13,0
1410	,8938.TW,明安,74.5,0.54,94,0.05,9.67,7.44,0
1411	,8941.TW,關中,36.95,0.14,9,0,1.45,8.11,0
1412	,8942.TW,森鉅,67.8,0.89,412,0,25.01,1.66,0.16
1413	,8996.TW,高力,60.4,-0.98,1219,0.5,7.62,25.02,0.28
1414	,9802.TW,鈺齊-KY,98.5,0.31,298,0.02,43.25,4.68,2.32
1415	,9902.TW,台火,13.05,0.77,160,0,1.75,20.44,0
1416	,9904.TW,寶成,33,0.92,3121,0.03,54.51,1.16,0.05
1417	,9905.TW,大華,26.3,0,37,0,3.14,0.2,0.12
1418	,9906.TW,欣巴巴,62.3,9.3,1323,0,1.08,4,0
1419	,9907.TW,統一實,13.1,0.38,498,0,13.99,2.14,0.01
1420	,9908.TW,大台北,33.15,-0.3,72,0,2.07,0.04,0
1421	,9910.TW,豐泰,205.5,0.24,509,0,19.26,0.06,0.55
1422	,9911.TW,櫻花,67.7,-0.15,152,0.01,22.8,1.3,0.01
1423	,9914.TW,美利達,300.5,0.17,375,0.04,47.65,0.39,1.85
1424	,9917.TW,中保科,103.5,0,102,0,41.23,0.02,0.57
1425	,9918.TW,欣天然,42.75,0.35,7,0,2.26,0.12,0
1426	,9919.TW,康那香,25.7,-0.77,2144,5.22,3.69,12.16,0.03
1427	,9921.TW,巨大,316.5,1.28,523,0.01,54.3,0.44,0.18
1428	,9924.TW,福興,41.05,0,58,0,12.9,1.9,0.09
1429	,9925.TW,新保,39.25,-0.63,114,0,17.52,0.02,0
1430	,9926.TW,新海,48.6,0.21,7,0,0.34,0.02,0
1431	,9927.TW,泰銘,38.8,-3,384,0,14.31,2.54,0.05
1432	,9930.TW,中聯資源,44.5,-0.45,66,0,1.99,0.07,0
1433	,9931.TW,欣高,39.55,0,0,0,0.63,0.03,0
1434	,9933.TW,中鼎,36,0,859,0,15.44,0.97,0.25
1435	,9934.TW,成霖,14.7,-0.68,552,0,17.78,4.8,0
1436	,9935.TW,慶豐富,19.9,0,81,0.01,4.74,5.02,0
1437	,9937.TW,全國,49.1,0.41,18,0,2.9,0.23,0
1438	,9938.TW,百和,79,1.02,635,0.01,33.52,2.98,0.39
1439	,9939.TW,宏全,68.4,0.44,399,0,30.32,2.65,0.17
1440	,9940.TW,信義,32.85,-0.3,222,0.01,5.96,0.38,0
1441	,9941.TW,裕融,175,1.74,653,0.01,6.74,0.32,0.17
1442	,9942.TW,茂順,86.1,0.12,65,0,3.59,3.8,0.03
1443	,9943.TW,好樂迪,60.3,0.33,64,0.01,1.44,0.39,0
1444	,9944.TW,新麗,23.8,0.85,421,0,2.25,19.6,0
1445	,9945.TW,潤泰新,63,-0.63,5743,0.09,14.86,1.79,0.11
1446	,9946.TW,三發地產,15.2,-0.65,84,0,2.73,0.51,0
1447	,9951.TW,皇田,79.6,2.31,116,0.37,12.26,5.89,0
1448	,9955.TW,佳龍,17.15,0.88,89,0,0.75,2.69,0
